PC Name,No,Type,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %
Hindupur,24,GEN,Andhra Pradesh,K. Ramachandra Reddy,Telugu Desam,790363,567118,71.8 %,155337,27.4%
Hingoli,29,GEN,Maharashtra,Rathode Uttamraoji Baliramji,Indian National Congress,727842,418207,57.5 %,135091,32.3%
Hissar,9,GEN,Haryana,Birinder Singh,Indian National Congress,737467,491750,66.7 %,51206,10.4%
Hooghly,27,GEN,West Bengal,Indumati Bhattacharyya,Indian National Congress,774719,646867,83.5 %,10967,1.7%
Hoshangabad,29,GEN,Madhya Pradesh [1947 - 1999],Rameshwar Nikhra,Indian National Congress,698049,439098,62.9 %,70579,16.1%
Hoshiarpur,6,GEN,Punjab,Kamal Chudhary,Indian National Congress,780463,518663,66.5 %,76703,14.8%
Howrah,24,GEN,West Bengal,Priya Ranjan Das Munshi,Indian National Congress,899038,689599,76.7 %,94042,13.6%
Hyderabad,30,GEN,Andhra Pradesh,Sultan Salahuddin Owaise,Independent,777353,596666,76.8 %,3481,0.6%
Ichalkaranji,47,GEN,Maharashtra,Mane Balaso Alias Rajaram Shankarrao,Indian National Congress,755413,529006,70.0 %,44138,8.3%
Idukki,14,GEN,Kerala,P. J. Kurian,Indian National Congress,717790,541206,75.4 %,130624,24.1%
Indore,37,GEN,Madhya Pradesh [1947 - 1999],Prakash Chand Sethi,Indian National Congress,790468,488546,61.8 %,90826,18.6%
Inner Manipur,1,GEN,Manipur,N.Tombi Singh,Indian National Congress,514101,441797,85.9 %,14729,3.3%
Jabalpur,25,GEN,Madhya Pradesh [1947 - 1999],Ajay Narayan Mushran,Indian National Congress,720103,429802,59.7 %,122323,28.5%
Jadavpur,18,GEN,West Bengal,Mamata Banerjee,Indian National Congress,871732,666155,76.4 %,19660,3.0%
Jagatsinghpur,7,SC,Orissa,Lakshman Mallick,Indian National Congress,778255,556239,71.5 %,958,0.2%
Jahanabad,41,GEN,Bihar [1947 - 1999],Ramasharay Pd. Singh,Communist Party Of India,939919,755148,80.3 %,30976,4.1%
Jaipur,6,GEN,Rajasthan,Nawal Kishore Sharma,Indian National Congress,871295,511855,58.8 %,83857,16.4%
Jajpur,4,ST,Orissa,Anadi Charan Das,Indian National Congress,721932,474541,65.7 %,59505,12.5%
Jalaun,62,SC,Uttar Pradesh [1947 - 1999],Lachhi Ram,Indian National Congress,732228,381519,52.1 %,53237,14.0%
Jalesar,70,GEN,Uttar Pradesh [1947 - 1999],Kailash Chandra Yadav,Indian National Congress,687471,391562,57.0 %,9738,2.5%
Jalgaon,17,GEN,Maharashtra,Mahajan Yadav Shivram,Indian National Congress,759154,466488,61.5 %,54465,11.7%
Jalna,32,GEN,Maharashtra,Balasaheb Ramrao Pawar,Indian National Congress,781442,412640,52.8 %,66567,16.1%
Jalore,22,GEN,Rajasthan,Buta Singh,Indian National Congress,835714,440491,52.7 %,163464,37.1%
Jalpaiguri,3,SC,West Bengal,Manik Sanyal,Communist Party Of India (MARXIST),747874,580864,77.7 %,33172,5.7%
Jammu,6,GEN,Jammu & Kashmir,Janak Raj Gupta,Indian National Congress,811828,576390,71.0 %,120192,20.9%
Jamnagar,3,GEN,Gujarat,Jadeja Daulatsinh Partap Sinh,Indian National Congress,639311,353591,55.3 %,23090,6.5%
Jamshedpur,50,GEN,Bihar [1947 - 1999],Gopeshwar,Indian National Congress,752702,443298,58.9 %,66202,14.9%
Jangipur,8,GEN,West Bengal,Abedin Zainal,Communist Party Of India (MARXIST),774538,598478,77.3 %,14738,2.5%
Janjgir,14,GEN,Madhya Pradesh [1947 - 1999],Prabhat Kumar Mishra,Indian National Congress,722845,378143,52.3 %,152180,40.2%
Jaunpur,48,GEN,Uttar Pradesh [1947 - 1999],Kamala Prasad Singh,Indian National Congress,760090,440252,57.9 %,81523,18.5%
Jhabua,39,ST,Madhya Pradesh [1947 - 1999],Dileep Singh Bhurio,Indian National Congress,668183,352673,52.8 %,134532,38.1%
Jhalawar,15,GEN,Rajasthan,Jujharsingh,Indian National Congress,700480,402166,57.4 %,69313,17.2%
Jhanjharpur,14,GEN,Bihar [1947 - 1999],Gauri Shankar Rajhans,Indian National Congress,782753,589464,75.3 %,205392,34.8%
Jhansi,61,GEN,Uttar Pradesh [1947 - 1999],Sujan Singh Bundela,Indian National Congress,773224,473784,61.3 %,115923,24.5%
Jhargram,33,ST,West Bengal,Motilal Hansda,Communist Party Of India (MARXIST),746406,588420,78.8 %,75242,12.8%
Jhunjhunu,4,GEN,Rajasthan,Mohd. Ayub Khan,Indian National Congress,887702,563921,63.5 %,57306,10.2%
Jodhpur,24,GEN,Rajasthan,Ashok Gehlot,Indian National Congress,855909,470880,55.0 %,153348,32.6%
Jorhat,12,GEN,Assam,Parag Chaliha,Independent,726711,525440,72.3 %,98753,18.8%
Joynagar,15,GEN,West Bengal,Sant Kumar Mandal,Revolutionary Socialist Party,762924,611190,80.1 %,20449,3.3%
Jullundur,4,SC,Punjab,Rajinder Singh Sparrow,Indian National Congress,757112,506310,66.9 %,69643,13.8%
Junagadh,6,GEN,Gujarat,Patel Mohanbhai Laljibhai,Indian National Congress,693720,368407,53.1 %,31943,8.7%
Kaira,19,ST,Gujarat,Ajitsinh Fulsinhji Dyabhai,Indian National Congress,741211,455322,61.4 %,147433,32.4%
Kairana,83,GEN,Uttar Pradesh [1947 - 1999],Akhtar Hasan,Indian National Congress,702980,454995,64.7 %,98549,21.7%
Kaiserganj,30,GEN,Uttar Pradesh [1947 - 1999],Rana Vir Singh,Indian National Congress,724076,346696,47.9 %,116830,33.7%
Kakinada,7,GEN,Andhra Pradesh,Thota Gopala Krishna,Telugu Desam,804480,580660,72.2 %,129714,22.3%
Kalahandi,14,GEN,Orissa,Jagannath Patnaik,Indian National Congress,631264,337995,53.5 %,24074,7.1%
Kaliabor,11,GEN,Assam,Bhadreswar Tanti,Independent,793121,605728,76.4 %,89000,14.7%
Kanakapura,11,GEN,Karnataka,M. V. Chandrashekara Murthy,Indian National Congress,903602,652044,72.2 %,7026,1.1%
Kanara,22,SC,Karnataka,G. Devaray Naik,Indian National Congress,732187,486027,66.4 %,49198,10.1%
Kangra,3,GEN,Himachal Pradesh,Chandresh Kumari,Indian National Congress,568075,381100,67.1 %,117433,30.8%
Kanker,19,ST,Madhya Pradesh [1947 - 1999],Arvind Netam,Indian National Congress,656383,351127,53.5 %,136187,38.8%
Kannauj,67,GEN,Uttar Pradesh [1947 - 1999],Sheila Dixit,Indian National Congress,746090,488138,65.4 %,61815,12.7%
Kanpur,65,GEN,Uttar Pradesh [1947 - 1999],Naresh Chandra Chaturvedi,Indian National Congress,672538,381572,56.7 %,137369,36.0%
Kapadvanj,16,GEN,Gujarat,Solanki Nataversingh Kesarisinghji,Indian National Congress,744151,459130,61.7 %,32324,7.0%
Karad,45,GEN,Maharashtra,Chavan Premalabai Dajisaheb,Indian National Congress,758980,427947,56.4 %,285268,66.7%
Karimganj,1,SC,Assam,Sudarsan Das,Indian Congress (SOCIALIST),677521,513271,75.8 %,74421,14.5%
Karimnagar,37,GEN,Andhra Pradesh,Juvvadi Chokkarao,Indian National Congress,836463,496088,59.3 %,78607,15.8%
Karnal,3,SC,Haryana,Chiranji Lal,Indian National Congress,746675,516886,69.2 %,98952,19.1%
Karol Bagh,7,GEN,Delhi [1977 Onwards],Sunderwati Nawal Prabhakar,Indian National Congress,331628,222467,67.1 %,86572,38.9%
Karur,26,GEN,Tamil Nadu,Murugaiah A. R.,Indian National Congress,817972,631922,77.3 %,235563,37.3%
Kasaragod,1,GEN,Kerala,I. Rama Rai,Indian National Congress,745222,582565,78.2 %,11369,2.0%
Katihar,25,GEN,Bihar [1947 - 1999],Tariq Anwar,Indian National Congress,672232,470487,70.0 %,45943,9.8%
Katwa,40,GEN,West Bengal,Saifuddin Chowdhury,Communist Party Of India (MARXIST),800536,662481,82.8 %,43450,6.6%
Kendrapara,5,ST,Orissa,Bijayananda Pattnaik,Janta Party,733910,516539,70.4 %,16776,3.2%
Keonjhar,21,ST,Orissa,Harinder Soren,Indian National Congress,678101,326005,48.1 %,84624,26.0%
Khagaria,31,GEN,Bihar [1947 - 1999],Chandra Shekhar Prasad Verma,Indian National Congress,765769,490839,64.1 %,141526,28.8%
Khajuraho,6,GEN,Madhya Pradesh [1947 - 1999],Chaturvedi Vidyawati,Indian National Congress,827715,488816,59.1 %,50826,10.4%
Khalilabad,36,GEN,Uttar Pradesh [1947 - 1999],Chandra Shekhar,Indian National Congress,782374,466173,59.6 %,136364,29.3%
Khammam,40,GEN,Andhra Pradesh,Jalagam Vengala Rao,Indian National Congress,792890,596809,75.3 %,91499,15.3%
Khandwa,34,GEN,Madhya Pradesh [1947 - 1999],Kalicharan Ramratan,Indian National Congress,677218,439239,64.9 %,87470,19.9%
Khargone,35,GEN,Madhya Pradesh [1947 - 1999],Subhash Yadav,Indian National Congress,663149,446135,67.3 %,67202,15.1%
Khed,41,SC,Maharashtra,Ramkrishna More,Indian National Congress,693984,454500,65.5 %,18024,4.0%
Kheri,15,GEN,Uttar Pradesh [1947 - 1999],Usha Kumari,Indian National Congress,769692,397123,51.6 %,236515,59.6%
Khunti,52,ST,Bihar [1947 - 1999],Simon Tigga,Indian National Congress,625719,247762,39.6 %,33010,13.3%
Khurja,77,SC,Uttar Pradesh [1947 - 1999],Veer Sen,Indian National Congress,714153,368078,51.5 %,118025,32.1%
Kishanganj,23,GEN,Bihar [1947 - 1999],Jamilur Rahman,Indian National Congress,798096,444904,55.8 %,116130,26.1%
Kodarma,45,GEN,Bihar [1947 - 1999],Tilak Dhari Singh,Indian National Congress,766871,366462,47.8 %,111383,30.4%
Kokrajhar,5,ST,Assam,Samar Brahma Choudhury,Plains Tribals Council Of Assam,733958,644220,87.8 %,13764,2.1%
Kolaba,3,GEN,Maharashtra,D. B. Patil,Peasants & Workers Party,706929,474636,67.1 %,37924,8.0%
Kolar,10,GEN,Karnataka,V. Venkatesh,Janta Party,714137,471506,66.0 %,44765,9.5%
Kolhapur,48,GEN,Maharashtra,Gaikwad Udaysingrao Nanasaheb,Indian National Congress,737957,433988,58.8 %,149474,34.4%
Kopargaon,40,GEN,Maharashtra,Vikhe Eknathrao Alias Balesaheb Vithalrao,Indian National Congress,669507,392325,58.6 %,71485,18.2%
Koppal,4,SC,Karnataka,H. G. Ramulu,Indian National Congress,777786,482718,62.1 %,57951,12.0%
Koraput,12,ST,Orissa,Gridhar Gomango,Indian National Congress,679722,236565,34.8 %,99822,42.2%
Kota,14,GEN,Rajasthan,Shanti Kumar Dhariwal,Indian National Congress,721248,446795,62.0 %,54847,12.3%
Kottayam,13,GEN,Kerala,Suresh Kurup,Communist Party Of India (MARXIST),695101,559836,80.5 %,5853,1.0%
Krishnagar,11,GEN,West Bengal,Renu Pada Das,Communist Party Of India (MARXIST),730764,611946,83.7 %,4787,0.8%
Krishnagiri,14,GEN,Tamil Nadu,K. Ramamurthi,Indian National Congress,724417,503872,69.6 %,166366,33.0%
Kurnool,26,GEN,Andhra Pradesh,Erasu Ayyapu Reddy,Telugu Desam,757612,521508,68.8 %,7290,1.4%
Kurukshetra,2,GEN,Haryana,Harpal Singh,Indian National Congress,727716,516555,71.0 %,143276,27.7%
Kutch,1,SC,Gujarat,Ushaben Raghavji Thakkar,Indian National Congress,557750,307528,55.1 %,30085,9.8%
Ladakh,4,GEN,Jammu & Kashmir,Phuntsog Namgyal,Indian National Congress,89717,61264,68.3 %,7977,13.0%
Lakhimpur,14,GEN,Assam,Gakul Saikia,Independent,727183,531880,73.1 %,169934,31.9%
Lakshadweep,1,ST,Lakshadweep,Mohammad Sayeed Padannatha,Indian National Congress,21964,19105,87.0 %,1699,8.9%
Lalganj,46,SC,Uttar Pradesh [1947 - 1999],Ramdhan,Indian National Congress,826179,424085,51.3 %,104268,24.6%
Latur,35,GEN,Maharashtra,Patil Shivraj Vishwanath,Indian National Congress,754786,545382,72.3 %,85537,15.7%
Lohardaga,53,ST,Bihar [1947 - 1999],Sumati Oraon,Indian National Congress,678981,273347,40.3 %,102067,37.3%
Lucknow,20,GEN,Uttar Pradesh [1947 - 1999],Sheila Kaul,Indian National Congress,754460,308793,40.9 %,122120,39.5%
Ludhiana,9,SC,Punjab,Mewa Singh,Shiromani Akali Dal,916363,587157,64.1 %,140,0.0%
Machhlishahr,47,GEN,Uttar Pradesh [1947 - 1999],Sripati,Indian National Congress,770722,410829,53.3 %,67862,16.5%
Machilipatnam,12,GEN,Andhra Pradesh,Sambasivarao Kuvuru,Indian National Congress,741415,554220,74.8 %,9093,1.6%
Madhepura,21,GEN,Bihar [1947 - 1999],Mahabir Prasad Yadav,Indian National Congress,836565,557547,66.7 %,75297,13.5%
Madhubani,13,GEN,Bihar [1947 - 1999],Abdul Hannan An,Indian National Congress,846577,576056,68.1 %,148820,25.8%
Madras Central,2,GEN,Tamil Nadu,Kalanidhi A.,Dravida Munetra Kazhagam,862989,553558,64.1 %,96744,17.5%
Madras North,1,SC,Tamil Nadu,N.V.N.Somu,Dravida Munetra Kazhagam,991099,508744,51.3 %,36450,7.2%
Madras South,3,GEN,Tamil Nadu,Vyjayanthimala,Indian National Congress,1018795,670757,65.8 %,48017,7.2%
Madurai,24,GEN,Tamil Nadu,Subburaman A.G.,Indian National Congress,856315,607638,71.0 %,173011,28.5%
Mahabubnagar,29,GEN,Andhra Pradesh,Sudini Jaipal Reddy,Janta Party,845699,544525,64.4 %,80103,14.7%
Maharajganj,6,GEN,Bihar [1947 - 1999],Krishnapratap Singh,Indian National Congress,818305,409900,50.1 %,133904,32.7%
Maharajganj,39,GEN,Uttar Pradesh [1947 - 1999],Jitendra Singh,Indian National Congress,715620,456876,63.8 %,124474,27.2%
Mahasamund,18,GEN,Madhya Pradesh [1947 - 1999],Vidyacharan Shukla,Indian National Congress,681455,428954,63.0 %,139140,32.4%
Mahendragarh,7,GEN,Haryana,Birender Singh,Indian National Congress,855878,606971,70.9 %,230214,37.9%
Mainpuri,69,GEN,Uttar Pradesh [1947 - 1999],Balram Singh Yadav,Indian National Congress,708050,435670,61.5 %,55008,12.6%
Malda,7,GEN,West Bengal,Abu Barkat Ataul Ghani Khan Choudhury,Indian National Congress,716971,597612,83.4 %,46626,7.8%
Malegaon,13,GEN,Maharashtra,Bhoye Sitaram Sayaji,Indian National Congress,705668,394658,55.9 %,38275,9.7%
Mandi,2,GEN,Himachal Pradesh,Sukh Ram,Indian National Congress,589790,339184,57.5 %,131651,38.8%
Mandla,24,ST,Madhya Pradesh [1947 - 1999],Mohan Lal,Indian National Congress,609529,301987,49.5 %,128308,42.5%
Mandsaur,40,GEN,Madhya Pradesh [1947 - 1999],Balkavi Bairagi (Nandramdas Dwarkadas),Indian National Congress,767994,550510,71.7 %,59763,10.9%
Mandvi,25,GEN,Gujarat,Gamit Chhitubhai Devjibhai,Indian National Congress,704976,408989,58.0 %,105523,25.8%
Mandya,14,GEN,Karnataka,K. V. Shankaragowda,Janta Party,722855,557529,77.1 %,120396,21.6%
Mangaldoi,8,GEN,Assam,Saifuddin Akmed,Independent,787076,650379,82.6 %,145793,22.4%
Mangalore,17,GEN,Karnataka,Janardhana Poojary,Indian National Congress,670001,489684,73.1 %,119399,24.4%
Manjeri,5,GEN,Kerala,Ebrahim Sulaman Sait,Muslim Leage,736698,570262,77.4 %,71175,12.5%
Mathura,74,GEN,Uttar Pradesh [1947 - 1999],Manvendra Singh,Indian National Congress,727822,454005,62.4 %,103400,22.8%
Mathurapur,16,GEN,West Bengal,Manoranjan Halder,Indian National Congress,734234,599672,81.7 %,2299,0.4%
Mavelikara,16,SC,Kerala,Thampan Thomas,Janta Party,673469,503109,74.7 %,1287,0.3%
Mayiladuturai,29,SC,Tamil Nadu,Pakeer Mohamed E.S.M.,Indian National Congress,721157,578288,80.2 %,119643,20.7%
Mayurbhanj,1,GEN,Orissa,Sidhalal Murmu,Indian National Congress,630339,311068,49.4 %,69238,22.3%
Medak,33,GEN,Andhra Pradesh,P.Manik Reddy,Telugu Desam,829933,561154,67.6 %,1816,0.3%
Meerut,80,GEN,Uttar Pradesh [1947 - 1999],Mohsina Kidwai,Indian National Congress,744181,481462,64.7 %,96518,20.0%
Mehsana,12,GEN,Gujarat,A.K.Patel,Bharatiya Janta Party,761766,554675,72.8 %,43896,7.9%
Midnapore,32,GEN,West Bengal,Narayan Choubey,Communist Party Of India,761479,609529,80.1 %,56997,9.4%
Miryalguda,42,GEN,Andhra Pradesh,Bhimreddy Narsimha Reddy,Communist Party Of India (MARXIST),846549,615229,72.7 %,41755,6.8%
Mirzapur,54,GEN,Uttar Pradesh [1947 - 1999],Uma Kant Mishra,Indian National Congress,781816,414180,53.0 %,31368,7.6%
Misrikh,18,SC,Uttar Pradesh [1947 - 1999],Sankata Prasad,Indian National Congress,722288,373275,51.7 %,145279,38.9%
Mizoram,1,ST,Mizoram,Lal Dohama,Indian National Congress,255676,RU,,RU,
Mohanlalganj,21,SC,Uttar Pradesh [1947 - 1999],Jagannath Pd.,Indian National Congress,698491,349917,50.1 %,133049,38.0%
Monghyr,32,GEN,Bihar [1947 - 1999],Devendra Pd. Yadav,Indian National Congress,862284,550090,63.8 %,163343,29.7%
Moradabad,7,GEN,Uttar Pradesh [1947 - 1999],Hafiz Mohd. Siddique,Indian National Congress,670189,405931,60.6 %,7113,1.8%
Morena,1,SC,Madhya Pradesh [1947 - 1999],Kammodilal Jatav,Indian National Congress,740577,335973,45.4 %,21568,6.4%
Mormugao,2,GEN,"Goa, Daman And Diu",Eduardo Faleiro,Indian National Congress,295555,208454,70.5 %,58809,28.2%
Motihari,3,GEN,Bihar [1947 - 1999],Prabhawati Gupta,Indian National Congress,789198,434105,55.0 %,144295,33.2%
Mukundapuram,10,GEN,Kerala,K. Mohandas,Kerala Congress (J),703029,569192,81.0 %,44385,7.8%
Murshidabad,9,GEN,West Bengal,Syed Musudal Hossain,Communist Party Of India (MARXIST),806154,684106,84.9 %,6262,0.9%
Muvattupuzha,12,GEN,Kerala,George Joseph Mundakkal (Baby),Kerala Congress (J),690388,527328,76.4 %,108200,20.5%
Muzaffarnagar,82,GEN,Uttar Pradesh [1947 - 1999],Dharam Vir Singh,Indian National Congress,713140,485254,68.0 %,108021,22.3%
Muzaffarpur,10,GEN,Bihar [1947 - 1999],Laliteshwar Prasad Shahi,Indian National Congress,805213,556443,69.1 %,148974,26.8%
Mysore,16,GEN,Karnataka,Srikantadatta Narasimharaja Wadiyar,Indian National Congress,751631,464072,61.7 %,64610,13.9%
Nabadwip,12,GEN,West Bengal,Bibha Ghosh (Goswami),Communist Party Of India (MARXIST),856500,695774,81.2 %,6652,1.0%
Nagaland,1,ST,Nagaland,Chingwang,Indian National Congress,594062,394820,66.5 %,137182,34.7%
Nagapattinam,30,GEN,Tamil Nadu,"Mahalingam, M.",All India Anna Dravida Munnetra Kazhagam,755903,621914,82.3 %,2289,0.4%
Nagarkurnool,28,SC,Andhra Pradesh,V. Tulsiram,Telugu Desam,808999,539610,66.7 %,89137,16.5%
Nagaur,25,GEN,Rajasthan,Ram Niwas,Indian National Congress,839812,553667,65.9 %,48535,8.8%
Nagercoil,39,GEN,Tamil Nadu,N. Dennis,Indian National Congress,720980,487496,67.6 %,11637,2.4%
Nagpur,23,GEN,Maharashtra,Banwarilal Bhagwandas Purohit,Indian National Congress,845805,563205,66.6 %,130683,23.2%
Nainital,4,GEN,Uttar Pradesh [1947 - 1999],Satendra Chandra,Indian National Congress,681281,436296,64.0 %,166660,38.2%
Nalanda,34,GEN,Bihar [1947 - 1999],Vijay Kumar Yadav,Communist Party Of India,903642,630485,69.8 %,39471,6.3%
Nalgonda,41,GEN,Andhra Pradesh,Mallareddy Raguma Reddy,Telugu Desam,834650,562575,67.4 %,114410,20.3%
Nanded,30,GEN,Maharashtra,Chavan Shankarrao Bhurao,Indian National Congress,820467,525412,64.0 %,171524,32.6%
Nandurbar,15,GEN,Maharashtra,Gavit Manikrao Holdya,Indian National Congress,689376,404338,58.7 %,157519,39.0%
Nandyal,27,GEN,Andhra Pradesh,Maddur Subba Reddy,Telugu Desam,797893,562293,70.5 %,50263,8.9%
Narasapur,10,GEN,Andhra Pradesh,Vijaya Kumar Raju Bhupathiraju,Telugu Desam,777048,565988,72.8 %,196374,34.7%
Narasaraopet,17,GEN,Andhra Pradesh,Katuri Narayanaswamy,Telugu Desam,884798,602458,68.1 %,14238,2.4%
Nashik,12,ST,Maharashtra,Mane Murlidhar Pandurang,Indian National Congress,791519,447279,56.5 %,37546,8.4%
Nawada,42,SC,Bihar [1947 - 1999],Kunwar Ram,Indian National Congress,957846,553442,57.8 %,237102,42.8%
Nellore,19,SC,Andhra Pradesh,Penchalaiah Puchalapalli,Telugu Desam,858523,559612,65.2 %,53551,9.6%
New Delhi,1,GEN,Delhi [1977 Onwards],Krsihan Chandra Pant,Indian National Congress,304123,196709,64.7 %,72886,37.1%
Nilgiris,18,GEN,Tamil Nadu,R.Prabhu,Indian National Congress,827733,594471,71.8 %,131939,22.2%
Nizamabad,34,GEN,Andhra Pradesh,Tadur Bala Goud,Indian National Congress,758881,531406,70.0 %,2447,0.5%
Nowgong,10,GEN,Assam,Muhiram Saikia,Independent,757667,617603,81.5 %,35630,5.8%
Nowrangpur,13,GEN,Orissa,Khagapati Pradhani,Indian National Congress,647780,254848,39.3 %,103735,40.7%
Ongole,18,GEN,Andhra Pradesh,Bezawada Papireddy,Telugu Desam,875403,575585,65.8 %,18143,3.2%
Osmanabad,36,GEN,Maharashtra,Arvind Tulshiramji Kamble,Indian National Congress,680500,409473,60.2 %,57128,14.0%
Ottapalam,8,GEN,Kerala,K. R. Narayanan,Indian National Congress,705020,540620,76.7 %,55570,10.3%
Outer Delhi,3,GEN,Delhi [1977 Onwards],Bharat Singh,Indian National Congress,854302,511007,59.8 %,249677,48.9%
Outer Manipur,2,ST,Manipur,Meijinlung,Indian National Congress,499970,427817,85.6 %,40892,9.6%
Padrauna,40,GEN,Uttar Pradesh [1947 - 1999],Chandra Pratap Narain Singh,Indian National Congress,776630,406670,52.4 %,76378,18.8%
Palamau,54,SC,Bihar [1947 - 1999],Kamla Kumari,Indian National Congress,754787,357940,47.4 %,185050,51.7%
Palani,22,GEN,Tamil Nadu,Senapathy Gounder A.,Indian National Congress,810013,602796,74.4 %,264028,43.8%
Palghat,7,GEN,Kerala,V. S. Vijayaraghavan,Indian National Congress,731568,563938,77.1 %,38153,6.8%
Pali,21,GEN,Rajasthan,Mool Chand Daga,Indian National Congress,768806,438501,57.0 %,35721,8.1%
Panaji,1,GEN,"Goa, Daman And Diu",Shantaram L. Naik,Indian National Congress,291101,212803,73.1 %,39548,18.6%
Pandharpur,38,SC,Maharashtra,Thorat Sandipan Bhagwan,Indian National Congress,785735,486645,61.9 %,90833,18.7%
Panskura,29,SC,West Bengal,Geeta Mukherjee,Communist Party Of India,709027,607667,85.7 %,47876,7.9%
Parbhani,31,GEN,Maharashtra,Yadav Ramrao Narayanrao,Indian National Congress,713367,396426,55.6 %,88318,22.3%
Parvathipuram,2,ST,Andhra Pradesh,Kishore Chandra Suryamarayana Deo Vyricheria,Indian Congress (SOCIALIST),669060,439168,65.6 %,48680,11.1%
Patan,13,GEN,Gujarat,Vankar Punamchand Mithabhai,Indian National Congress,730084,396860,54.4 %,6787,1.7%
Patiala,8,SC,Punjab,Charanjit Singh,Shiromani Akali Dal,824586,592924,71.9 %,20268,3.4%
Patna,35,GEN,Bihar [1947 - 1999],C. P. Thakur,Indian National Congress,963346,504781,52.4 %,72181,14.3%
Peddapalli,36,SC,Andhra Pradesh,Gotte Bhoopathy,Telugu Desam,852583,488414,57.3 %,46958,9.6%
Perambalur,28,GEN,Tamil Nadu,S. Thangaraju,All India Anna Dravida Munnetra Kazhagam,742190,571779,77.0 %,152769,26.7%
Periyakulam,25,GEN,Tamil Nadu,Selvendran P.,All India Anna Dravida Munnetra Kazhagam,801476,572802,71.5 %,158613,27.7%
Phillaur,5,SC,Punjab,Sunder Singh,Indian National Congress,840382,577705,68.7 %,66784,11.6%
Phulbani,15,GEN,Orissa,Radha Kanta Digal,Indian National Congress,730571,362498,49.6 %,125079,34.5%
Phulpur,55,GEN,Uttar Pradesh [1947 - 1999],Ram Pujan Patel,Indian National Congress,756590,461752,61.0 %,114572,24.8%
Pilibhit,13,GEN,Uttar Pradesh [1947 - 1999],Bhanu Pratap Singh,Indian National Congress,712701,447896,62.8 %,176670,39.4%
Pollachi,21,GEN,Tamil Nadu,Anna Nambi R.,All India Anna Dravida Munnetra Kazhagam,768435,571463,74.4 %,101430,17.7%
Pondicherry,1,GEN,Pondicherry,P.Shammugam,Indian National Congress,381366,275654,72.3 %,61704,22.4%
Ponnani,6,GEN,Kerala,G. M. Banatwalla,Muslim Leage,718121,506049,70.5 %,102326,20.2%
Porbandar,5,GEN,Gujarat,Odedara Bharatbhai Maldevji,Indian National Congress,681087,350585,51.5 %,77951,22.2%
Pratapgarh,24,GEN,Uttar Pradesh [1947 - 1999],Raja Dinesh Singh,Indian National Congress,751774,397312,52.9 %,232507,58.5%
Pudukkottai,32,GEN,Tamil Nadu,Sundararaj N.,Indian National Congress,806752,653865,81.1 %,264904,40.5%
Pune,42,SC,Maharashtra,Gadil Vithalrao Narhari,Indian National Congress,788975,523706,66.4 %,198354,37.9%
Puri,8,SC,Orissa,Brajamohan Mohenty,Indian National Congress,737702,467384,63.4 %,104440,22.3%
Purnea,24,GEN,Bihar [1947 - 1999],Madhuree Singh,Indian National Congress,773952,442678,57.2 %,190400,43.0%
Purulia,34,GEN,West Bengal,Chittaranjan Mahata,All India Forward Bloc,754447,557653,73.9 %,13751,2.5%
Quilon,18,GEN,Kerala,S. Krishna Kumar,Indian National Congress,726304,566439,78.0 %,20357,3.6%
Rae Bareli,23,GEN,Uttar Pradesh [1947 - 1999],Arun Kumar Nehru,Indian National Congress,770192,459235,59.6 %,257553,56.1%
Raichur,3,GEN,Karnataka,B. V. Desai,Indian National Congress,734816,410117,55.8 %,57386,14.0%
Raiganj,5,GEN,West Bengal,Golam Yazdani,Indian National Congress,767348,574536,74.9 %,20224,3.5%
Raigarh,13,ST,Madhya Pradesh [1947 - 1999],Pushpa Devi,Indian National Congress,645887,362974,56.2 %,112791,31.1%
Raipur,17,GEN,Madhya Pradesh [1947 - 1999],Kaiyur Bhushan,Indian National Congress,666503,398710,59.8 %,104041,26.1%
Rajahmundry,8,GEN,Andhra Pradesh,Srihari Rao,Telugu Desam,815302,623794,76.5 %,153878,24.7%
Rajampet,22,GEN,Andhra Pradesh,Palakondrayudu Sugavasi,Telugu Desam,776829,502894,64.7 %,117147,23.3%
Rajapur,1,ST,Maharashtra,Madhu Dandavate,Janta Party,612195,388987,63.5 %,26131,6.7%
Rajgarh,32,GEN,Madhya Pradesh [1947 - 1999],Digvijai Singh,Indian National Congress,711481,450205,63.3 %,152097,33.8%
Rajkot,4,GEN,Gujarat,Mavani Ramaben Ramjibhai,Indian National Congress,827629,421016,50.9 %,57590,13.7%
Rajmahal,26,ST,Bihar [1947 - 1999],Seth Hembrom,Indian National Congress,692614,318578,46.0 %,78856,24.8%
Rajnandgaon,22,GEN,Madhya Pradesh [1947 - 1999],Shivendra Bahadur Singh,Indian National Congress,629132,352948,56.1 %,101053,28.6%
Ramanathapuram,34,GEN,Tamil Nadu,V. Rajeshwaran,Indian National Congress,810454,568575,70.2 %,100144,17.6%
Rampur,8,GEN,Uttar Pradesh [1947 - 1999],Zulfiquar Ali Khan,Indian National Congress,752171,494234,65.7 %,118957,24.1%
Ramtek,22,ST,Maharashtra,Narsimha Rao P. V.,Indian National Congress,705819,460570,65.3 %,185972,40.4%
