PC Name,No,Type,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %
Hardoi,19,SC,Uttar Pradesh [1947 - 1999],Jai Prakash,Bharatiya Janta Party,902205,447712,49.6 %,38257,8.5%
Hardwar,85,SC,Uttar Pradesh [1947 - 1999],Ram Singh,Bharatiya Janta Party,897723,539033,60.0 %,7197,1.3%
Hassan,19,GEN,Karnataka,H D Devegowda,Jharkhand Party,1057541,708765,67.0 %,3191,0.5%
Hathras,75,SC,Uttar Pradesh [1947 - 1999],Lal Bahadur Rawal,Bharatiya Janta Party,909705,469158,51.6 %,74344,15.8%
Hazaribagh,48,GEN,Bihar [1947 - 1999],Bhuneshwar Prasad Mehta,Communist Party Of India,1019773,510221,50.0 %,24681,4.8%
Hindupur,24,GEN,Andhra Pradesh,S. Gangadhara,Indian National Congress,985759,616123,62.5 %,99113,16.1%
Hingoli,29,GEN,Maharashtra,Gundewar Vilasrao Nagnathrao,Shiv Sena,942014,459907,48.8 %,3793,0.8%
Hissar,9,GEN,Haryana,Narain Singh,Indian National Congress,919440,627037,68.2 %,26194,4.2%
Hooghly,27,GEN,West Bengal,Rupchand Pal,Communist Party Of India (MARXIST),1002466,796160,79.4 %,55659,7.0%
Hoshangabad,29,GEN,Madhya Pradesh [1947 - 1999],Sartaj Singh,Bharatiya Janta Party,937077,440226,47.0 %,8454,1.9%
Hoshiarpur,6,GEN,Punjab,Kamal Chaudhary,Indian National Congress,959076,355284,37.0 %,25004,7.0%
Howrah,24,GEN,West Bengal,Susanta Chakraborty S/o Sudhir,Communist Party Of India (MARXIST),1166213,801451,68.7 %,7380,0.9%
Hyderabad,30,GEN,Andhra Pradesh,Sultan Salahuddin Owaisi,Allindia Majlis-E Ithehad-Ul-Mulimeen,1296145,999602,77.1 %,39524,4.0%
Ichalkaranji,47,GEN,Maharashtra,Mane Balaso Alias Rajaram Shankarrao,Indian National Congress,971473,518511,53.4 %,257059,49.6%
Idukki,14,GEN,Kerala,Palai K.M. Mathew,Indian National Congress,997877,714298,71.6 %,25206,3.5%
Indore,37,GEN,Madhya Pradesh [1947 - 1999],Sumitra Mahajan (W),Bharatiya Janta Party,1150378,558913,48.6 %,80594,14.4%
Inner Manipur,1,GEN,Manipur,Yamnam Yaima,Manipur Peoples Party,611503,375908,61.5 %,21097,5.6%
Jabalpur,25,GEN,Madhya Pradesh [1947 - 1999],Shrawan Kumar Patel,Indian National Congress,945456,396364,41.9 %,6722,1.7%
Jadavpur,18,GEN,West Bengal,Malini Bhattacharya (W),Communist Party Of India (MARXIST),1173319,867072,73.9 %,50301,5.8%
Jagatsinghpur,7,SC,Orissa,Loknath Choudhury,Communist Party Of India,1017251,676162,66.5 %,17025,2.5%
Jahanabad,41,GEN,Bihar [1947 - 1999],Ramramasharay Prasad Singh,Communist Party Of India,1067874,801921,75.1 %,34991,4.4%
Jaipur,6,GEN,Rajasthan,Girdhari Lal Bhargava,Bharatiya Janta Party,1346629,559972,41.6 %,125927,22.5%
Jajpur,4,ST,Orissa,Anadi Charan Das,Janata Dal,961000,570798,59.4 %,11429,2.0%
Jalaun,62,SC,Uttar Pradesh [1947 - 1999],Gaya Prasad Kori,Bharatiya Janta Party,938419,482404,51.4 %,45652,9.5%
Jalesar,70,GEN,Uttar Pradesh [1947 - 1999],Swamy Sureshnand,Bharatiya Janta Party,844986,394776,46.7 %,24292,6.2%
Jalgaon,17,GEN,Maharashtra,Gunavant Rambhau Saroda,Bharatiya Janta Party,979398,480185,49.0 %,24265,5.1%
Jalna,32,GEN,Maharashtra,Ankushrao Tope,Indian National Congress,1013928,546349,53.9 %,68207,12.5%
Jalore,22,GEN,Rajasthan,Buta Singh,Indian National Congress,1101306,588954,53.5 %,100557,17.1%
Jalpaiguri,3,SC,West Bengal,Jitendra Nath Das,Communist Party Of India (MARXIST),948985,743975,78.4 %,114356,15.4%
Jammu,6,GEN,Jammu & Kashmir,Data Not Available,-,-,-,-,-,-
Jamnagar,3,GEN,Gujarat,Kordiya Chandresh Kumar Valjibhai,Bharatiya Janta Party,825986,395309,47.9 %,46720,11.8%
Jamshedpur,50,GEN,Bihar [1947 - 1999],Silendra Mahto,Jharkhand Mukti Morcha,963786,522780,54.2 %,56247,10.8%
Jangipur,8,GEN,West Bengal,Abedin Zainal,Communist Party Of India (MARXIST),943696,728077,77.2 %,46639,6.4%
Janjgir,14,GEN,Madhya Pradesh [1947 - 1999],Bhawani Lal Verma,Indian National Congress,1013419,387020,38.2 %,29425,7.6%
Jaunpur,48,GEN,Uttar Pradesh [1947 - 1999],Arjun Singh Yadava,Janata Dal,991216,452419,45.6 %,45780,10.1%
Jhabua,39,ST,Madhya Pradesh [1947 - 1999],Dileepsingh Bhuria,Indian National Congress,890563,409376,46.0 %,134402,32.8%
Jhalawar,15,GEN,Rajasthan,Vasundhara Raje (W),Bharatiya Janta Party,901391,425333,47.2 %,91160,21.4%
Jhanjharpur,14,GEN,Bihar [1947 - 1999],Devendra Prasad Yadav,Janata Dal,959716,654471,68.2 %,130074,19.9%
Jhansi,61,GEN,Uttar Pradesh [1947 - 1999],Rajendra Agnihotri,Bharatiya Janta Party,1051181,480883,45.8 %,82071,17.1%
Jhargram,33,ST,West Bengal,Rupchand Murmu,Communist Party Of India (MARXIST),883949,690183,78.1 %,152307,22.1%
Jhunjhunu,4,GEN,Rajasthan,Ayub Khan,Indian National Congress,1142564,534979,46.8 %,20254,3.8%
Jodhpur,24,GEN,Rajasthan,Ashok Gehlot,Indian National Congress,1164067,551639,47.4 %,49568,9.0%
Jorhat,12,GEN,Assam,Bijoy Krishna Handuqui,Indian National Congress,853871,563633,66.0 %,110663,19.6%
Joynagar,15,GEN,West Bengal,Sanat Kumar Mandal,Revolutionary Socialist Party,956356,754350,78.9 %,132305,17.5%
Jullundur,4,SC,Punjab,Yash,Indian National Congress,963829,298228,30.9 %,113813,38.2%
Junagadh,6,GEN,Gujarat,Chikhaliya Bhavenaben Devrajbhai (W),Bharatiya Janta Party,924905,444865,48.1 %,78440,17.6%
Kaira,19,ST,Gujarat,K.D. Jeswani,Bharatiya Janta Party,937255,355849,38.0 %,1688,0.5%
Kairana,83,GEN,Uttar Pradesh [1947 - 1999],Harpal,Janata Dal,881970,516077,58.5 %,22669,4.4%
Kaiserganj,30,GEN,Uttar Pradesh [1947 - 1999],Laxmi Narain Mani Tripathi,Bharatiya Janta Party,875439,467035,53.4 %,42553,9.1%
Kakinada,7,GEN,Andhra Pradesh,Thota Subbarao,Telugu Desam,981754,603429,61.5 %,35317,5.9%
Kalahandi,14,GEN,Orissa,Subash Chandra Nayak,Indian National Congress,844830,447837,53.0 %,28925,6.5%
Kaliabor,11,GEN,Assam,Tarun Gogoi,Indian National Congress,908505,680628,74.9 %,124719,18.3%
Kanakapura,11,GEN,Karnataka,M.V. Chandrashekara Murthy,Indian National Congress,1370470,810336,59.1 %,33463,4.1%
Kanara,22,SC,Karnataka,Naik G. Devaraya,Indian National Congress,968519,497775,51.4 %,29964,6.0%
Kangra,3,GEN,Himachal Pradesh,D.D. Khanoria,Bharatiya Janta Party,766840,428165,55.8 %,10816,2.5%
Kanker,19,ST,Madhya Pradesh [1947 - 1999],Arwind Netam,Indian National Congress,861510,318386,37.0 %,19361,6.1%
Kannauj,67,GEN,Uttar Pradesh [1947 - 1999],Chhote Singh Yadav,Jharkhand Party,945773,489693,51.8 %,61175,12.5%
Kanpur,65,GEN,Uttar Pradesh [1947 - 1999],Jagatveer Singh Bron,Bharatiya Janta Party,1068327,414232,38.8 %,113621,27.4%
Kapadvanj,16,GEN,Gujarat,Gabhaji Mangaji Thakor,Bharatiya Janta Party,952884,339774,35.7 %,28334,8.3%
Karad,45,GEN,Maharashtra,Chavan Prithviraj Dajishaheb,Indian National Congress,964559,506925,52.6 %,92380,18.2%
Karimganj,1,SC,Assam,Dwarka Nath Das,Bharatiya Janta Party,801657,619166,77.2 %,49753,8.0%
Karimnagar,37,GEN,Andhra Pradesh,Chokka Rao Juvvadi,Indian National Congress,1077437,534428,49.6 %,117536,22.0%
Karnal,3,SC,Haryana,Chiranji Lal Sharma,Indian National Congress,950987,647701,68.1 %,55172,8.5%
Karol Bagh,7,GEN,Delhi [1977 Onwards],Kalka Dass,Bharatiya Janta Party,509932,256338,50.3 %,2500,1.0%
Karur,26,GEN,Tamil Nadu,Murugesan N.,All India Anna Dravida Munnetra Kazhagam,1043464,705045,67.6 %,269969,38.3%
Kasaragod,1,GEN,Kerala,M. Ramanna Rai,Communist Party Of India (MARXIST),1036913,775421,74.8 %,9423,1.2%
Katihar,25,GEN,Bihar [1947 - 1999],Md. Yunus Salim,Janata Dal,865167,503685,58.2 %,23622,4.7%
Katwa,40,GEN,West Bengal,Saifuddin Chowdhry,Communist Party Of India (MARXIST),1010077,819632,81.2 %,154724,18.9%
Kendrapara,5,ST,Orissa,Rabi Ray,Janata Dal,942303,599903,63.7 %,41430,6.9%
Keonjhar,21,ST,Orissa,Govinda Chandra Munda,Janata Dal,912382,433789,47.5 %,7394,1.7%
Khagaria,31,GEN,Bihar [1947 - 1999],Ram Sharan Yadav,Janata Dal,956666,571057,59.7 %,153221,26.8%
Khajuraho,6,GEN,Madhya Pradesh [1947 - 1999],Uma Bharti (W),Bharatiya Janta Party,1082705,516926,47.7 %,64983,12.6%
Khalilabad,36,GEN,Uttar Pradesh [1947 - 1999],Asht Bhuja Prasad Shukla,Bharatiya Janta Party,977504,480124,49.1 %,5091,1.1%
Khammam,40,GEN,Andhra Pradesh,Rangayya Nayudu P.V.,Indian National Congress,1043897,732650,70.2 %,5918,0.8%
Khandwa,34,GEN,Madhya Pradesh [1947 - 1999],Mahender Kumar Singh,Indian National Congress,885618,472516,53.4 %,16775,3.6%
Khargone,35,GEN,Madhya Pradesh [1947 - 1999],Rameshwar Patidar,Bharatiya Janta Party,880500,457563,52.0 %,13795,3.0%
Khed,41,SC,Maharashtra,Navale Vidura Vithoba,Indian National Congress,956612,461157,48.2 %,190408,41.3%
Kheri,15,GEN,Uttar Pradesh [1947 - 1999],Gendan Lal Kanaujia,Bharatiya Janta Party,948884,455275,48.0 %,37094,8.1%
Khunti,52,ST,Bihar [1947 - 1999],Karia Munda,Bharatiya Janta Party,756843,351120,46.4 %,43374,12.4%
Khurja,77,SC,Uttar Pradesh [1947 - 1999],Roshan,Janata Dal,965189,470258,48.7 %,23217,4.9%
Kishanganj,23,GEN,Bihar [1947 - 1999],Syed Shahabuddin,Janata Dal,963577,534541,55.5 %,79628,14.9%
Kodarma,45,GEN,Bihar [1947 - 1999],Mumtaz Ansari,Janata Dal,967408,498565,51.5 %,14122,2.8%
Kokrajhar,5,ST,Assam,Satyendra Nath Brohmo Choudhury,Independent,987369,834868,84.6 %,263139,31.5%
Kolaba,3,GEN,Maharashtra,A.R. Antulay,Indian National Congress,984558,548256,55.7 %,39706,7.2%
Kolar,10,GEN,Karnataka,K.H. Muniyappa,Indian National Congress,957458,603518,63.0 %,62377,10.3%
Kolhapur,48,GEN,Maharashtra,Gaikwad Udaysingrao Nanasaheb,Indian National Congress,905091,424742,46.9 %,194331,45.8%
Kopargaon,40,GEN,Maharashtra,Kale Shankarrao Deoram,Indian National Congress,876195,500267,57.1 %,172457,34.5%
Koppal,4,SC,Karnataka,Anwari Basavaraj Patil,Indian National Congress,1055094,570345,54.1 %,11197,2.0%
Koraput,12,ST,Orissa,Giridhar Gomango,Indian National Congress,901583,365754,40.6 %,141594,38.7%
Kota,14,GEN,Rajasthan,Dau Dayal Joshi,Bharatiya Janta Party,989592,432489,43.7 %,60403,14.0%
Kottayam,13,GEN,Kerala,Ramesh Chennithala,Indian National Congress,938252,713707,76.1 %,62622,8.8%
Krishnagar,11,GEN,West Bengal,Ajoy Mukhopadhyay,Communist Party Of India (MARXIST),928523,764555,82.3 %,59575,7.8%
Krishnagiri,14,GEN,Tamil Nadu,Rama Murthy K.,Indian National Congress,954816,611500,64.0 %,213114,34.9%
Kurnool,26,GEN,Andhra Pradesh,K. Vijaya Bhaskara Reddy,Indian National Congress,973112,606374,62.3 %,52467,8.7%
Kurukshetra,2,GEN,Haryana,Tara Singh,Indian National Congress,927976,656693,70.8 %,30025,4.6%
Kutch,1,SC,Gujarat,Patel Harilal Nanji,Indian National Congress,734784,355063,48.3 %,33003,9.3%
Ladakh,4,GEN,Jammu & Kashmir,Data Not Available,-,-,-,-,-,-
Lakhimpur,14,GEN,Assam,Bolin Kuli,Indian National Congress,887318,642536,72.4 %,61360,9.5%
Lakshadweep,1,ST,Lakshadweep,P.M. Sayeed,Indian National Congress,31665,25449,80.4 %,281,1.1%
Lalganj,46,SC,Uttar Pradesh [1947 - 1999],Ram Badan,Janata Dal,1048636,477071,45.5 %,9638,2.0%
Latur,35,GEN,Maharashtra,Patil Shivraj Vishwanath,Indian National Congress,993685,565679,56.9 %,58718,10.4%
Lohardaga,53,ST,Bihar [1947 - 1999],Lalit Oraon,Bharatiya Janta Party,828306,383428,46.3 %,54516,14.2%
Lucknow,20,GEN,Uttar Pradesh [1947 - 1999],Atal Bihari Vajpayee,Bharatiya Janta Party,1188127,394817,33.2 %,117303,29.7%
Ludhiana,9,SC,Punjab,Gurcharan Singh Galib,Indian National Congress,1202152,201686,16.8 %,53448,26.5%
Machhlishahr,47,GEN,Uttar Pradesh [1947 - 1999],Sheo Saran Verma,Janata Dal,968876,450070,46.5 %,32539,7.2%
Machilipatnam,12,GEN,Andhra Pradesh,K.P. Reddaiah,Telugu Desam,908947,619254,68.1 %,27322,4.4%
Madhepura,21,GEN,Bihar [1947 - 1999],Sharad Yadav,Janata Dal,993738,704100,70.9 %,285377,40.5%
Madhubani,13,GEN,Bihar [1947 - 1999],Bhogendra Jha,Communist Party Of India,987053,649311,65.8 %,80091,12.3%
Madras Central,2,GEN,Tamil Nadu,Anbarasu Era,Indian National Congress,1034301,561468,54.3 %,103271,18.4%
Madras North,1,SC,Tamil Nadu,D. Pandian,Indian National Congress,1358695,749052,55.1 %,118518,15.8%
Madras South,3,GEN,Tamil Nadu,R. Sridharan,All India Anna Dravida Munnetra Kazhagam,1410540,750230,53.2 %,162528,21.7%
Madurai,24,GEN,Tamil Nadu,Ram Babu A.G.S.,Indian National Congress,1137905,646431,56.8 %,242160,37.5%
Mahabubnagar,29,GEN,Andhra Pradesh,Mallikarjun,Indian National Congress,1039726,605637,58.3 %,32162,5.3%
Maharajganj,6,GEN,Bihar [1947 - 1999],Girija Devi (W),Janata Dal,1032512,653587,63.3 %,24335,3.7%
Maharajganj,39,GEN,Uttar Pradesh [1947 - 1999],Pankaj Choudhari,Bharatiya Janta Party,897007,512942,57.2 %,33727,6.6%
Mahasamund,18,GEN,Madhya Pradesh [1947 - 1999],Pawan Diwan,Indian National Congress,907199,428714,47.3 %,21479,5.0%
Mahendragarh,7,GEN,Haryana,Ram Singh,Indian National Congress,1063934,647021,60.8 %,71988,11.1%
Mainpuri,69,GEN,Uttar Pradesh [1947 - 1999],Udai Pratap Singh,Jharkhand Party,877588,445269,50.7 %,12165,2.7%
Malda,7,GEN,West Bengal,Abdul Barkat Ataul Ghani Khan Choudhary,Indian National Congress,922467,722873,78.4 %,1820,0.3%
Malegaon,13,GEN,Maharashtra,Kahandole Zamru Manglu,Indian National Congress,924991,410886,44.4 %,84300,20.5%
Mandi,2,GEN,Himachal Pradesh,Sukh Ram,Indian National Congress,771146,472705,61.3 %,26627,5.6%
Mandla,24,ST,Madhya Pradesh [1947 - 1999],Mohan Lal,Indian National Congress,818990,269725,32.9 %,87673,32.5%
Mandsaur,40,GEN,Madhya Pradesh [1947 - 1999],Laxminarain Pandey,Bharatiya Janta Party,1017532,654564,64.3 %,6983,1.1%
Mandvi,25,GEN,Gujarat,Gamit Chhitubhai Devjibhai,Indian National Congress,903980,435674,48.2 %,106016,24.3%
Mandya,14,GEN,Karnataka,G. Madegowda,Indian National Congress,970275,623832,64.3 %,95347,15.3%
Mangaldoi,8,GEN,Assam,Prbin Deka,Indian National Congress,956170,724300,75.8 %,18013,2.5%
Mangalore,17,GEN,Karnataka,V. Dhananjaya Kumar,Bharatiya Janta Party,937957,559417,59.6 %,35005,6.3%
Manjeri,5,GEN,Kerala,E. Ahamed,Muslim Leage,1053645,742123,70.4 %,89323,12.0%
Mathura,74,GEN,Uttar Pradesh [1947 - 1999],Swami Sakshi Ji,Bharatiya Janta Party,953944,474770,49.8 %,15512,3.3%
Mathurapur,16,GEN,West Bengal,Radhika Ranjan Pramanick,Communist Party Of India (MARXIST),902852,737795,81.7 %,19746,2.7%
Mavelikara,16,SC,Kerala,P.J. Kurian,Indian National Congress,862770,628846,72.9 %,25488,4.1%
Mayiladuturai,29,SC,Tamil Nadu,Mani Shankar Aiyar,Indian National Congress,902685,641566,71.1 %,161937,25.2%
Mayurbhanj,1,GEN,Orissa,Bhagey Gobardhan,Indian National Congress,823829,398446,48.4 %,49495,12.4%
Medak,33,GEN,Andhra Pradesh,N. Baga Reddy,Indian National Congress,1058689,637896,60.3 %,140150,22.0%
Meerut,80,GEN,Uttar Pradesh [1947 - 1999],Data Not Available,-,-,-,-,-,-
Mehsana,12,GEN,Gujarat,A.K. Patel,Bharatiya Janta Party,1013741,470990,46.5 %,82022,17.4%
Midnapore,32,GEN,West Bengal,Indrajit Gupta,Communist Party Of India,960598,734499,76.5 %,163523,22.3%
Miryalguda,42,GEN,Andhra Pradesh,Bheemireddy Narsimha Reddy,Communist Party Of India (MARXIST),1095544,731147,66.7 %,8263,1.1%
Mirzapur,54,GEN,Uttar Pradesh [1947 - 1999],Birendra,Bharatiya Janta Party,1034077,469771,45.4 %,20605,4.4%
Misrikh,18,SC,Uttar Pradesh [1947 - 1999],Ram Lal Rahi,Indian National Congress,885711,477491,53.9 %,19399,4.1%
Mizoram,1,ST,Mizoram,C. Silvera,Indian National Congress,414412,242999,58.6 %,9593,3.9%
Mohanlalganj,21,SC,Uttar Pradesh [1947 - 1999],Chhotey Lal,Bharatiya Janta Party,892359,401716,45.0 %,10212,2.5%
Monghyr,32,GEN,Bihar [1947 - 1999],Brahmanand Mandal,Communist Party Of India,1025444,687063,67.0 %,110984,16.2%
Moradabad,7,GEN,Uttar Pradesh [1947 - 1999],Gulam Mohammed Khan,Janata Dal,955294,507415,53.1 %,13978,2.8%
Morena,1,SC,Madhya Pradesh [1947 - 1999],Barelal Jatav,Indian National Congress,1003757,327645,32.6 %,16745,5.1%
Mormugao,2,GEN,Goa,Falerio Edurado Martinho,Indian National Congress,409086,164919,40.3 %,59238,35.9%
Motihari,3,GEN,Bihar [1947 - 1999],Kamla Mishra Madhukar,Communist Party Of India,939457,582187,62.0 %,98052,16.8%
Mukundapuram,10,GEN,Kerala,Savithri Lakshmanan (W),Indian National Congress,974881,757831,77.7 %,12365,1.6%
Murshidabad,9,GEN,West Bengal,Masudal Hossain Syed,Communist Party Of India (MARXIST),995079,806098,81.0 %,112601,14.0%
Muvattupuzha,12,GEN,Kerala,P.C. Thomas,Kerala Congress(M),942937,719001,76.3 %,98103,13.6%
Muzaffarnagar,82,GEN,Uttar Pradesh [1947 - 1999],Naresh Kumar Baliyan,Bharatiya Janta Party,923784,558168,60.4 %,95651,17.1%
Muzaffarpur,10,GEN,Bihar [1947 - 1999],George Fernandes,Janata Dal,988777,640495,64.8 %,50047,7.8%
Mysore,16,GEN,Karnataka,Chandraprabha Urs (W),Indian National Congress,1086432,587747,54.1 %,16882,2.9%
Nabadwip,12,GEN,West Bengal,Asim Bala,Communist Party Of India (MARXIST),1094215,912199,83.4 %,66577,7.3%
Nagaland,1,ST,Nagaland,Imchalemba,Nagaland Peoples Council,814836,628015,77.1 %,51854,8.3%
Nagapattinam,30,GEN,Tamil Nadu,Padma (W),Indian National Congress,922262,677334,73.4 %,25716,3.8%
Nagarkurnool,28,SC,Andhra Pradesh,Mallu Ravi,Indian National Congress,1001633,600608,60.0 %,50240,8.4%
Nagaur,25,GEN,Rajasthan,Nathuram Mirdha,Indian National Congress,1086787,594744,54.7 %,155044,26.1%
Nagercoil,39,GEN,Tamil Nadu,N. Dennis,Indian National Congress,949067,554385,58.4 %,124913,22.5%
Nagpur,23,GEN,Maharashtra,Meghe Dattaji Raghobaji,Indian National Congress,1240382,602232,48.6 %,74720,12.4%
Nainital,4,GEN,Uttar Pradesh [1947 - 1999],Balraj Pasi,Bharatiya Janta Party,976555,508769,52.1 %,11429,2.2%
Nalanda,34,GEN,Bihar [1947 - 1999],Vijoy Kumar Yadav,Communist Party Of India,1101230,809665,73.5 %,91871,11.3%
Nalgonda,41,GEN,Andhra Pradesh,Bommagani Dharma Biksham,Communist Party Of India,1155859,688552,59.6 %,68577,10.0%
Nanded,30,GEN,Maharashtra,Suryakants Patil (W),Indian National Congress,1082908,500142,46.2 %,132362,26.5%
Nandurbar,15,GEN,Maharashtra,Gavit Manikrao Hodalya,Indian National Congress,899431,440358,49.0 %,168890,38.4%
Nandyal,27,GEN,Andhra Pradesh,Gangula Prathapa Reddy,Indian National Congress,1004574,653567,65.1 %,186766,28.6%
Narasapur,10,GEN,Andhra Pradesh,Vijayakumar Raju Bhupathiraju,Telugu Desam,933575,624696,66.9 %,58549,9.4%
Narasaraopet,17,GEN,Andhra Pradesh,Kasu Venkata Krishna Reddy,Indian National Congress,1142641,687075,60.1 %,62616,9.1%
Nashik,12,ST,Maharashtra,Pawar Vasant Niwrutti,Indian National Congress,1075967,545731,50.7 %,141366,25.9%
Nawada,42,SC,Bihar [1947 - 1999],Prem Chand Ram,Communist Party Of India (MARXIST),1156759,815317,70.5 %,101593,12.5%
Nellore,19,SC,Andhra Pradesh,Kudumula Padmasre (W),Indian National Congress,1067398,605540,56.7 %,44857,7.4%
New Delhi,1,GEN,Delhi [1977 Onwards],Lal Krishna Advani,Bharatiya Janta Party,456073,218283,47.9 %,1589,0.7%
Nilgiris,18,GEN,Tamil Nadu,Prabhu R.,Indian National Congress,1103713,686963,62.2 %,180802,26.3%
Nizamabad,34,GEN,Andhra Pradesh,Gaddam Ganga Reddy,Telugu Desam,964124,595243,61.7 %,68348,11.5%
Nowgong,10,GEN,Assam,Muhiram Saikia,Asom Gana Parisad,878733,660626,75.2 %,12917,2.0%
Nowrangpur,13,GEN,Orissa,Khagapati Pradhani,Indian National Congress,880570,398968,45.3 %,56527,14.2%
Ongole,18,GEN,Andhra Pradesh,Mangunta Subbarama Reddy,Indian National Congress,1108514,680599,61.4 %,39330,5.8%
Osmanabad,36,GEN,Maharashtra,Kamble Arvind Tulshiram,Indian National Congress,884277,463561,52.4 %,83055,17.9%
Ottapalam,8,GEN,Kerala,K.R. Narayanan,Indian National Congress,981499,686327,69.9 %,15088,2.2%
Outer Delhi,3,GEN,Delhi [1977 Onwards],Sajjan Kumar,Indian National Congress,1686074,772349,45.8 %,86791,11.2%
Outer Manipur,2,ST,Manipur,Meijinlung Kamson,Indian National Congress,620646,482286,77.7 %,19369,4.0%
Padrauna,40,GEN,Uttar Pradesh [1947 - 1999],Ramnagina Mishra,Bharatiya Janta Party,933126,489305,52.4 %,57808,11.8%
Palamau,54,SC,Bihar [1947 - 1999],Ram Deo Ram,Bharatiya Janta Party,915831,350572,38.3 %,20242,5.8%
Palani,22,GEN,Tamil Nadu,Senapathi Gounder A.,Indian National Congress,1030799,671622,65.2 %,260142,38.7%
Palghat,7,GEN,Kerala,V.S. Vijayaraghavan,Indian National Congress,982228,702860,71.6 %,15768,2.2%
Pali,21,GEN,Rajasthan,Gumanmal Lodha,Bharatiya Janta Party,986219,471378,47.8 %,19301,4.1%
Panaji,1,GEN,Goa,Prabhu Zantye Harish Narayan,Indian National Congress,345233,154808,44.8 %,57444,37.1%
Pandharpur,38,SC,Maharashtra,Thorat Sandipan Bhagwan,Indian National Congress,998122,481168,48.2 %,234808,48.8%
Panskura,29,SC,West Bengal,Gita Mukherjee (W),Communist Party Of India,871446,723796,83.1 %,126300,17.4%
Parbhani,31,GEN,Maharashtra,Deshmukh Ashokrao Anandrao,Shiv Sena,959377,444485,46.3 %,20161,4.5%
Parvathipuram,2,ST,Andhra Pradesh,Vijayaramaraju Satrucharla,Indian National Congress,810069,542247,66.9 %,49512,9.1%
Patan,13,GEN,Gujarat,Mahesh Kanodiya,Bharatiya Janta Party,937221,392956,41.9 %,44509,11.3%
Patiala,8,SC,Punjab,Sant Ram Singla,Indian National Congress,1030107,244389,23.7 %,103776,42.5%
Patna,35,GEN,Bihar [1947 - 1999],Data Not Available,-,-,-,-,-,-
Peddapalli,36,SC,Andhra Pradesh,G. Venkat Swamy,Indian National Congress,1097835,521843,47.5 %,109965,21.1%
Perambalur,28,GEN,Tamil Nadu,Asokraj A.,All India Anna Dravida Munnetra Kazhagam,934168,660356,70.7 %,194950,29.5%
Periyakulam,25,GEN,Tamil Nadu,R. Ramasamy,All India Anna Dravida Munnetra Kazhagam,1011909,624469,61.7 %,213960,34.3%
Phillaur,5,SC,Punjab,Santosh Chaudhary (W),Indian National Congress,1023457,257833,25.2 %,5784,2.2%
Phulbani,15,GEN,Orissa,Mrutyunjaya Nayak,Indian National Congress,955122,488136,51.1 %,54030,11.1%
Phulpur,55,GEN,Uttar Pradesh [1947 - 1999],Ram Pujan Patel,Janata Dal,965688,461594,47.8 %,59601,12.9%
Pilibhit,13,GEN,Uttar Pradesh [1947 - 1999],Parashuram,Bharatiya Janta Party,919807,501130,54.5 %,6923,1.4%
Pollachi,21,GEN,Tamil Nadu,Rajaravivarma B.,All India Anna Dravida Munnetra Kazhagam,963590,650030,67.5 %,206270,31.7%
Pondicherry,1,GEN,Pondicherry,M.D.H. Farook,Indian National Congress,593305,401741,67.7 %,67609,16.8%
Ponnani,6,GEN,Kerala,Ebrahim Sulaiman Sait,Muslim Leage,1011439,649480,64.2 %,95706,14.7%
Porbandar,5,GEN,Gujarat,Patel Hiralal Madhavjibhai,Bharatiya Janta Party,853096,367430,43.1 %,79049,21.5%
Pratapgarh,24,GEN,Uttar Pradesh [1947 - 1999],Abhai Pratap Singh,Janata Dal,941760,379537,40.3 %,3696,1.0%
Pudukkottai,32,GEN,Tamil Nadu,Sundararaj N.,Indian National Congress,1047932,748163,71.4 %,219721,29.4%
Pune,42,SC,Maharashtra,Anna Joshi,Bharatiya Janta Party,1184618,570624,48.2 %,16938,3.0%
Puri,8,SC,Orissa,Braja Kishore Tripathy,Janata Dal,968881,577999,59.7 %,38957,6.7%
Purnea,24,GEN,Bihar [1947 - 1999],Data Not Available,-,-,-,-,-,-
Purulia,34,GEN,West Bengal,Chitta Ranjan Mahata,All India Forward Bloc,914959,672089,73.5 %,125940,18.7%
Quilon,18,GEN,Kerala,S. Krishna Kumar,Indian National Congress,979397,741389,75.7 %,27727,3.7%
Rae Bareli,23,GEN,Uttar Pradesh [1947 - 1999],Sheila Kaul (W),Indian National Congress,962155,469015,48.8 %,3917,0.8%
Raichur,3,GEN,Karnataka,Venkatesh Naik,Indian National Congress,994512,391511,39.4 %,122458,31.3%
Raiganj,5,GEN,West Bengal,Sybarta Mukerjee,Communist Party Of India (MARXIST),1016789,763113,75.1 %,29968,3.9%
Raigarh,13,ST,Madhya Pradesh [1947 - 1999],Pushpadevi Singh (W),Indian National Congress,839641,374131,44.6 %,55814,14.9%
Raipur,17,GEN,Madhya Pradesh [1947 - 1999],Vidyacharan Shukla,Indian National Congress,912981,425524,46.6 %,959,0.2%
Rajahmundry,8,GEN,Andhra Pradesh,K.V.R. Chowdary,Telugu Desam,973272,627882,64.5 %,62009,9.9%
Rajampet,22,GEN,Andhra Pradesh,Annaiahgari Saiprathap,Indian National Congress,947340,573063,60.5 %,162294,28.3%
Rajapur,1,ST,Maharashtra,Sudhir Sawant,Indian National Congress,755126,369137,48.9 %,43046,11.7%
