FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
208,OR1998PC19,Mother,Nandini Satpathy,"Chief Minister of Odisha; Member of the Indian National Congress, later Janata Party","1972-1973, 1977-1980 (Chief Minister)",Unspecified (held various constituencies during her career),Various (served across Odisha),Odisha
209,OR1998PC19,Father,Devendra Satpathy,Member of Parliament (Lok Sabha),1967-1971,Dhenkanal,Dhenkanal,Odisha
210,OR1998PC19,Nephew,Suparno Satpathy,"Contested Lok Sabha elections against Tathagata Satpathy in 2014 (Dhenkanal), did not win",2014 (contested),Dhenkanal,Dhenkanal,Odisha
211,AS1998PC04,,,,,,,
212,MH1998PC14,Spouse,Unknown (Mrs. Ahire),Sarpanch,2018,Kudashi Village,Dhule,Maharashtra
213,WB1998PC17,,,,,,,
214,AS1998PC13,Spouse,Jibontara Ghatowar,Member of Legislative Assembly (MLA),2004-2016,Moran,Dibrugarh,Assam
215,TN1998PC23,,,,,,,
216,UP1998PC35,,,,,,,
217,WB1998PC20,,,,,,,
218,BR1998PC27,,,,,,,
219,MP1998PC21,,,,,,,
220,WB1998PC37,,,,,,,
221,DL1998PC04,,,,,,,
222,AP1998PC11,,,,,,,
223,MH1998PC16,,,,,,,
224,KL1998PC11,Son,Hibi Eden,"Member of Parliament, Lok Sabha (Ernakulam); MLA, Kerala Legislative Assembly (Ernakulam)",MP: 2019–present; MLA: 2011–2019,Ernakulam,Ernakulam,Kerala
225,UP1998PC66,,,,,,,
226,UP1998PC28,Son,Anand Sen Yadav,"MLA (2002, 2007); Minister of State in Uttar Pradesh Government","2002-2004 (MLA, Samajwadi Party); 2007–2008 (MLA & Minister, BSP)",Milkipur,Faizabad (now Ayodhya),Uttar Pradesh
227,HR1998PC06,Son,Dayanand Bainda,Contested Haryana Vidhan Sabha Election (2005) from Bhattu Kalan as a BJP candidate,2005 (Unsuccessful),Bhattu Kalan,Fatehabad,Haryana
228,PB1998PC12,Father,Parkash Singh Badal,"Chief Minister, Punjab (five terms); Member of Parliament, MLA various terms","1970-1971, 1977-1980, 1997-2002, 2007-2012, 2012-2017 (CM); Various years as MLA/MP",Lambi (MLA); Firozpur (MP),Muktsar (Lambi); Firozpur (Parliament),Punjab
229,PB1998PC12,Spouse,Harsimrat Kaur Badal,Member of Parliament (Lok Sabha); Union Cabinet Minister for Food Processing Industries,2009-present (MP); 2014-2020 (Cabinet Minister),Bathinda,Bathinda,Punjab
230,UP1998PC58,,,,,,,
231,PB1998PC13,Son,Nardev Singh Bobby Mann,"Contested Lok Sabha Election (2024), Firozpur (SAD), Fazilka District President (SAD)","2024 (Lok Sabha candidate), district president—years not clearly specified",Firozpur,Fazilka,Punjab
232,PB1998PC13,Son,Vardev Singh Mann (alias Noni Mann),"Contested Punjab Assembly Elections (2012, 2017, 2022), Guruharsahai (SAD)","2012, 2017, 2022 (Assembly candidate)",Guruharsahai,Firozpur,Punjab
233,RJ1998PC01,,,,,,,
234,UP1998PC02,Son,Manish Khanduri,Contested Lok Sabha (Garhwal) as Congress candidate (2019); Joined BJP in 2024,"2019 (contested), 2024 (joined BJP)",Garhwal,Pauri Garhwal,Uttarakhand
235,UP1998PC02,Daughter,Ritu Khanduri Bhushan,"Speaker, Uttarakhand Legislative Assembly; MLA (Kotdwar, BJP)",MLA: 2022–present; Speaker: 2022–present,Kotdwar,Pauri Garhwal,Uttarakhand
236,AS1998PC07,,,,,,,
237,UP1998PC63,,,,,,,
238,UP1998PC50,,,,,,,
239,UP1998PC44,Spouse,Sudha Rai,"Lok Sabha Candidate, Congress",1999,Ghosi,Mau,Uttar Pradesh
240,UP1998PC44,Son,Siddharth Rai,"Lok Sabha Candidate, Janata Dal (United)",1999,Ghosi,Mau,Uttar Pradesh
241,BR1998PC46,,,,,,,
242,BR1998PC28,,,,,,,
243,GJ1998PC18,,,,,,,
244,UP1998PC33,Father,Kunwar Anand Singh,"Member of Parliament (Lok Sabha) from Gonda, Multiple-term MLA, Minister of Agriculture (Uttar Pradesh), Member of the Uttar Pradesh Assembly","Lok Sabha: 1971-1977, 1980-1984, 1984-1989, 1989-1991; MLA: 1964, 1967, 1969, 2012; Minister: Akhilesh Yadav Government (2012-2017)","Gonda (Lok Sabha), Gaura (Vidhan Sabha)",Gonda,Uttar Pradesh
245,UP1998PC33,Paternal Grandfather,Raja Raghvendra Pratap Singh,MLA from the Swatantra Party,"Unknown (public records confirm MLA, but specific years not consistently cited)",Unknown,Gonda,Uttar Pradesh
246,UP1998PC33,Maternal Grandmother,Bindumati Devi,"Member of Parliament (Rajya Sabha), MLA Barabanki","Rajya Sabha: 1967-1972, MLA years not consistently available",Barabanki,Barabanki,Uttar Pradesh
247,BR1998PC04,Grandson,Asif Ghafoor,"Member of All India Congress Committee (AICC), General Secretary of Bihar Pradesh Congress Committee, Indian National Congress candidate for Barauli and Gopalganj State Assembly constituencies","Contested: 2010, 2020",Barauli; Gopalganj,Gopalganj,Bihar
248,UP1998PC38,Spiritual Mentor and Adoptive Guru,Mahant Avaidyanath,Member of Parliament (Lok Sabha),"1970, 1989, 1991, 1996, 1998",Gorakhpur,Gorakhpur,Uttar Pradesh
249,KA1998PC02,,,,,,,
250,MP1998PC04,Son,Madhavrao Scindia,"Member of Parliament (Lok Sabha), Union Minister",1971-2001,"Guna, Gwalior","Guna, Gwalior",Madhya Pradesh
251,MP1998PC04,Grandson,Jyotiraditya Scindia,"Member of Parliament (Lok Sabha, Rajya Sabha), Union Minister",2002-present,"Guna (Lok Sabha), Madhya Pradesh (Rajya Sabha)",Guna,Madhya Pradesh
252,MP1998PC04,Daughter,Vasundhara Raje,"Member of Parliament (Lok Sabha), Chief Minister of Rajasthan",1989-present (multiple terms),"Jhalawar (Lok Sabha), Jhalrapatan (Vidhan Sabha)",Jhalawar,Rajasthan
253,MP1998PC04,Daughter,Yashodhara Raje Scindia,"Member of Parliament (Lok Sabha), Minister (Madhya Pradesh Government), MLA",1998-present,"Gwalior (Lok Sabha), Shivpuri and Gwalior (Vidhan Sabha)","Gwalior, Shivpuri",Madhya Pradesh
254,AP1998PC15,Maternal Uncle,Gogineni Kanakaiah,Prominent politician; inspired Sambasiva Rao's political career,Unknown,Unknown,Unknown,Andhra Pradesh
255,PB1998PC01,Brother,Pramod Khanna,Contested for parliamentary seat (Bharatiya Janata Party),2019,Gurdaspur,Gurdaspur,Punjab
256,MP1998PC03,Mother,Vijayaraje Scindia,"Member of Parliament (Lok Sabha, Rajya Sabha), Bharatiya Jana Sangh, Janata Party, Bharatiya Janata Party",1957-1998,"Guna, Bhind, Gwalior (various terms)","Guna, Bhind, Gwalior",Madhya Pradesh
257,MP1998PC03,Son,Jyotiraditya Scindia,"Member of Parliament (Lok Sabha and Rajya Sabha), Union Minister, Indian National Congress, Bharatiya Janata Party",2002-present,"Guna (Lok Sabha), Madhya Pradesh (Rajya Sabha)",Guna,Madhya Pradesh
258,MP1998PC03,Sister,Vasundhara Raje,"Member of Parliament (Lok Sabha), Chief Minister of Rajasthan, Bharatiya Janata Party",1989-present,"Jhalawar (Lok Sabha), Jhalrapatan (Vidhan Sabha)",Jhalawar,Rajasthan
259,MP1998PC03,Sister,Yashodhara Raje Scindia,"Member of Parliament (Lok Sabha), Minister in Madhya Pradesh Government, Bharatiya Janata Party",1998-present,"Gwalior (Lok Sabha), Shivpuri (Vidhan Sabha)","Gwalior, Shivpuri",Madhya Pradesh
260,BR1998PC08,Son,Chirag Paswan,"Member of Parliament, Lok Sabha; President, Lok Janshakti Party (Ram Vilas)/LJP (RV); Union Minister",2014–present,Jamui (2014–2024); Hajipur (2024–present),"Jamui, Hajipur",Bihar
261,BR1998PC08,Younger Brother,Pashupati Kumar Paras,"Member of Parliament, Lok Sabha; Union Minister; President, Rashtriya Lok Janshakti Party",2019–present,Hajipur,Vaishali,Bihar
262,BR1998PC08,Younger Brother,Ram Chandra Paswan,"Member of Parliament, Lok Sabha","1999–2004, 2014–2019",Samastipur,Samastipur,Bihar
263,BR1998PC08,Nephew (Son of Ram Chandra Paswan),Prince Raj,"Member of Parliament, Lok Sabha",2019–present,Samastipur,Samastipur,Bihar
264,BR1998PC08,Daughter,Asha Paswan,"Politician, contested Lok Sabha election (RJD)","Intermittent participation, notably 2009",Rosera,Samastipur,Bihar
265,BR1998PC08,Son-in-law,Arun Bharti,"Member of Parliament, Lok Sabha",2024–present,Jamui,Jamui,Bihar
266,HP1998PC04,,,,,,,
267,UP1998PC60,Son,Brijbhushan Rajput,"Member of Uttar Pradesh Legislative Assembly (MLA), Charkhari",2017–present,Charkhari,Mahoba,Uttar Pradesh
268,AP1998PC38,,,,,,,
269,UP1998PC79,,,,,,,
270,UP1998PC19,Spouse,Ravi Prakash Varma,"Member of Parliament, Lok Sabha","1998, 1999, 2004",Kheri,Lakhimpur Kheri,Uttar Pradesh
271,UP1998PC19,Father-in-law,Bal Govind Varma,"Member of Parliament, Lok Sabha","1962, 1967, 1971, 1980",Kheri,Lakhimpur Kheri,Uttar Pradesh
272,UP1998PC85,,,,,,,
273,UP1998PC75,Son,Rajvir Singh Diler,"Member of Parliament (Lok Sabha), Member of Uttar Pradesh Legislative Assembly","2017-2019 (MLA Iglas, UP), 2019-2024 (MP Hathras, UP)","Hathras (Lok Sabha), Iglas (Vidhan Sabha)","Aligarh (Iglas), Hathras (Lok Sabha)",Uttar Pradesh
274,UP1998PC75,Grandson,Surendra Diler,Member of Uttar Pradesh Legislative Assembly,2024-Present (MLA Khair),Khair,Aligarh,Uttar Pradesh
275,AP1998PC24,,,,,,,
276,HR1998PC09,,,,,,,
277,MP1998PC29,,,,,,,
278,WB1998PC24,,,,,,,
279,AP1998PC30,Father,Abdul Wahid Owaisi,President of All India Majlis-e-Ittehadul Muslimeen (AIMIM),1958–1976,Unknown,Hyderabad,Andhra Pradesh
280,AP1998PC30,Son,Asaduddin Owaisi,"President of AIMIM, Member of Parliament, Lok Sabha","2004–present (MP), 2008–present (President)",Hyderabad,Hyderabad,Telangana
281,AP1998PC30,Son,Akbaruddin Owaisi,"Member, Telangana Legislative Assembly",1999–present,Chandrayangutta,Hyderabad,Telangana
282,MH1998PC47,Son,Prakash Kallappa Awade,"Member of Maharashtra Legislative Assembly (MLA), Independent/BJP (previously INC)","1985, 1995, 1999, 2004, 2019",Ichalkaranji,Kolhapur,Maharashtra
283,MH1998PC47,Grandson,Rahul Prakash Awade,"Former Zilla Parishad Member, Contested Assembly seat (BJP)",Unknown (active 2024),"Ichalkaranji, Hatkanangale",Kolhapur,Maharashtra
284,MH1998PC47,Granddaughter,Sanika Rahul Awade,Contested Zilla Parishad Election,2026 (active),Korochi ZP Constituency,Kolhapur,Maharashtra
285,MH1998PC47,Daughter-in-law,Mosami Rahul Awade,Contested Zilla Parishad Election,2026 (active),Rendal ZP Constituency,Kolhapur,Maharashtra
286,KL1998PC14,,,,,,,
287,MP1998PC37,,,,,,,
288,MN1998PC01,Son,Thounaojam Basanta Kumar Singh,"Education and Law Minister, MLA, BJP candidate for Lok Sabha (Inner Manipur), Former IPS officer","Current MLA, Minister (as of 2024); Lok Sabha candidate (2024)","Nambol (MLA), Inner Manipur (Lok Sabha candidate)",Bishnupur,Manipur
289,MN1998PC01,Daughter-in-law,Dr Romabai Lairenjam,Chairperson of the Bishnupur panchayat,"Dates unknown, chairperson elected prior to 2024",Bishnupur panchayat,Bishnupur,Manipur
290,MP1998PC25,,,,,,,
291,WB1998PC18,Spouse,Sisir Kumar Bose,Freedom fighter; involved in Indian independence movement; did not hold elected office but played a prominent political role in pre-independence activism and was a significant figure in the Bose family political legacy,1940s (Freedom Movement),N/A,N/A,West Bengal
292,WB1998PC18,Father-in-law,Sarat Chandra Bose,"Leader of Indian National Congress, President of Bengal Pradesh Congress Committee, Member of Central Legislative Assembly, Member of All India Congress Committee",1936–1950 (Political roles span this period),Calcutta South East (Legislative Assembly),Kolkata,West Bengal
293,WB1998PC18,Son,Sugata Bose,"Member of Parliament, Lok Sabha",2014–2019,Jadavpur,Kolkata,West Bengal
294,OR1998PC07,Father,Basanta Kumar Biswal,"Deputy Chief Minister of Odisha, MLA",1995-1999 (Deputy CM); MLA (multiple terms),Tirtol,Jagatsinghpur,Odisha
295,OR1998PC07,Brother,Chiranjib Biswal,"MLA, Deputy Leader of Opposition in Odisha Assembly, contested several elections","MLA (2004-2009, 2014-2019, others); Deputy Leader (as of 2018)","Jagatsinghpur, Tirtol",Jagatsinghpur,Odisha
296,BR1998PC41,Younger Brother,Sanjay Prasad Yadav,Former MLA,Unknown,Godda,Godda,Jharkhand
297,RJ1998PC06,,,,,,,
298,OR1998PC04,,,,,,,
299,UP1998PC62,,,,,,,
300,UP1998PC70,,,,,,,
301,MH1998PC17,Daughter,Dr. Ketki Patil,"Vice President, Pradesh Mahila Aaghadi (BJP) and Lok Sabha candidate (in preparation, 2024)",2024–Present,Unknown,Jalgaon,Maharashtra
302,MH1998PC17,Spouse,Dr. Varsha Patil,"Suspended Member, Indian National Congress (district-level)",Until 2024,Unknown,Jalgaon,Maharashtra
303,MH1998PC32,,,,,,,
304,RJ1998PC22,Son,Arvinder Singh Lovely,Contested 2009 Lok Sabha election from Jalore (as an independent),2009 (contested),Jalore,Jalore,Rajasthan
305,WB1998PC03,,,,,,,
306,JK1998PC06,,,,,,,
307,GJ1998PC03,,,,,,,
308,BR1998PC50,Spouse,Shailendra Mahato,Member of Parliament (Lok Sabha),"1989, 1991",Jamshedpur,East Singhbhum,Bihar
309,WB1998PC08,,,,,,,
310,MP1998PC14,Father,Bisahu Das Mahant,MLA and State Minister (Congress) in undivided Madhya Pradesh,1962–1978 (MLA for 6 terms until his death),Champa,Janjgir-Champa,Madhya Pradesh
311,MP1998PC14,Spouse,Jyotsna Mahant,"Member of Parliament, Lok Sabha (2019–present)",2019–present,Korba,Korba,Chhattisgarh
312,UP1998PC48,Son,Lucky Yadav,"Member, Uttar Pradesh Legislative Assembly (MLA)",2020–present,Malhani,Jaunpur,Uttar Pradesh
313,UP1998PC48,Spouse,Hirawati Devi,Block Pramukh (Block Chief) of Barsathi,Unknown–2016,Barsathi,Jaunpur,Uttar Pradesh
314,MP1998PC39,Son,Vikrant Bhuria,"Member of Madhya Pradesh Legislative Assembly; President, All India Adivasi Congress",2023-present (MLA); 2025-present (President),Jhabua,Jhabua,Madhya Pradesh
315,RJ1998PC15,Mother,Vijaya Raje Scindia,"Former Member of Parliament (Lok Sabha and Rajya Sabha), Senior Leader in Bharatiya Jana Sangh and Bharatiya Janata Party",1957-1998 (multiple terms),"Gwalior (Lok Sabha, Rajya Sabha from Madhya Pradesh)",Gwalior,Madhya Pradesh
316,RJ1998PC15,Brother,Madhavrao Scindia,"Former Member of Parliament (Lok Sabha), Union Minister, Indian National Congress",1971-2001,Guna,Guna,Madhya Pradesh
317,RJ1998PC15,Sister,Yashodhara Raje Scindia,"Member of Legislative Assembly (MP), Cabinet Minister, Bharatiya Janata Party",2003-present (various terms); MP 1999-2007,"Shivpuri (Assembly), Gwalior (Parliament)","Shivpuri, Gwalior",Madhya Pradesh
318,RJ1998PC15,Son,Dushyant Singh,"Member of Parliament (Lok Sabha), Bharatiya Janata Party",2004-present,Jhalawar-Baran,Jhalawar,Rajasthan
319,RJ1998PC15,Nephew,Jyotiraditya Scindia,"Member of Parliament (Lok Sabha and Rajya Sabha), Union Minister (Aviation, Power), Indian National Congress / Bharatiya Janata Party",2002-present,"Guna, Rajya Sabha from Madhya Pradesh",Guna,Madhya Pradesh
320,UP1998PC61,,,,,,,
321,RJ1998PC04,Son,Brijendra Singh Ola,"MLA (Jhunjhunu, Rajasthan Legislative Assembly), Minister in Rajasthan Government, MP (Jhunjhunu, Lok Sabha)","Multiple terms (up to 2024 as MLA, elected as MP in 2024)",Jhunjhunu,Jhunjhunu,Rajasthan
322,RJ1998PC24,Son,Vaibhav Gehlot,"Contested Lok Sabha elections (2019), former Chairman, Rajasthan Cricket Association","2019 (contested Lok Sabha); 2019-2023 (Chairman, RCA)",Jodhpur,Jodhpur,Rajasthan
323,AS1998PC12,,,,,,,
324,WB1998PC15,,,,,,,
325,PB1998PC04,Son,Naresh Gujral,Member of Parliament (Rajya Sabha),2010-2022,Punjab (Rajya Sabha seat),Unknown,Punjab
326,PB1998PC04,Father,Avtar Narain Gujral,Freedom fighter and prominent politician (held multiple positions in pre-independence Punjab),Pre-independence (exact years not specified),Unknown,Unknown,Punjab
327,GJ1998PC06,,,,,,,
328,GJ1998PC19,,,,,,,
329,UP1998PC83,,,,,,,
330,UP1998PC30,Son,Rakesh Verma,Member of Legislative Assembly (MLA),"2002-2007, 2012-2017",Ramnagar,Barabanki,Uttar Pradesh
331,UP1998PC30,Granddaughter,Shreya Verma,Lok Sabha Candidate,"2024 (as SP candidate, not elected)",Gonda,Gonda,Uttar Pradesh
332,AP1998PC07,Brother,Uppalapati Surya Narayana Raju,"None known (Film Producer, no record of contesting or holding political office)",Unknown,Unknown,Unknown,Unknown
333,AP1998PC07,Nephew,Prabhas,"None known (Actor, no record of contesting or holding political office)",Unknown,Unknown,Unknown,Unknown
334,OR1998PC14,Father,Pratap Keshari Deo,"Member of Parliament, Lok Sabha","Multiple terms prior to Bikram Keshari Deo; specific years include 1952, 1957, 1962, 1967, and 1971",Kalahandi,Kalahandi,Orissa
335,OR1998PC14,Son,Arka Keshari Deo,"Member of Parliament, Lok Sabha",2014-2019,Kalahandi,Kalahandi,Odisha
336,AS1998PC11,Son,Gaurav Gogoi,"Member of Parliament, Lok Sabha",2014–present,Kaliabor,Nagaon,Assam
337,AS1998PC11,Brother,Dip Gogoi,"Member of Parliament, Lok Sabha",2002–2014,Kaliabor,Nagaon,Assam
338,AS1998PC11,Maternal Uncle,Ganesh Gogoi,"Legislative Assembly election contestant (Jorhat, 1952, 1957, 1962)","1952, 1957, 1962 (contested, not elected)",Jorhat,Jorhat,Assam
339,KA1998PC11,,,,,,,
340,KA1998PC22,Mother,Girija Shastry,"Deputy Mayor, Hubli-Dharwad Municipal Corporation",1985-1986,Hubli-Dharwad,Dharwad,Karnataka
341,HP1998PC03,,,,,,,
342,MP1998PC19,,,,,,,
343,UP1998PC67,,,,,,,
344,UP1998PC65,,,,,,,
345,GJ1998PC16,,,,,,,
346,MH1998PC45,Father,Dajisaheb Ramrao Chavan,"Member of Parliament (Lok Sabha), Union Deputy Minister for Defence and Law",1957-1973,Karad,Satara,Maharashtra
347,MH1998PC45,Mother,Premalatai Dajisaheb Chavan,Member of Parliament (Lok Sabha),1973-1977,Karad,Satara,Maharashtra
348,AS1998PC01,,,,,,,
349,AP1998PC37,Brother,Chennamaneni Rajeshwara Rao,"Member of Parliament (Lok Sabha) - Communist Party of India (CPI, later CPI(M)), MLA from Sircilla","1950s–1990s (multiple terms as MLA, MP 1967–1971 and others)","Karimnagar (MP), Sircilla (MLA)",Karimnagar,Andhra Pradesh (now in Telangana)
350,AP1998PC37,Son,Chennamaneni Vikas Raj,Contested and joined BJP; active as a BJP political aspirant,"2023–Present (joined BJP, active political role)",Vemulawada (BJP aspirant),Rajanna Sircilla,Telangana
351,AP1998PC37,Nephew (Cousin of son),Chennamaneni Ramesh Babu (also known as Chennamaneni Ramesh),"MLA, BRS (formerly TRS); Adviser to Telangana Government on Agriculture","2009–2023 (MLA), 2023–present (Government Adviser)",Vemulawada,Rajanna Sircilla,Telangana
352,HR1998PC03,Wife,Jasma Devi,"MLA, Adampur (Haryana)",1987-1991,Adampur,Hisar,Haryana
353,HR1998PC03,Son,Chander Mohan,"MLA, various terms; Deputy Chief Minister of Haryana",2005-2008 (Deputy CM); MLA several terms including 2024,"Panchkula (2024), previously Kalka and other seats",Panchkula,Haryana
354,HR1998PC03,Son,Kuldeep Bishnoi,"MP, MLA, Founder Haryana Janhit Congress; MLA, Adampur (multiple terms)","2004-2019 (MP & MLA multiple terms, Adampur)","Adampur (MLA), Hisar (MP)",Hisar,Haryana
355,HR1998PC03,Grandson,Bhavya Bishnoi,"MLA, Adampur (Haryana)",2022-2024,Adampur,Hisar,Haryana
356,DL1998PC07,Father,Babu Jagjivan Ram,"Deputy Prime Minister of India, Union Minister, Member of Parliament (Multiple terms)",1936-1986,Sasaram (among others),Rohtas,Bihar
357,DL1998PC07,Mother-in-law,Sumitra Devi,"Bihar State Cabinet Minister, Union Minister",Unknown (State Minister post-independence),Unknown,Unknown,Bihar
358,TN1998PC26,,,,,,,
359,KL1998PC01,,,,,,,
360,BR1998PC25,Father,Shah Mushtaque Ahmed,"Member, Bihar Legislative Assembly from Sikandra Assembly constituency; Chairman of Bihar State Sunni Waqf Board; Chairman of Bihar State Urdu Academy",Unknown (active in mid-late 1900s; exact years not publicly listed),Sikandra,Jamui,Bihar
361,BR1998PC25,Grandfather,Barrister Shah Mohammad Zubair,Representative of Bihar in Council of States (now Rajya Sabha); President of Bihar and Orissa Pradesh Congress Committee; Eminent freedom fighter,"Unknown (held roles pre- and post-Independence, 1930s–1950s approx.)",Council of States (Rajya Sabha),Unknown,Bihar
362,BR1998PC25,Great-Uncle (Grandfather's brother),Shah Mohammad Umair,Member of Parliament (Lok Sabha),Unknown,Unknown,Unknown,Bihar
363,BR1998PC25,Great-Uncle (Grandfather's brother),Shah Zohair,Member of Legislative Assembly (Bihar),Unknown,Unknown,Unknown,Bihar
364,WB1998PC40,,,,,,,
365,OR1998PC05,,,,,,,
366,OR1998PC21,"Unknown (likely relative, possible son or nephew based on succession and surname, but primary sources do not explicitly confirm direct relationship)",Ananta Nayak,"Member of Parliament, Lok Sabha (Keonjhar), Member of National Commission for Scheduled Tribes","1999–2009, 2024–Present",Keonjhar,Keonjhar,Odisha
367,BR1998PC31,Spouse,Parvati Devi,"MLA, Tarapur Assembly Constituency",Unknown (before her death in 2022; tenure during the 2000s mentioned),Tarapur,Munger,Bihar
368,BR1998PC31,Son,Samrat Choudhary,"Member of the Bihar Legislative Council (MLC), Deputy Chief Minister of Bihar (2023-present), Bihar BJP President","MLC (2018-present), Deputy Chief Minister (2023-present)",Bihar Legislative Council,Unknown,Bihar
369,MP1998PC06,,,,,,,
370,UP1998PC36,Son,Rajesh Mishra,Contested for Lok Sabha candidacy (BJP) from Khalilabad,"2024 (candidate, not elected)",Khalilabad,Sant Kabir Nagar,Uttar Pradesh
371,AP1998PC40,Son,Nadendla Manohar,"Member of Andhra Pradesh Legislative Assembly (MLA) for Tenali; Speaker of the Andhra Pradesh Legislative Assembly; Minister for Civil Supplies and Consumer Affairs (Chandrababu Naidu ministry, 2024–present); Deputy Speaker; Janasena Party Politburo member","2004–2014 (MLA, Speaker and Deputy Speaker); 2011–2014 (Speaker); 2024–present (Minister)",Tenali,Guntur,Andhra Pradesh
372,MP1998PC34,Son,Harshvardhan Singh Chauhan,Independent candidate (Assembly election candidate),2023,Burhanpur,Burhanpur,Madhya Pradesh
373,MP1998PC35,,,,,,,
374,MH1998PC41,,,,,,,
375,UP1998PC15,Father,Balgovind Verma,Member of Parliament (Lok Sabha),Multiple terms prior to 1998,Kheri,Lakhimpur Kheri,Uttar Pradesh
376,UP1998PC15,Mother,Usha Verma,Member of Parliament (Lok Sabha),Multiple terms (precise years not specified in cited sources),Kheri (and reportedly other terms),Lakhimpur Kheri,Uttar Pradesh
377,UP1998PC15,Daughter,Poorvi Verma,"Contested elections, Indian National Congress (switched from Samajwadi Party in 2023)",Contested after 2023 (precise years and constituency details unspecified in cited sources),Unknown,Lakhimpur Kheri,Uttar Pradesh
378,BR1998PC52,,,,,,,
379,UP1998PC77,,,,,,,
380,BR1998PC23,Son,Sarfaraz Alam,"Member of Parliament (Lok Sabha); Member of Bihar Legislative Assembly (MLA, Jokihat)",MP: 2014-2019; MLA: Multiple terms from Jokihat including 2000-2015,Araria (Lok Sabha); Jokihat (Assembly),Araria,Bihar
381,BR1998PC45,Son,Pranav Verma,Central Committee Member - Jharkhand Mukti Morcha (JMM),Current as of 2026,Unknown,Unknown,Jharkhand
382,BR1998PC45,Brother,Jagdish Kushwaha,"Local political leader, noted for significant regional political activity",Active during Ritlal Prasad Verma's lifetime,Unknown,Giridih,Jharkhand
383,AS1998PC05,,,,,,,
384,MH1998PC03,Son,Prashant Ramsheth Thakur,Member of Maharashtra Legislative Assembly (MLA),"2009, 2014, 2019-present",Panvel,Raigad,Maharashtra
385,MH1998PC03,Son,Paresh Ramsheth Thakur,"Corporator, Panvel Municipal Corporation",Unknown,Panvel Municipal Corporation,Raigad,Maharashtra
386,KA1998PC10,Daughter,Roopakala Shashidhar,"Member of Legislative Assembly (MLA), Kolar Gold Fields",2018-present,Kolar Gold Fields,Kolar,Karnataka
387,KA1998PC10,Son-in-law,K.G. Chikkapeddanna,Contested Congress Lok Sabha ticket (not elected),2024 (not elected),Kolar,Kolar,Karnataka
388,MH1998PC48,Son,Sanjay Mandlik,"Member of Parliament, Lok Sabha",2019–Present,Kolhapur,Kolhapur,Maharashtra
389,MH1998PC40,Son,Prajakt Prasadrao Tanpure,"Member of Maharashtra Legislative Assembly (MLA), Maharashtra Minister of State for Urban Development, Energy, Tribal Welfare",2019–2024,Rahuri,Ahmednagar,Maharashtra
390,MH1998PC40,Spouse,Usha Prasad Tanpure,"Director, Baburao Bapuji Tanpure Cooperative Sugar Factory (elected to board, political role at cooperative level)",Unknown,Rahuri (cooperative),Ahmednagar,Maharashtra
391,MH1998PC40,Brother,Arun Tanpure,"Chairman, Baburao Bapuji Tanpure Cooperative Sugar Factory; Chairman, Rahuri Agricultural Produce Market Committee",Unknown,Rahuri (cooperative/market committee),Ahmednagar,Maharashtra
392,KA1998PC04,,,,,,,
393,OR1998PC12,Spouse,Hema Gamang,"Member of Parliament, Lok Sabha",1999-2004,Koraput,Koraput,Odisha
394,OR1998PC12,Son,Sishir Gamang,Contested MLA Candidate (Gunupur Assembly Constituency) and Political Party Office Bearer,2019 (Contested); Office bearer (periods in BJP/BRS/Congress as reported in public announcements),Gunupur,Rayagada,Odisha
395,RJ1998PC14,Brother,Namo Narain Meena,"Member of Parliament (Lok Sabha) and Union Minister of State (Finance, Environment & Forests)","2004-2014 (MP), 2004-2009 (Minister of State for Environment & Forests), 2009-2014 (Minister of State for Finance)","Tonk-Sawai Madhopur (2009-2014), Sawai Madhopur (2004-2009), Dausa (Contested 2014, lost)","Sawai Madhopur, Tonk, Dausa",Rajasthan
396,RJ1998PC14,Brother,Harish Meena,"Member of Parliament (Lok Sabha), Member of Rajasthan Legislative Assembly, Former Director General of Police (DGP) Rajasthan","2014-2019 (MP, Dausa); 2018-Present (MLA, Rajasthan); DGP tenure prior to entering politics",Dausa,Dausa,Rajasthan
397,KL1998PC13,,,,,,,
398,WB1998PC11,,,,,,,
399,TN1998PC14,,,,,,,
400,AP1998PC26,Son,Kotla Jaya Surya Prakash Reddy,Member of Parliament (Lok Sabha); Minister of State for Railways; Contested and held multiple terms as MP,"1991–1996, 1998–1999, 2004–2014","Kurnool (MP), Dhone (Assembly)",Kurnool,Andhra Pradesh
401,HR1998PC02,,,,,,,
402,GJ1998PC01,,,,,,,
403,JK1998PC04,,,,,,,
404,AS1998PC14,Spouse,Bharat Narah,Member of the Assam Legislative Assembly (MLA); Cabinet Minister in Assam Government,"Multiple terms since 1985 (notably six terms), held ministerial posts at various times",Naoboicha,Lakhimpur,Assam
405,LD1998PC01,Son,Muhammed Hamdulla Sayeed,"Member of Parliament, Lok Sabha",2009-2014,Lakshadweep,Lakshadweep,Lakshadweep
406,UP1998PC46,,,,,,,
407,MH1998PC35,Son,Shailesh Patil,Unknown (no record found of contesting or holding elected political office),Unknown,Unknown,Unknown,Unknown
408,MH1998PC35,Daughter-in-law,Archana Patil,"BJP Leader (publicly identified as politician and known BJP functionary, but no verified record found of contesting or holding elected office)",Unknown,Unknown,Unknown,Unknown
