#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
269,Hazaribagh,269,GEN,Rani De,Janta Party,107631,40385,37.5 %,17197,42.6%
270,Barkatha,270,GEN,Sukhdeo Yadav,Janta Party,101838,47503,46.6 %,29806,62.7%
271,Dhanwar,271,GEN,Harihar Narayan Prabhkar,Janta Party,101984,38761,38.0 %,13681,35.3%
272,Bagodar,272,GEN,Gautam Sagar Rana,Janta Party,102251,34996,34.2 %,8597,24.6%
273,Jamua,273,SC,Shukar Rawidas,Janta Party,101517,32976,32.5 %,16303,49.4%
274,Gandey,274,GEN,Lakshman Swarankar,Janta Party,92067,38330,41.6 %,4313,11.3%
275,Giridih,275,GEN,Chaturanan Mishra,Communist Party Of India,89745,38360,42.7 %,3344,8.7%
276,Dumri,276,GEN,Lalchand Mahto,Janta Party,88786,32512,36.6 %,11630,35.8%
277,Gomia,277,GEN,Chharru Ram Mahto,Janta Party,91267,32040,35.1 %,18162,56.7%
278,Bermo,278,GEN,Mithilesh Kumar,Janta Party,107472,48240,44.9 %,11909,24.7%
279,Bokaro,279,GEN,Samresh Singh,Independent,125867,46364,36.8 %,205,0.4%
280,Tundi,280,GEN,Satya Narain Dudani,Janta Party,94426,39852,42.2 %,8532,21.4%
281,Baghmara,281,GEN,Shankar Dayal Singh,Indian National Congress,110729,48912,44.2 %,13102,26.8%
282,Sindri,282,GEN,Anand Mahto,Independent,116557,46372,39.8 %,2481,5.4%
283,Nirsa,283,GEN,Kripa Shanker Chatterjee,Independent,110344,50780,46.0 %,17937,35.3%
284,Dhanbad,284,GEN,Yogeshwar Prasad 'yogesh',Indian National Congress,114071,44691,39.2 %,2125,4.8%
285,Jharia,285,GEN,Surya Deo Singh,Janta Party,119577,55883,46.7 %,5650,10.1%
286,Chandankiyari,286,SC,Ram Das Ram,Indian National Congress,92162,22389,24.3 %,3993,17.8%
287,Baharagora,287,GEN,Bishna Pada Ghosh,Indian National Congress,99099,40955,41.3 %,7846,19.2%
288,Ghatsila,288,ST,Tika Ram Majhi,Communist Party Of India,91074,28878,31.7 %,4431,15.3%
289,Potka,289,ST,Sanatan Sardar,Janta Party,107337,29793,27.8 %,10391,34.9%
290,Jugsulai,290,SC,Kartik Kumar,Janta Party,100828,27587,27.4 %,12058,43.7%
291,Jamshedpur East,291,GEN,Dina Nath Pandey,Janta Party,99748,40803,40.9 %,13011,31.9%
292,Jamshedpur West,292,GEN,Mohd. Ayub Khan,Janta Party,81616,26789,32.8 %,10553,39.4%
293,Ichagarh,293,GEN,Ghansyam Mahto,Independent,99712,28043,28.1 %,8566,30.5%
294,Seraikella,294,ST,Kade Majhi,Janta Party,102215,30032,29.4 %,11929,39.7%
295,Chaibasa,295,ST,Muktidani Sumbrui,All India Jharkhand Party,88220,24752,28.1 %,1989,8.0%
296,Majhgaon,296,ST,Gowardhan Nayak,Janta Party,90160,24519,27.2 %,5108,20.8%
297,Jaganathpur,297,ST,Barju Hansda,Janta Party,74734,20475,27.4 %,1122,5.5%
298,Manoharpur,298,ST,Ratnakar Nayak,Independent,85619,25111,29.3 %,3537,14.1%
299,Chakradharpur,299,ST,Jaganath Bakira,Janta Party,82623,33370,40.4 %,7988,23.9%
300,Kharasawan,300,ST,Debi Lal Mati Soy,Janta Party,92153,24004,26.0 %,9339,38.9%
301,Tamar,301,ST,Anirudh Patar,Janta Party,104122,24162,23.2 %,6104,25.3%
302,Torpa,302,ST,Niral Enam Horo,Jharkhand Party,85879,35117,40.9 %,4623,13.2%
303,Khunti,303,ST,Khudia Pahan,Janta Party,87690,32638,37.2 %,3889,11.9%
304,Silli,304,GEN,Rajendra Singh,Communist Party Of India (MARXIST),87943,35298,40.1 %,581,1.6%
305,Khijri,305,ST,Sukhari Oraon,Janta Party,103612,36471,35.2 %,13490,37.0%
306,Ranchi,306,GEN,Nani Gopal Mitra,Janta Party,96176,34349,35.7 %,12632,36.8%
307,Hatia,307,GEN,Subodh Kant Sahay,Janta Party,91729,36317,39.6 %,9356,25.8%
308,Kanke,308,SC,Hira Ram Toofani,Janta Party,98116,33862,34.5 %,11090,32.8%
309,Mandar,309,ST,Karam Chand Bhagat,Indian National Congress,114260,47535,41.6 %,31,0.1%
310,Sisai,310,ST,Lalit Oraon,Janta Party,101576,35047,34.5 %,4009,11.4%
311,Kolebira,311,ST,Birsing Munda,Jharkhand Party,93394,34448,36.9 %,601,1.7%
312,Simdega,312,ST,Nirmal Kumar Besra,Janta Party,97812,31601,32.3 %,5131,16.2%
313,Gumla,313,ST,Jayram Oraon,Independent,91771,42066,45.8 %,6251,14.9%
314,Bishnupur,314,ST,Kartik Oraon,Indian National Congress,98920,42666,43.1 %,14682,34.4%
315,Lohardaga,315,ST,Indranath Bhagat,Indian National Congress,86930,38722,44.5 %,10249,26.5%
316,Latchar,316,SC,Ramdeo,Janta Party,78155,21295,27.2 %,13811,64.9%
317,Manika,317,ST,Yamuna Singh,Janta Party,72575,31396,43.3 %,13003,41.4%
318,Panki,318,GEN,Mohan Singh,Janta Party,88758,36214,40.8 %,2109,5.8%
319,Daltonganj,319,GEN,Puran Chand,Janta Party,107997,38893,36.0 %,12916,33.2%
320,Garhwa,320,GEN,Vinod N.Dixit,Janta Party,99533,34074,34.2 %,17023,50.0%
321,Bhawanathpur,321,GEN,Ram Chandra Prasad Keshri,Janta Party,101079,37810,37.4 %,1383,3.7%
322,Bishrampur,322,GEN,Vinod Singh,Independent,97405,48772,50.1 %,11806,24.2%
323,Chhatarpur,323,SC,Jorawar Ram,Janta Party,81873,24877,30.4 %,8356,33.6%
324,Hussainabad,324,GEN,Harihar Singh,Indian National Congress,91653,41415,45.2 %,2944,7.1%
