AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Barjora,250,GEN,Jayasri Mitra,Communist Party Of India (MARXIST),146463,112461,76.8 %,23619,21.0%
Bankura,251,GEN,Partha De,Communist Party Of India (MARXIST),154068,117288,76.1 %,8774,7.5%
Onda,252,GEN,Anil Mukherjee,All India Forward Bloc,145788,110970,76.1 %,29113,26.2%
Vishnupur,253,GEN,Achintya Krishna Ray,Communist Party Of India (MARXIST),128853,103257,80.1 %,24027,23.3%
Kotulpur,254,GEN,Gouri Pada Dutta,Communist Party Of India (MARXIST),134503,116272,86.4 %,37358,32.1%
Indas,255,SC,Nanda Dulal Majhi,Communist Party Of India (MARXIST),130928,107339,82.0 %,39390,36.7%
Sonamukhi,256,SC,Haradhan Bauri,Communist Party Of India (MARXIST),125676,99921,79.5 %,22024,22.0%
Kulti,257,GEN,Acharje Manik Lal,All India Forward Bloc,147162,93056,63.2 %,18956,20.4%
Barabani,258,GEN,S. R. Das,Communist Party Of India (MARXIST),155542,114876,73.9 %,2463,2.1%
Hirapur,259,GEN,Mumtaz Hassan,Janata Dal,144838,92159,63.6 %,1525,1.7%
Asansol,260,GEN,Goutam Roy Chowdhury,Communist Party Of India (MARXIST),166525,103767,62.3 %,12242,11.8%
Raniganj,261,GEN,Bansa Gopal Chowdhury,Communist Party Of India (MARXIST),146784,101971,69.5 %,34108,33.4%
Jamuria,262,GEN,Chowdhury Bikash,Communist Party Of India (MARXIST),148854,100877,67.8 %,36122,35.8%
Ukhra,263,SC,Bagdi Lakhan,Communist Party Of India (MARXIST),216968,119880,55.3 %,5985,5.0%
Durgapur-I,264,GEN,Dilip Mazumdar,Communist Party Of India (MARXIST),149379,102059,68.3 %,16113,15.8%
Durgapur-Ii,265,GEN,Tarun Chatterje,Communist Party Of India (MARXIST),213566,148821,69.7 %,23232,15.6%
Kanksa,266,SC,Krishna Chandra Halder,Communist Party Of India (MARXIST),138262,106517,77.0 %,40495,38.0%
Ausgram,267,SC,Sreedhar Malik,Communist Party Of India (MARXIST),141486,108542,76.7 %,41552,38.3%
Bhatar,268,GEN,Meheboo Zaredi,Communist Party Of India (MARXIST),138701,112631,81.2 %,7663,6.8%
Galsi,269,GEN,Idrish Mondal,All India Forward Bloc,134593,103168,76.7 %,37004,35.9%
Burdwan North,270,GEN,Benoy Krishna Chowdhury,Communist Party Of India (MARXIST),163111,131643,80.7 %,43275,32.9%
Burdwan South,271,GEN,Shayam Prosad Bose,Communist Party Of India (MARXIST),187799,139152,74.1 %,13425,9.6%
Khandaghosh,272,SC,Daula Shiba Prasad,Communist Party Of India (MARXIST),128298,104987,81.8 %,40429,38.5%
Raina,273,GEN,Chatterjee Dhirendra Nath,Communist Party Of India (MARXIST),134646,109894,81.6 %,37052,33.7%
Jamalpur,274,SC,Samar Hazara,Communist Party Of India (MARXIST),143257,121079,84.5 %,36638,30.3%
Memari,275,GEN,Konar Maharani,Communist Party Of India (MARXIST),165488,137438,83.1 %,46584,33.9%
Kalna,276,GEN,Anju Kar,Communist Party Of India (MARXIST),143852,120489,83.8 %,26650,22.1%
Nadanghat,277,GEN,Biren Ghosh,Communist Party Of India (MARXIST),150150,125512,83.6 %,26817,21.4%
Manteswar,278,GEN,Abu Ayes Mondal,Communist Party Of India (MARXIST),140365,106199,75.7 %,29621,27.9%
Purbasthali,279,GEN,Monoranjan Nath,Communist Party Of India (MARXIST),136644,110369,80.8 %,19310,17.5%
Katwa,280,GEN,Anjan Chatterjee,Communist Party Of India (MARXIST),149564,120513,80.6 %,4043,3.4%
Mangalkot,281,GEN,Samar Baora,Communist Party Of India (MARXIST),133305,101440,76.1 %,30210,29.8%
Ketugram,282,SC,Raicharan Majhi,Communist Party Of India (MARXIST),137447,107972,78.6 %,34959,32.4%
Nanur,283,SC,Ananda Gopal Das,Communist Party Of India (MARXIST),132328,102606,77.5 %,32285,31.5%
Bolpur,284,GEN,Tapan Hore,Revolutionary Socialist Party,135578,104068,76.8 %,10795,10.4%
Labhpur,285,GEN,Manik Chandra Mandal,Communist Party Of India (MARXIST),125146,98349,78.6 %,34413,35.0%
Dubrajpur,286,GEN,Bhakti Bhusan Mondal,All India Forward Bloc,136193,104672,76.9 %,23092,22.1%
Rajnagar,287,SC,Bijoy Bagdi,All India Forward Bloc,135672,98308,72.5 %,32170,32.7%
Suri,288,GEN,Tapan Roy,Communist Party Of India (MARXIST),151521,117251,77.4 %,4572,3.9%
Mahammad Bazar,289,GEN,Dhiren Sen,Communist Party Of India (MARXIST),135839,103163,75.9 %,32976,32.0%
Mayureswar,290,SC,Dhiren Let,Communist Party Of India (MARXIST),121013,95445,78.9 %,13168,13.8%
Rampurhat,291,GEN,Sashanka Mondal,All India Forward Bloc,136047,99447,73.1 %,9222,9.3%
Hansan,292,SC,Trilochon Das,Ravolutionary Communist Party Of India (RASIK BHATT),120658,94305,78.2 %,6111,6.5%
Nalhati,293,GEN,Sattick Kumar Ray,All India Forward Bloc,118644,83751,70.6 %,19777,23.6%
Murarai,294,GEN,Motahar Hossain,Indian National Congress,122581,97174,79.3 %,4959,5.1%
