#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
248,Manthani,248,GEN,C. Narayana Reddy,Indian National Congress (I),90984,56282,61.9 %,8592,15.3%
249,Peddapalli,249,GEN,G. Raji Reddy,Indian National Congress (I),104308,68902,66.1 %,18439,26.8%
250,Mydaram,250,SC,G. Eshwar,Indian National Congress (I),108533,58614,54.0 %,16449,28.1%
251,Huzurabad,251,GEN,Duggirala Venkat Rao,Indian National Congress,101785,81402,80.0 %,13739,16.9%
252,Kamalapur,252,GEN,Janardhan Reddy P.,Janta Party,105818,80021,75.6 %,3141,3.9%
253,Indurthi,253,GEN,Deshini Chinna Mallaiah,Communist Party Of India,95235,70576,74.1 %,1714,2.4%
254,Karimnagar,254,GEN,Kondaiah Nalumachu,Indian National Congress (I),101134,70942,70.1 %,21984,31.0%
255,Choppadandi,255,GEN,Nayalao Konda Sripathi Rao,Indian National Congress (I),103915,66715,64.2 %,6257,9.4%
256,Jagtial,256,GEN,Surender Rao Deevakonda,Indian National Congress (I),93949,62803,66.8 %,18144,28.9%
257,Buggaram,257,GEN,Amballa Rajaram,Indian National Congress (I),100307,70599,70.4 %,17306,24.5%
258,Metpalli,258,GEN,V. Venkateshwar Rao,Indian National Congress (I),89679,64816,72.3 %,27308,42.1%
259,Sircilla,259,GEN,Chennamneni Rajeshwar Rao,Communist Party Of India,105682,73187,69.3 %,9878,13.5%
260,Narella,260,SC,Pati Rajam,Indian National Congress (I),101050,69619,68.9 %,13651,19.6%
261,Cheriyal,261,GEN,G. Siddaiah,Indian National Congress (I),88859,60817,68.4 %,7056,11.6%
262,Jangaon,262,GEN,Kodur Vardha Reddy,Indian National Congress (I),88181,68315,77.5 %,2371,3.5%
263,Chennur,263,GEN,Neramugomula Yethiraja Rao,Indian National Congress,95091,71419,75.1 %,4842,6.8%
264,Dornakal,264,GEN,Surendra Reddy Ramasahayam*,Indian National Congress,80607,64420,79.9 %,13609,21.1%
265,Mahbubabad,265,GEN,Jannareddi Janardhan Reddy,Indian National Congress,90039,70302,78.1 %,3041,4.3%
266,Narsampet,266,GEN,Omkar Maddikayala,Communist Party Of India (MARXIST),92362,75803,82.1 %,21513,28.4%
267,Wardhannapet,267,GEN,Jagannadham Macherla,Janta Party,88287,68263,77.3 %,3995,5.9%
268,Ghanpur,268,SC,Goka Ramaswamy,Indian National Congress (I),89649,65695,73.3 %,14369,21.9%
269,Warangal,269,GEN,Arelli Buchaiah,Indian National Congress (I),85588,60022,70.1 %,13266,22.1%
270,Hanamkonda,270,GEN,T. Hayagriva Chary,Indian National Congress (I),103952,71012,68.3 %,13020,18.3%
271,Shyampet,271,GEN,Janga Reddi Chandupatla,Janta Party,87481,64486,73.7 %,582,0.9%
272,Parkal,272,SC,Bochu Sammaiah,Indian National Congress (I),92278,59787,64.8 %,8787,14.7%
273,Mulug,273,ST,P. Jagan Naik,Indian National Congress,86014,64320,74.8 %,1469,2.3%
274,Bhadrachalam,274,ST,Yerraiah Reddy Murla,Communist Party Of India (MARXIST),97483,61171,62.8 %,2346,3.8%
275,Burgampahad,275,ST,Punem Ramachandraiah,Indian National Congress,78711,59058,75.0 %,1031,1.7%
276,Kothagudem,276,GEN,Kasaiah Chekuri,Janta Party,86993,69578,80.0 %,10648,15.3%
277,Sathupalli,277,GEN,Jalagam Vengala Rao,Indian National Congress,98832,81974,82.9 %,22619,27.6%
278,Madhira,278,GEN,Bandaru Prasada Rao,Indian National Congress (I),101683,83186,81.8 %,6252,7.5%
279,Palair,279,SC,Hassainu Potta Pinjara,Indian National Congress (I),91422,74290,81.3 %,5752,7.7%
280,Khammam,280,GEN,Kesara Anantha Reddy,Indian National Congress (I),95420,76472,80.1 %,10417,13.6%
281,Shujatnagar,281,GEN,Buggarapu Sitaramaiah,Indian National Congress (I),83286,65832,79.0 %,5934,9.0%
282,Yellandu,282,ST,Yerraiah Chapala,Independent,80482,61118,75.9 %,338,0.6%
283,Tungaturthi,283,GEN,Swarayam Mallu,Communist Party Of India (MARXIST),95500,77734,81.4 %,5647,7.3%
284,Suryapet,284,SC,Annumulapuri Paradamulu,Indian National Congress (I),95171,68445,71.9 %,11402,16.7%
285,Kodad,285,GEN,Akkiraju Vasudeva Rao,Janta Party,104755,85090,81.2 %,3695,4.3%
286,Miryalguda,286,GEN,Aribandi Laxminarayana,Communist Party Of India (MARXIST),120871,94655,78.3 %,1965,2.1%
287,Chalakurthi,287,GEN,Ramulu Nimmala,Indian National Congress (I),103715,77234,74.5 %,14176,18.4%
288,Nakrekal,288,GEN,Narra Ragava Reddy,Communist Party Of India (MARXIST),97466,73665,75.6 %,6449,8.8%
289,Nalgonda,289,GEN,Gutha Mohan Reddy,Indian National Congress (I),97014,70220,72.4 %,4173,5.9%
290,Ramannapet,290,GEN,Papaiah Komu,Indian National Congress (I),102594,76271,74.3 %,5067,6.6%
291,Alair,291,SC,Salluri Pochaiah,Indian National Congress (I),98077,72657,74.1 %,19137,26.3%
292,Bhongir,292,GEN,Kommidi Narsimna Reddy,Indian National Congress (I),98324,75730,77.0 %,27422,36.2%
293,Mungode,293,GEN,Goverdhan Reddy Palvai,Indian National Congress,96569,72765,75.4 %,13631,18.7%
294,Deverkonda,294,ST,D.Ravindra Naik,Indian National Congress (I),95506,64556,67.6 %,15674,24.3%
