#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
248,Manthani,248,GEN,Ram Reddy Chandrupatla,Telugu Desam,163611,116739,71.4 %,21155,18.1%
249,Peddapalli,249,GEN,Birudu Rajamallu,Telugu Desam,154819,107305,69.3 %,39677,37.0%
250,Mydaram,250,SC,Mallesham Malem,Independent,214947,143475,66.7 %,15319,10.7%
251,Huzurabad,251,GEN,Enugula Peddi Reddy,Telugu Desam,151300,106838,70.6 %,19291,18.1%
252,Kamalapur,252,GEN,Damodar Reddy Muddasani,Telugu Desam,149478,110274,73.8 %,27317,24.8%
253,Indurthi,253,GEN,Chinna Mallaiah Deshini,Communist Party Of India,140220,97970,69.9 %,9436,9.6%
254,Karimnagar,254,GEN,Juvvadi Chandra Sekhar Rao,Telugu Desam,195167,124978,64.0 %,22565,18.1%
255,Choppadandi,255,GEN,Ramkishan Rao Nyalakonda,Telugu Desam,153629,108838,70.8 %,25687,23.6%
256,Jagtial,256,GEN,Lgandula Ramana,Telugu Desam,160353,108523,67.7 %,5646,5.2%
257,Buggaram,257,GEN,Shikari Vishwanatham,Telugu Desam,165946,111793,67.4 %,4125,3.7%
258,Metpalli,258,GEN,Chennamanani Vidyasagar Rao,Bharatiya Janta Party,150096,101254,67.5 %,16725,16.5%
259,Sircilla,259,GEN,Chennamanini Rajeshwar Rao,Communist Party Of India,172766,115435,66.8 %,4517,3.9%
260,Narella,260,SC,Suddala Devaiah,Telugu Desam,148732,101074,68.0 %,43089,42.6%
261,Cheriyal,261,GEN,Raja Reddy Nimma,Telugu Desam,134572,90196,67.0 %,12956,14.4%
262,Jangaon,262,GEN,Charagonda Raji Reddy,Communist Party Of India (MARXIST),143246,101329,70.7 %,24508,24.2%
263,Chennur,263,GEN,N. Yethi Raja Rao,Telugu Desam,157588,116728,74.1 %,45369,38.9%
264,Dornakal,264,GEN,Redya Nayak Darmasoth,Indian National Congress,134749,106933,79.4 %,26094,24.4%
265,Mahbubabad,265,GEN,Bandi Pullaiah,Communist Party Of India,157331,121872,77.5 %,10114,8.3%
266,Narsampet,266,GEN,Prakash Reddy Revuri,Telugu Desam,155147,125259,80.7 %,87,0.1%
267,Wardhannapet,267,GEN,Errabelly Dayakar Rao,Telugu Desam,142015,112283,79.1 %,22175,19.7%
268,Ghanpur,268,SC,Kadiyam Srihari,Telugu Desam,136605,93874,68.7 %,40051,42.7%
269,Warangal,269,GEN,Rameshbabu Donepudi,Telugu Desam,156079,101046,64.7 %,16439,16.3%
270,Hanamkonda,270,GEN,Pranay Bhasker Dasyam,Telugu Desam,199628,117801,59.0 %,15691,13.3%
271,Shyampet,271,GEN,Madhu Sudanachary Sirikonda,Telugu Desam,130429,96916,74.3 %,9751,10.1%
272,Parkal,272,SC,Saraiah Potharaju,Communist Party Of India,143219,92600,64.7 %,4598,5.0%
273,Mulug,273,ST,Ajmeera Chandulal,Telugu Desam,146422,113897,77.8 %,28301,24.8%
274,Bhadrachalam,274,ST,Kunja Bojji,Communist Party Of India (MARXIST),160840,118141,73.5 %,39265,33.2%
275,Burgampahad,275,ST,Kunja Biksham,Communist Party Of India,153774,114064,74.2 %,19814,17.4%
276,Kothagudem,276,GEN,Koneru Nageswara Rao,Telugu Desam,158289,119555,75.5 %,20987,17.6%
277,Sathupalli,277,GEN,Nageswara Rao Thummala,Telugu Desam,174665,145537,83.3 %,7594,5.2%
278,Madhira,278,GEN,Bodepudi Venkateswara Rao,Communist Party Of India (MARXIST),168304,134519,79.9 %,9161,6.8%
279,Palair,279,SC,Venkata Veeratah Sandra,Communist Party Of India (MARXIST),160930,130585,81.1 %,10156,7.8%
280,Khammam,280,GEN,Puvvada Nageswar Rao,Communist Party Of India,185305,129911,70.1 %,23938,18.4%
281,Shujatnagar,281,GEN,Mohammad Rajab Ali,Communist Party Of India,142603,115209,80.8 %,1783,1.5%
282,Yellandu,282,ST,Abbaiah Vooke,Communist Party Of India,146098,112989,77.3 %,6075,5.4%
283,Tungaturthi,283,GEN,Damoder Reddy Ram Reddy,Independent,142039,110548,77.8 %,1028,0.9%
284,Suryapet,284,SC,Akarapu Sudarshan,Telugu Desam,167522,119138,71.1 %,25098,21.1%
285,Kodad,285,GEN,Chander Rao Venepally,Telugu Desam,176267,139755,79.3 %,9149,6.5%
286,Miryalguda,286,GEN,Julakanti Ranga Reddy,Communist Party Of India (MARXIST),220873,173248,78.4 %,20093,11.6%
287,Chalakurthi,287,GEN,G. Rama Murthy,Telugu Desam,175076,133018,76.0 %,2621,2.0%
288,Nakrekal,288,GEN,Narra Raghava Reddy,Communist Party Of India (MARXIST),143704,108533,75.5 %,36106,33.3%
289,Nalgonda,289,GEN,Narsimha Reddy Nandyala,Communist Party Of India (MARXIST),178879,123494,69.0 %,29163,23.6%
290,Ramannapet,290,GEN,Gurram Yadagiri Reddy,Communist Party Of India,153968,109370,71.0 %,991,0.9%
291,Alair,291,SC,Mothkupally Narsimhulu,Telugu Desam,148245,107218,72.3 %,38975,36.4%
292,Bhongir,292,GEN,Alimineti Madhava Reddy,Telugu Desam,171166,126762,74.1 %,43519,34.3%
293,Mungode,293,GEN,Narayan Rao Vujjini,Communist Party Of India,152408,108058,70.9 %,31554,29.2%
294,Deverkonda,294,ST,Badhu Chowhan Moodu,Communist Party Of India,162402,108150,66.6 %,23073,21.3%
