#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
246,Sirpur,246,GEN,Palvai Purushotam Rao,Independent,121504,80109,65.9 %,2441,3.0%
247,Chinnur,247,SC,Boda Janardhan,Telugu Desam,145597,67695,46.5 %,9984,14.7%
248,Manthani,248,GEN,Duddilla Sripada Rao,Indian National Congress,151005,101171,67.0 %,6778,6.7%
249,Peddapalli,249,GEN,Geetla Mukunda Reddy,Indian National Congress,153652,98418,64.1 %,1956,2.0%
250,Myadaram,250,SC,Mathagi Narsaiah,Indian National Congress,204942,115227,56.2 %,3110,2.7%
251,Huzurabad,251,GEN,Sai Reddy Kethiri,Independent,144226,100381,69.6 %,3702,3.7%
252,Kamalapur,252,GEN,Damodar Reddy Muddasani,Telugu Desam,145539,101834,70.0 %,6284,6.2%
253,Indurthi,253,GEN,Deshini Chinna Malllaiah,Communist Party Of India,138576,89738,64.8 %,557,0.6%
254,Karimnagar,254,GEN,Jagapthi Rao V,Independent,179498,110332,61.5 %,427,0.4%
255,Choppadandi,255,GEN,Nyalakonda Ram Kishan Rao,Telugu Desam,149207,95332,63.9 %,7862,8.2%
256,Jagtial,256,GEN,Tatiparthi Jeevan Reddy,Indian National Congress,145064,98083,67.6 %,31786,32.4%
257,Buggaram,257,GEN,Javvadi Venkateshwar Rao,Independent,153993,93527,60.7 %,8593,9.2%
258,Metpalli,258,GEN,Ch. Vidya Sagar Rao,Bharatiya Janta Party,142192,88746,62.4 %,5654,6.4%
259,Sircilla,259,GEN,N. V. Krishnaiah,Independent,162013,97303,60.1 %,524,0.5%
260,Narella,260,SC,Pati Rajam,Indian National Congress,143924,86824,60.3 %,18718,21.6%
261,Cheriyal,261,GEN,Raja Redddy Nimma,Telugu Desam,125334,84518,67.4 %,4303,5.1%
262,Jangaon,262,GEN,Ponnala Laxmaiah,Indian National Congress,133364,94517,70.9 %,6665,7.1%
263,Chennur,263,GEN,N. Yethi Raja Rao,Telugu Desam,140322,109810,78.3 %,9180,8.4%
264,Dornakal,264,GEN,Redya Naik Dharam Soth,Indian National Congress,120777,93095,77.1 %,5085,5.5%
265,Mahbubabad,265,GEN,J. Janardhan Reddy,Indian National Congress,139732,108723,77.8 %,3213,3.0%
266,Narsampet,266,GEN,Omkar Maddikayala,Independent,138284,109759,79.4 %,11095,10.1%
267,Wardhannapet,267,GEN,Takkallapalli Rajeshwar Rao,Bharatiya Janta Party,129432,96886,74.9 %,10066,10.4%
268,Ghanpur,268,SC,Arogyam Bohnagiri,Indian National Congress,127932,84962,66.4 %,5466,6.4%
269,Warangal,269,GEN,Purushotham Rao Thakkallapelly,Indian National Congress,139798,93454,66.8 %,8379,9.0%
270,Hanamkonda,270,GEN,P.V. Ranga Rao,Indian National Congress,172560,105831,61.3 %,23343,22.1%
271,Shyampet,271,GEN,Narasiamha Reddy Madadi,Indian National Congress,123118,90086,73.2 %,4578,5.1%
272,Parkal,272,SC,Jayapal Vonteru Sammaiah Bochu,Bharatiya Janta Party,131129,85167,64.9 %,1600,1.9%
273,Mulug,273,ST,P. Jagannaik,Indian National Congress,136961,102475,74.8 %,5479,5.3%
274,Bhadrahcalam,274,ST,Kunja Bojji,Communist Party Of India (MARXIST),149609,100742,67.3 %,7776,7.7%
275,Burgampahad,275,ST,Biksham Kunja,Communist Party Of India,142774,99685,69.8 %,4832,4.8%
276,Kothagudem,276,GEN,Vanama Venkateswara Rao,Indian National Congress,142341,107412,75.5 %,247,0.2%
277,Sathupalli,277,GEN,Jalagam Prasada Rao,Indian National Congress,155014,131216,84.6 %,6429,4.9%
278,Madhira,278,GEN,Bodepudi Venkateswara Rao,Communist Party Of India (MARXIST),158264,123382,78.0 %,7022,5.7%
279,Palair,279,SC,Sambani Chandra Sheker,Indian National Congress,147255,118725,80.6 %,4315,3.6%
280,Khammam,280,GEN,Puvvada Nageswar Rao,Communist Party Of India,166183,125863,75.7 %,8095,6.4%
281,Shujatnagar,281,GEN,Rajab Ali Mohammed,Communist Party Of India,131071,103404,78.9 %,5943,5.7%
282,Yellandu,282,ST,Gummadi Narsaiah,Independent,138156,103694,75.1 %,7683,7.4%
283,Tungaturthi,283,GEN,Damodar Reddy Ram Reddy,Indian National Congress,134318,102489,76.3 %,5053,4.9%
284,Suryapet,284,SC,Akram Sudarshan,Telugu Desam,150664,107995,71.7 %,4411,4.1%
285,Kodad,285,GEN,Chandar Rao Venepalli,Telugu Desam,164750,128357,77.9 %,3800,3.0%
286,Miryalguda,286,GEN,Vijayasiamha Reddy,Indian National Congress,196081,149606,76.3 %,5453,3.6%
287,Chalakurthi,287,GEN,Jana Reddy Kunduru,Indian National Congress,156882,117434,74.9 %,15069,12.8%
288,Nakrekal,288,GEN,Narra Raghava Reddy,Communist Party Of India (MARXIST),140827,106681,75.8 %,14628,13.7%
289,Nalgonda,289,GEN,Raghuma Reddy Malreddy,Telugu Desam,170502,113038,66.3 %,3398,3.0%
290,Ramanapet,290,GEN,Gurram Yadagiri Reddy,Communist Party Of India,147540,103765,70.3 %,7392,7.1%
291,Alair,291,SC,Mothkupalli Narsimhulu,Independent,140629,99990,71.1 %,12481,12.5%
292,Bhongir,292,GEN,Madhava Reddy Alinineti,Telugu Desam,156193,115853,74.2 %,22867,19.7%
293,Mungode,293,GEN,Vujjini Narayan Rao,Communist Party Of India,144628,100989,69.8 %,8262,8.2%
294,Deverkonda,294,ST,Baddu Chowhan Mood,Communist Party Of India,146906,100570,68.5 %,5200,5.2%
