AC Name,AC No.,Type,District,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Jhargram,222,GEN,Paschim Medinipur,Sukumar Hansda,All India Trinamool Congress,184398,155520,84.3 %,15273,9.8%
Keshiary,223,ST,Paschim Medinipur,Biram Mandi,Communist Party Of India (MARXIST),182643,167437,91.7 %,1037,0.6%
Kharagpur Sadar,224,GEN,Paschim Medinipur,Gyan Singh Sohanpal,Indian National Congress,195162,136998,70.2 %,32369,23.6%
Narayangarh,225,GEN,Paschim Medinipur,Surjya Kanta Mishra,Communist Party Of India (MARXIST),191752,177844,92.7 %,7109,4.0%
Sabang,226,GEN,Paschim Medinipur,Manas Ranjan Bhunia,Indian National Congress,206439,192676,93.3 %,13184,6.8%
Pingla,227,GEN,Paschim Medinipur,Prabodh Chandra Sinha,Democratic Socialist Party (Prabodh Chandra),194839,179364,92.1 %,1234,0.7%
Kharagpur,228,GEN,Paschim Medinipur,Haque Nazmul,Communist Party Of India (MARXIST),166917,150027,89.9 %,2504,1.7%
Debra,229,GEN,Paschim Medinipur,Radhakanta Maiti,All India Trinamool Congress,184265,170479,92.5 %,8813,5.2%
Daspur,230,GEN,Paschim Medinipur,Ajit Bhunia,All India Trinamool Congress,242517,199135,82.1 %,24927,12.5%
Ghatal,231,SC,Paschim Medinipur,Shankar Dolai,All India Trinamool Congress,224907,194001,86.3 %,16277,8.4%
Chandrakona,232,SC,Paschim Medinipur,Chhaya Dolai,Communist Party Of India (MARXIST),216439,201017,92.9 %,1296,0.6%
Garbeta,233,GEN,Paschim Medinipur,Ghosh Susanta,Communist Party Of India (MARXIST),176796,164757,93.2 %,15070,9.1%
Salboni,234,GEN,Paschim Medinipur,Srikanta Mahata,All India Trinamool Congress,208500,193685,92.9 %,4355,2.2%
Keshpur,235,SC,Paschim Medinipur,Rameswar Doloi,Communist Party Of India (MARXIST),194486,180456,92.8 %,33842,18.8%
Medinipur,236,GEN,Paschim Medinipur,Mrigendra Nath Maiti,All India Trinamool Congress,215287,189348,88.0 %,28220,14.9%
Binpur,237,ST,Paschim Medinipur,Dibakar Hansda,Communist Party Of India (MARXIST),179861,147518,82.0 %,7610,5.2%
Bandwan,238,ST,Puruliya,Besra Susanta,Communist Party Of India (MARXIST),223789,180192,80.5 %,22020,12.2%
Balarampur,239,GEN,Puruliya,Shantiram Mahato,All India Trinamool Congress,175112,142484,81.4 %,10528,7.4%
Baghmundi,240,GEN,Puruliya,Nepal Mahata,Indian National Congress,192018,156549,81.5 %,17644,11.3%
Joypur,241,GEN,Puruliya,Dhirendra Nath Mahato,All India Forward Bloc,189843,149606,78.8 %,10611,7.1%
Purulia,242,GEN,Puruliya,K.P. Singh Deo,All India Trinamool Congress,193014,154589,80.1 %,26487,17.1%
Manbazar,243,ST,Puruliya,Sandhyarani Tudu,All India Trinamool Congress,200562,166995,83.3 %,5166,3.1%
Kashipur,244,GEN,Puruliya,Swapan Kumar Belthariya,All India Trinamool Congress,188342,155376,82.5 %,3721,2.4%
Para,245,SC,Puruliya,Umapada Bauri,Indian National Congress,184196,146031,79.3 %,586,0.4%
Raghunathpur,246,SC,Puruliya,Purna Chandra Bauri,All India Trinamool Congress,198409,161543,81.4 %,12743,7.9%
Saltora,247,SC,Bankura,Swapan Bouri,All India Trinamool Congress,188606,163238,86.5 %,12697,7.8%
Chhatna,248,GEN,Bankura,Subhasis Batabyal,All India Trinamool Congress,194715,154316,79.3 %,7764,5.0%
Ranibundh,249,ST,Bankura,Debalina Hembram,Communist Party Of India (MARXIST),200986,170373,84.8 %,6859,4.0%
Raipur,250,ST,Bankura,Upen Kisku,Communist Party Of India (MARXIST),178332,155490,87.2 %,182,0.1%
Taldangra,251,GEN,Bankura,Manoranjan Patra,Communist Party Of India (MARXIST),179758,157132,87.4 %,7165,4.6%
Bankura,252,GEN,Bankura,Kashinath Mishra,All India Trinamool Congress,215037,172154,80.1 %,29090,16.9%
Barjora,253,GEN,Bankura,Asutosh Mukherjee,All India Trinamool Congress,203655,177102,87.0 %,8491,4.8%
Onda,254,GEN,Bankura,Arup Kumar Khan,All India Trinamool Congress,199552,174015,87.2 %,596,0.3%
Katulpur,256,SC,Bankura,Khan Soumitra,Indian National Congress,190151,175846,92.5 %,1433,0.8%
Indus,257,SC,Bankura,Gurupada Mete,All India Trinamool Congress,188746,174492,92.4 %,4005,2.3%
Sonamukhi,258,SC,Bankura,Dipali Saha,All India Trinamool Congress,180448,165070,91.5 %,7289,4.4%
Khandaghosh,259,SC,Barddhaman,Nabin Chandra Bag,Communist Party Of India (MARXIST),194920,180926,92.8 %,13147,7.3%
Bardhaman Dakshin,260,GEN,Barddhaman,Rabiranjan Chattopadhyay,All India Trinamool Congress,215482,186338,86.5 %,36916,19.8%
Raina,261,SC,Barddhaman,Khan Basudeb,Communist Party Of India (MARXIST),209734,193453,92.2 %,12221,6.3%
Jamalpur,262,SC,Barddhaman,Ujjal Pramanick,All India Trinamool Congress,188055,173255,92.1 %,2543,1.5%
Monteswar,263,GEN,Barddhaman,Chowdhury Md Hedayatullah,Communist Party Of India (MARXIST),191823,173187,90.3 %,3298,1.9%
Kalna,264,SC,Barddhaman,Kundu Biswajit,All India Trinamool Congress,187742,170270,90.7 %,12637,7.4%
Memari,265,GEN,Barddhaman,Abul Hasem Mondal,All India Trinamool Congress,203430,184665,90.8 %,3178,1.7%
Bardhaman Uttar,266,SC,Barddhaman,Aparna Saha,Communist Party Of India (MARXIST),211205,193007,91.4 %,14233,7.4%
Bhatar,267,GEN,Barddhaman,Banamali Hazra,All India Trinamool Congress,197674,177377,89.7 %,298,0.2%
Purbasthali Dakshin,268,GEN,Barddhaman,Swapan Debnath,All India Trinamool Congress,191256,173036,90.5 %,15858,9.2%
Purbasthali Uttar,269,GEN,Barddhaman,Tapan Chaterjee,All India Trinamool Congress,189373,166806,88.1 %,2140,1.3%
Katwa,270,GEN,Barddhaman,Rabindranath Chatterjee,Indian National Congress,212236,186478,87.9 %,27525,14.8%
Ketugram,271,GEN,Barddhaman,Sekh Sahonawez,All India Trinamool Congress,198029,169207,85.4 %,1599,0.9%
Mangalkot,272,GEN,Barddhaman,Sahajahan Choudhury,Communist Party Of India (MARXIST),202627,175927,86.8 %,126,0.1%
Ausgram,273,SC,Barddhaman,Basudev Mete,Communist Party Of India (MARXIST),196219,174048,88.7 %,23096,13.3%
Galsi,274,SC,Barddhaman,Sunil Kumar Mondal,All India Forward Bloc,204589,182112,89.0 %,10854,6.0%
Pandabeswar,275,GEN,Barddhaman,Gouranga Chatterjee,Communist Party Of India (MARXIST),168065,135317,80.5 %,7811,5.8%
Durgapur Purba,276,GEN,Barddhaman,Dr. Nikhil Kumar Banerjee,All India Trinamool Congress,202449,172983,85.4 %,8566,5.0%
Durgapur Paschim,277,GEN,Barddhaman,Apurba Mukherjee,All India Trinamool Congress,209944,178008,84.8 %,17006,9.6%
Raniganj,278,GEN,Barddhaman,Ali Sohrab,All India Trinamool Congress,197129,154308,78.3 %,1751,1.1%
Jamuria,279,GEN,Barddhaman,Jahanara Khan,Communist Party Of India (MARXIST),175316,137095,78.2 %,13873,10.1%
Asansol Dakshin,280,GEN,Barddhaman,Tapas Banerjee,All India Trinamool Congress,204433,160811,78.7 %,28541,17.7%
Asansol Uttar,281,GEN,Barddhaman,Ghatak Moloy,All India Trinamool Congress,201174,154515,76.8 %,47793,30.9%
Kulti,282,GEN,Barddhaman,Ujjal Chatterjee,All India Trinamool Congress,187988,138355,73.6 %,28566,20.6%
Barbani,283,GEN,Barddhaman,Bidhan Upadhyay,All India Trinamool Congress,185113,148578,80.3 %,20577,13.8%
Dubrajpur,284,SC,Birbhum,Bijoy Bagdi,All India Forward Bloc,181909,158064,86.9 %,2713,1.7%
Suri,285,GEN,Birbhum,Swapan Kanti Ghosh,All India Trinamool Congress,199029,171123,86.0 %,19117,11.2%
Bolpur,286,GEN,Birbhum,Chandra Nath Sinha,All India Trinamool Congress,201706,176993,87.7 %,16627,9.4%
Nanoor,287,SC,Birbhum,Gadadhar Hazra,All India Trinamool Congress,217981,186584,85.6 %,5863,3.1%
Labhpur,288,GEN,Birbhum,Islam Monirul,All India Trinamool Congress,186554,165056,88.5 %,3006,1.8%
Sainthia,289,SC,Birbhum,Dhiren Bagdi,Communist Party Of India (MARXIST),189972,165253,87.0 %,4318,2.6%
Mayureswar,290,GEN,Birbhum,Asok Ray,Communist Party Of India (MARXIST),182251,159467,87.5 %,6520,4.1%
Rampurhat,291,GEN,Birbhum,Asish Banerjee,All India Trinamool Congress,190093,163905,86.2 %,10238,6.2%
Hansan,292,GEN,Birbhum,Asit Kumar Mal,Indian National Congress,181069,157021,86.7 %,26452,16.8%
Nalhati,293,GEN,Birbhum,Abhijit Mukherjee,Indian National Congress,176438,155116,87.9 %,15160,9.8%
Murarai,294,GEN,Birbhum,Nure Alam Chowdhury,All India Trinamool Congress,189320,162965,86.1 %,4403,2.7%
