FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
229,KA2023AC185,Father,H. D. Deve Gowda,"Prime Minister of India (1996–1997), Chief Minister of Karnataka (1994–1996), Member of Parliament","Prime Minister (1996–1997), Chief Minister (1994–1996), MP (multiple terms: 1971–2024)","Hassan (Lok Sabha), Kanakapura (Lok Sabha), Holenarasipur (Assembly)",Hassan,Karnataka
230,KA2023AC185,Brother,H. D. Revanna,"Minister for Public Works Department, Energy Minister, MLA","MLA (1994–1999, 2004–2023), Minister (various: 2004–2019)",Holenarasipur,Hassan,Karnataka
231,KA2023AC185,Nephew,Prajwal Revanna,Member of Parliament (Lok Sabha),2019–present,Hassan,Hassan,Karnataka
232,KA2023AC185,Wife,Anitha Kumaraswamy,Member of Karnataka Legislative Assembly,2018–2023,Ramanagara,Ramanagara,Karnataka
233,KA2023AC185,Son,Nikhil Kumaraswamy (aka Nikhil Gowda),"Contested Lok Sabha (2019), Contested Karnataka Assembly (2023)","2019 (Lok Sabha, lost), 2023 (Assembly, lost)","Mandya (Lok Sabha, 2019), Ramanagara (Assembly, 2023)","Mandya, Ramanagara",Karnataka
234,KA2023AC186,,,,,,,
235,KA2023AC187,,,,,,,
236,KA2023AC188,Father,K. S. Puttannaiah,Member of Karnataka Legislative Assembly (MLA); President of Karnataka Rajya Raitha Sangha; Founder of Sarvodaya Karnataka Paksha,"1994, 2013–2018","Pandavapura (1994), Melukote (2013–2018)",Mandya,Karnataka
237,KA2023AC189,,,,,,,
238,KA2023AC190,Father,A S Bandisiddegowda,"Member of Karnataka Legislative Assembly (MLA), Janata Party",1983-1985,Shrirangapattana,Mandya,Karnataka
239,KA2023AC191,,,,,,,
240,KA2023AC192,,,,,,,
241,KA2023AC193,,,,,,,
242,KA2023AC194,,,,,,,
243,KA2023AC195,,,,,,,
244,KA2023AC196,Father,H. S. Prakash,"Member of the Karnataka Legislative Assembly (MLA), Janata Dal (Secular)","1994–1999, 1999–2004, 2004–2008, 2013–2018",Hassan,Hassan,Karnataka
245,KA2023AC197,Father,H.D. Deve Gowda,"Prime Minister of India (1996-1997), Chief Minister of Karnataka (1994-1996), Member of Parliament (multiple terms), MLA",1962-2024 (various roles),"Holenarasipur, Hassan, Kanakapura, Chikmagalur, Bangalore Rural (various times)",Hassan (primary base),Karnataka
246,KA2023AC197,Brother,H.D. Kumaraswamy,"Chief Minister of Karnataka (2006-2007, 2018-2019), MLA, MP, current Union Minister for Steel & Heavy Industries (since 2024)",2004-2024 (various roles),"Ramanagara (MLA), Channapatna (MLA), Mandya (MP)","Ramanagara, Mandya",Karnataka
247,KA2023AC197,Son,Prajwal Revanna,"MP, Lok Sabha (Hassan, 2019-2024)",2019-2024,Hassan,Hassan,Karnataka
248,KA2023AC197,Son,Dr. Suraj Revanna,"MLC, Karnataka Legislative Council (Elected by Local Authorities, Hassan, since 2022)",2022–present,Hassan (Local Authorities),Hassan,Karnataka
249,KA2023AC197,Nephew,Nikhil Kumaraswamy,Contested 2019 Lok Sabha Elections (Mandya) & 2023 Karnataka Assembly Election (Ramanagara),"2019 (contested, not elected), 2023 (contested, not elected)","Mandya (Lok Sabha), Ramanagara (Assembly)","Mandya, Ramanagara",Karnataka
250,KA2023AC198,Son,Dr. Mantar Gowda,"Contested MLC Election from Congress (Lost), Congress ticket aspirant for Madikeri","Contested MLC 2022, candidate aspirant 2023","Madikeri (aspirant), MLC (2022)",Kodagu,Karnataka
251,KA2023AC199,,,,,,,
252,KA2023AC200,,,,,,,
253,KA2023AC201,,,,,,,
254,KA2023AC203,,,,,,,
255,KA2023AC204,Father,U.T. Fareed,"MLA, Ullal (Karnataka Legislative Assembly); Youth Congress leader; INTUC Vice President","1972-1978, 1999-2007",Ullal,Dakshina Kannada,Karnataka
256,KA2023AC205,,,,,,,
257,KA2023AC206,Brother,K. Subrahmanya Rai,"None (Not contested or held any elected office. However, noted for political involvement as Ashok Kumar Rai's kin during election period and involved in election-related events and investigations)",Unknown,None,None,Karnataka
258,KA2023AC207,,,,,,,
259,KA2023AC208,Father,A. Manju,"MLA (Arkalgud, Hassan), Ex-Minister, Karnataka Government; Contested for Lok Sabha (Hassan), Contested Karnataka Assembly (Multiple terms)","1999-2004, 2008-2013, 2013-2018, 2023-",Arkalgud,Hassan,Karnataka
260,KA2023AC209,Father,A.K. Subbaiah,"Member of the Karnataka Legislative Council, First State President of BJP Karnataka; later Indian National Congress (Leader)","1978-1984 (MLC), President: 1980-1983",Nominated/Legislative Council,Karnataka (State level role),Karnataka
261,KA2023AC210,,,,,,,
262,KA2023AC211,,,,,,,
263,KA2023AC213,Father,Late Chikkamadu S,"MLA, Heggadadevankote (JD(S))",2013-2017,Heggadadevankote,Mysore,Karnataka
264,KA2023AC214,Father,R. Dhruvanarayana,"Member of Parliament (Lok Sabha), MLA, KPCC Working President","MP (2009-2019, Chamarajanagar); MLA (2004, Santhemarahalli; 2008, Kollegal); KPCC Working President (until 2023)","Chamarajanagar (Lok Sabha), Santhemarahalli (MLA), Kollegal (MLA)",Chamarajanagar,Karnataka
265,KA2023AC215,Son,G.D. Harish Gowda,"MLA (Member of Legislative Assembly), Hunsur",2023–present,Hunsur,Mysore,Karnataka
266,KA2023AC216,,,,,,,
267,KA2023AC218,Father,Aziz Sait,Member of Karnataka Legislative Assembly; Minister,1967-1999,Narasimharaja,Mysore,Karnataka
268,KA2023AC218,Great Uncle,A. Muhammad Sait,Member of Karnataka Legislative Assembly,1957,Narasimharaja (then Mysore North/Uttara),Mysore,Karnataka
269,KA2023AC219,Son,Dr. Yathindra Siddaramaiah,"MLA, Karnataka Legislative Assembly",2018-2023,Varuna,Mysore,Karnataka
270,KA2023AC220,Son,Sunil Bose,Indian National Congress aspirant for Chamarajanagar Lok Sabha ticket,Aspirant for 2019 and 2024; not elected or officially held position as of Jan 2024,Chamarajanagar (aspirant),Chamarajanagar,Karnataka
271,KA2023AC221,,,,,,,
272,KA2023AC222,Father,Late B Rachaiah,"Minister in Karnataka, Governor of Kerala and Pondicherry","1970s-1990s (Minister), 1990-1995 (Governor of Kerala), 1995-1996 (Governor of Pondicherry)",Unknown,Unknown,"Karnataka, Kerala, Pondicherry"
273,KA2023AC223,,,,,,,
274,KA2023AC224,Father,H. S. Mahadeva Prasad,"Member of Karnataka Legislative Assembly, Minister of State for Food Processing Industries",1994-2017,Gundlupet,Chamarajanagar,Karnataka
275,KA2023AC224,Mother,H. S. Geetha,Candidate for Karnataka Legislative Assembly,Contested 2017,Gundlupet,Chamarajanagar,Karnataka
