FamilyID,UID,Relation,Name,PoliticalRole,YearsHeld,ConstituencyName,DistrictName,StateName
198,AP2024AC141,Father,Kotla Vijaya Bhaskara Reddy,"Chief Minister of Andhra Pradesh (twice), Member of Parliament (Lok Sabha, six terms), Union Cabinet Minister","1983, 1992–1994 (CM); multiple terms as MP (1957–1998)",Nandyal (Lok Sabha); Dhone (Assembly); other,Kurnool,Andhra Pradesh
199,AP2024AC141,Wife,Kotla Sujatha Reddy (Sujatamma),Member of Legislative Assembly,2004–2009,Dhone,Kurnool,Andhra Pradesh
200,AP2024AC142,Father,K. E. Krishna Murthy,Deputy Chief Minister of Andhra Pradesh; MLA (multiple terms),"1985-1989, 1994–1999, 2014–2019 (MLA); 2014–2019 (Deputy Chief Minister)",Pattikonda,Kurnool,Andhra Pradesh
201,AP2024AC142,Grandfather,K. E. Madhanna,MLA,1978,Pattikonda,Kurnool,Andhra Pradesh
202,AP2024AC142,Uncle,K. E. Prabhakar,MLA; MLC; Minister,2009–2014 (MLA); previous terms as MLC and Minister (exact years unknown),Pattikonda,Kurnool,Andhra Pradesh
203,AP2024AC143,,,,,,,
204,AP2024AC144,Father,B. V. Mohan Reddy,Member of Legislative Assembly (MLA),"1985, 1989, 1994, 1999, 2004, 2009, 2012",Yemmiganur,Kurnool,Andhra Pradesh
205,AP2024AC145,,,,,,,
206,AP2024AC146,,,,,,,
207,AP2024AC147,,,,,,,
208,AP2024AC148,,,,,,,
209,AP2024AC149,Father,Payyavula Venkata Narayana,MLA (Rayadurg); DCC President (Anantapur),MLA - 1975; DCC President - Unknown,Rayadurg,Anantapur,Andhra Pradesh
210,AP2024AC150,Brother,Gummanur Narayana Swamy,"Market Yard Chairman, Guntakal",2019-2024,Guntakal,Anantapur,Andhra Pradesh
211,AP2024AC151,Father,J.C. Prabhakar Reddy,"Former MLA, Former Municipal Chairman of Tadipatri",MLA: 2014-2019; Municipal Chairman: Years not precisely mentioned,Tadipatri,Anantapur,Andhra Pradesh
212,AP2024AC151,Uncle,J.C. Diwakar Reddy,"Former MP (Anantapur Lok Sabha), 6-time MLA (Congress), Former Minister in Andhra Pradesh","MP: 2014-2019; MLA: Multiple terms (specific years: 1985-2004, 2009-2014); Minister: 2007-2009","Anantapur (MP), Tadipatri (MLA)",Anantapur,Andhra Pradesh
213,AP2024AC151,Cousin,J.C. Pavan Reddy,"Contested for Anantapur Lok Sabha (2019), Active in politics",Contested 2019,Anantapur,Anantapur,Andhra Pradesh
214,AP2024AC152,,,,,,,
215,AP2024AC153,,,,,,,
216,AP2024AC154,,,,,,,
217,AP2024AC155,Husband,Paritala Ravindra,"MLA (Penukonda, 1994–1999, 1999–2004, 2004–2005), Minister for Panchayat Raj (Andhra Pradesh, NTR Cabinet)",1994–2005,Penukonda,Anantapur,Andhra Pradesh
218,AP2024AC155,Son,Paritala Sriram,"Telugu Desam Party candidate, contested MLA (Raptadu, 2019)","2019 (contested, not elected)",Raptadu,Anantapur,Andhra Pradesh
219,AP2024AC156,,,,,,,
220,AP2024AC158,Father,S. Ramachandra Reddy,"MLA, Penukonda; Senior TDP Leader",1983-1989,Penukonda,Sri Sathya Sai (formerly Anantapur),Andhra Pradesh
221,AP2024AC159,Father-in-law,Palle Raghunatha Reddy,"MLA, MLC, Minister (Andhra Pradesh), Government Whip, Government Chief Whip",1999–2019 (multiple terms in various positions),Puttaparthi / Anantapur (served in related regional constituencies),Anantapur (Redistricted to Sri Sathya Sai),Andhra Pradesh
222,AP2024AC160,Father,Y Nagaraja Rao,Unknown,Unknown,Unknown,Unknown,Unknown
223,AP2024AC162,Brother,Peddireddy Ramachandra Reddy,"MLA, Former Minister (held various cabinet portfolios, multiple terms); Represented Punganur and Pileru Assembly Constituencies","1989–1994, 1999–2004, 2004–2009, 2009–2014, 2014–2024","Punganur, Pileru",Chittoor (now part of Annamayya),Andhra Pradesh
224,AP2024AC162,Nephew,P.V. Midhun Reddy,"MP (Lok Sabha), 3 terms from Rajampet","2014–2019, 2019–2024, 2024–present",Rajampet,Kadapa/Annamayya,Andhra Pradesh
225,AP2024AC163,Father,Nallari Amarnath Reddy,"State Minister, Andhra Pradesh",1971-1973,Unknown,Chittoor,Andhra Pradesh
226,AP2024AC163,Brother,Nallari Kiran Kumar Reddy,"Chief Minister, Andhra Pradesh; Member of Parliament (Contested, BJP, Rajampet, 2024)","Chief Minister: 2010-2014, MP Candidate: 2024","Vayalpadu (MLA; earlier), Rajampet (Contested for MP)","Chittoor (Vayalpadu), Annamayya (Rajampet overlaps after delimitation)",Andhra Pradesh
227,AP2024AC164,Brother,Mohammed Nawaz Basha,"MLA, YSR Congress Party, Madanapalle",2019-2024,Madanapalle,Annamayya,Andhra Pradesh
228,AP2024AC165,Son,PV Mithun Reddy,"Member of Parliament (Lok Sabha), Rajampet",2014-present,Rajampet,Kadapa,Andhra Pradesh
229,AP2024AC165,Brother,Dwarakanath Reddy,"Member of Legislative Assembly (MLA), Tamballapalli",2024-present,Tamballapalli,Chittoor,Andhra Pradesh
230,AP2024AC166,,,,,,,
231,AP2024AC167,Nephew,Arani Siva Kumar,Held unauthorized meeting with officials of the Tirupati Municipal Corporation; no elected or officially appointed political office.,2024,Tirupati Municipal Corporation,Tirupati,Andhra Pradesh
232,AP2024AC168,Father,Bojjala Gopala Krishna Reddy,"Cabinet Minister in Andhra Pradesh, Member of Andhra Pradesh Legislative Assembly (MLA)",Multiple terms between 1989 and 2014,Srikalahasti,Tirupati (previously part of Chittoor district),Andhra Pradesh
233,AP2024AC169,,,,,,,
234,AP2024AC170,Father,Gali Muddukrishnama Naidu,"Minister, MLA (six times), MLC",circa 1983-2018,"Nagari (and earlier, Puttur)",Chittoor,Andhra Pradesh
235,AP2024AC170,Brother,Gali Jagadeesh,"Contested for MLA/MLC, YSR Congress Party (YSRCP), announced plans to contest from Nagari or Chandragiri for 2029","2024 (joined YSRCP, plans for 2029 election)",Nagari/Chandragiri (future plans),Chittoor,Andhra Pradesh
236,AP2024AC170,Mother,Gali Saraswathamma,"MLC (Member of Legislative Council), nominated after husband's passing",2018 (nominated),Unknown,Chittoor,Andhra Pradesh
237,AP2024AC171,,,,,,,
238,AP2024AC172,,,,,,,
239,AP2024AC173,,,,,,,
240,AP2024AC174,,,,,,,
241,AP2024AC175,Son,Nara Lokesh,"MLC, Andhra Pradesh Legislative Council; Minister for Panchayati Raj, Rural Development and IT",2017-2019 (Minister); 2017-present (MLC),"MLC (Elected by MLAs, not constituency-based)",Unknown,Andhra Pradesh
242,AP2024AC175,Father-in-law,N. T. Rama Rao,Chief Minister of Andhra Pradesh; Founder of Telugu Desam Party (TDP),"1983–1989, 1994–1995","Tirupati, Gudivada, Hindupur, Nalgonda, etc. (multiple constituencies in different terms)","Chittoor, Krishna, Anantapur, Nalgonda, etc.",Andhra Pradesh
243,AP2024AC175,Sister-in-law,Daggubati Purandeswari,"Union Minister of State (HRD, Commerce & Industry); MP (Lok Sabha); President of BJP Andhra Pradesh","2004–2014 (MP), 2006–2014 (Minister), 2024-present (MP)","Bapatla, Visakhapatnam, Rajahmundry (2024)","Guntur, Visakhapatnam, East Godavari",Andhra Pradesh
244,AP2024AC175,Brother-in-law,Nandamuri Balakrishna,"MLA, Hindupur",2014–present,Hindupur,Anantapur,Andhra Pradesh
