#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
247,Belaganj,247,GEN,Surendra Prasad Yadav,Rashtriya Janata Dal,182200,129333,71.0 %,22734,17.6%
248,Konch,248,GEN,Mahesh Singh Yadav,Rashtriya Janata Dal,186283,123464,66.3 %,26009,21.1%
249,Gaya Mufassil,249,GEN,Vinod Kumar Yadvendu,Rashtriya Janata Dal,174047,120631,69.3 %,5761,4.8%
250,Gaya Town,250,GEN,Prem Kumar,Bharatiya Janta Party,217586,110657,50.9 %,4059,3.7%
251,Imamganj,251,SC,Uday Narayan Chaudhary,Samata Party,163570,91083,55.7 %,12501,13.7%
252,Gurua,252,GEN,Shakeel Ahmad Kha,Rashtriya Janata Dal,168697,113489,67.3 %,21583,19.0%
253,Bodh Gaya,253,SC,Jitan Ram Manjhi,Rashtriya Janata Dal,157512,94341,59.9 %,21557,22.9%
254,Barachatti,254,SC,Bhagwatee Devi,Rashtriya Janata Dal,170494,69550,40.8 %,10664,15.3%
255,Fatehpur,255,SC,Shyamdeo Paswan,Rashtriya Janata Dal,183030,105849,57.8 %,25702,24.3%
256,Atri,256,GEN,Rajendra Prasad Yadav,Rashtriya Janata Dal,187088,157065,84.0 %,32034,20.4%
257,Nawada,257,GEN,Rajballabh Prasad,Rashtriya Janata Dal,243301,186892,76.8 %,51402,27.5%
258,Rajauli,258,SC,Rajaram Paswan,Rashtriya Janata Dal,204363,140221,68.6 %,31342,22.4%
259,Gobindpur,259,GEN,Gayatri Devi,Rashtriya Janata Dal,185562,134027,72.2 %,8919,6.7%
260,Warsaliganj,260,GEN,Aruna Devi,Independent,197909,157514,79.6 %,44713,28.4%
261,Hisua,261,GEN,Aditya Singh,Independent,173878,101835,58.6 %,3920,3.8%
262,Kodarma,262,GEN,Annapurna Devi,Rashtriya Janata Dal,199625,128435,64.3 %,21962,17.1%
263,Barhi,263,GEN,Manoj Kumar Yadav,Indian National Congress,159415,109652,68.8 %,52460,47.8%
264,Chatra,264,SC,Satyanand Bhokata,Bharatiya Janta Party,207453,77535,37.4 %,6495,8.4%
265,Simaria,265,SC,Yogendra Nath Baitha,Rashtriya Janata Dal,183625,48751,26.5 %,5549,11.4%
266,Barkagaon,266,GEN,Loknath Mahto,Bharatiya Janta Party,241318,115648,47.9 %,10579,9.1%
267,Ramgarh,267,GEN,Sabir Ahmed Quaresi Alias Bhera Singh,Communist Party Of India,197077,124232,63.0 %,12586,10.1%
268,Mandu,268,GEN,Teklal Mahto,Jharkhand Mukti Morcha,241436,124075,51.4 %,29564,23.8%
269,Hazaribagh,269,GEN,Deo Dayal,Bharatiya Janta Party,213025,106010,49.8 %,13912,13.1%
270,Barkatha,270,GEN,Bhubneshwar Prasad Mehta,Communist Party Of India,193875,117863,60.8 %,875,0.7%
271,Dhanwar,271,GEN,Rabindra Kr. Ray,Bharatiya Janta Party,199417,135854,68.1 %,2841,2.1%
272,Bagodar,272,GEN,Mahendra Prasad Singh,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),203998,119023,58.3 %,6653,5.6%
273,Jamua,273,SC,Baldeo Hazra,Rashtriya Janata Dal,192983,121554,63.0 %,32733,26.9%
274,Gandey,274,GEN,Salkhan Soren,Jharkhand Mukti Morcha,166734,112993,67.8 %,8918,7.9%
275,Giridih,275,GEN,Chandra Mohan Prasad,Bharatiya Janta Party,183826,90429,49.2 %,1025,1.1%
276,Dumri,276,GEN,Lal Chand Mahto,Janata Dal (United),172819,80693,46.7 %,6725,8.3%
277,Gomia,277,GEN,Madhav Lal Singh,Independent,182760,97231,53.2 %,12142,12.5%
278,Bermo,278,GEN,Rajendra Prasad Singh,Indian National Congress,223759,125744,56.2 %,19289,15.3%
279,Bokaro,279,GEN,Samaresh Singh,Independent,359043,203318,56.6 %,63933,31.4%
280,Tundi,280,GEN,Saba Ahmad,Rashtriya Janata Dal,176542,105100,59.5 %,154,0.1%
281,Baghmara,281,GEN,Jaleshwar Mahato,Samata Party,203936,122402,60.0 %,3953,3.2%
282,Sindri,282,GEN,Fulchand Mandal,Bharatiya Janta Party,208290,129285,62.1 %,4743,3.7%
283,Nirsa,283,GEN,Gurudas Chaterjee,Marxist Coordination,216283,125751,58.1 %,781,0.6%
284,Dhanbad,284,GEN,Pashupati Nath Singh,Bharatiya Janta Party,290135,153608,52.9 %,42065,27.4%
285,Jharia,285,GEN,Bacha Singh,Samata Party,242174,135090,55.8 %,28039,20.8%
286,Chandankiyari,286,SC,Haru Rajwar,Jharkhand Mukti Morcha,163755,88952,54.3 %,19710,22.2%
287,Baharagora,287,GEN,Dinesh Kumar Sarangi,Bharatiya Janta Party,161523,111928,69.3 %,1301,1.2%
288,Ghatsila,288,ST,Pradeep Kumar Balmuchu,Indian National Congress,175088,104122,59.5 %,31876,30.6%
289,Potka,289,ST,Menka Sardar,Bharatiya Janta Party,196285,103250,52.6 %,8897,8.6%
290,Jugsalai,290,SC,Dulal Bhuiyan,Jharkhand Mukti Morcha,214472,119563,55.7 %,43341,36.2%
291,Jamshedpur East,291,GEN,Raghubar Das,Bharatiya Janta Party,219997,111099,50.5 %,47963,43.2%
292,Jamshedpur West,292,GEN,Mrigendra Pratap Singh,Bharatiya Janta Party,233258,110339,47.3 %,26744,24.2%
293,Ichagarh,293,GEN,Arvind Kumar Singh,Bharatiya Janta Party,169335,108265,63.9 %,12764,11.8%
294,Seraikella,294,ST,Anant Ram Tudu,Bharatiya Janta Party,195509,110910,56.7 %,8783,7.9%
295,Chaibasa,295,ST,Bagun Sumbrui,Indian National Congress,144386,90044,62.4 %,6419,7.1%
296,Majhgaon,296,ST,Badkunwar Gagrai,Bharatiya Janta Party,126505,78370,62.0 %,7799,10.0%
297,Jaganathpur,297,ST,Madhu Kora,Bharatiya Janta Party,126077,78047,61.9 %,7424,9.5%
298,Manoharpur,298,ST,Joba Majhi,United Goans Democratic Party,136195,85850,63.0 %,9035,10.5%
299,Chakradharpur,299,ST,Chumnu Oraon,Bharatiya Janta Party,133746,81954,61.3 %,6213,7.6%
300,Kharasawan,300,ST,Arjun Munda,Bharatiya Janta Party,143272,90108,62.9 %,13674,15.2%
301,Tamar,301,ST,Ramesh Singh Munda,Samata Party,155631,83012,53.3 %,19029,22.9%
302,Torpa,302,ST,Koche Munda,Bharatiya Janta Party,122854,68475,55.7 %,3097,4.5%
303,Khunti,303,ST,Nilkanth Singh Munda,Bharatiya Janta Party,130663,73852,56.5 %,7971,10.8%
304,Silli,304,GEN,Sudesh Kumar Mahto,United Goans Democratic Party,146024,91588,62.7 %,14538,15.9%
305,Khijri,305,ST,Sawna Lakra,Indian National Congress,189915,109325,57.6 %,11377,10.4%
306,Ranchi,306,GEN,Chandreshwar Prasad Singh,Bharatiya Janta Party,213263,103619,48.6 %,36209,34.9%
307,Hatia,307,GEN,Ramji Lal Sharda,Bharatiya Janta Party,217470,112735,51.8 %,21856,19.4%
308,Kanke,308,SC,Ram Chandra Nayak,Bharatiya Janta Party,216280,91967,42.5 %,17391,18.9%
309,Mandar,309,ST,Deo Kumar Dhan,Indian National Congress,195479,87204,44.6 %,2412,2.8%
310,Sisai,310,ST,Dinesh Oraon,Bharatiya Janta Party,165961,52350,31.5 %,7763,14.8%
311,Kolebira,311,ST,Theodor Kiro,Indian National Congress,139970,80109,57.2 %,9722,12.1%
312,Simdega,312,ST,Niel Tirkey,Indian National Congress,156000,78370,50.2 %,1396,1.8%
313,Gumla,313,ST,Sudarshan Bhagat,Bharatiya Janta Party,153003,81445,53.2 %,6677,8.2%
314,Bishnupur,314,ST,Chandresh Oraon,Bharatiya Janta Party,161396,57052,35.3 %,3850,6.7%
315,Lohardaga,315,ST,Sadhanu Bhagat,Bharatiya Janta Party,148651,49061,33.0 %,848,1.7%
316,Latehar,316,SC,Baidynath Ram,Janata Dal (United),148848,25264,17.0 %,2774,11.0%
317,Manika,317,ST,Yamuna Singh,Bharatiya Janta Party,133838,45966,34.3 %,4769,10.4%
318,Panki,318,GEN,Madhu Singh,Samata Party,155397,70977,45.7 %,37,0.1%
319,Daltonganj,319,GEN,Inder Singh Namdhari,Janata Dal (United),205829,102309,49.7 %,15543,15.2%
320,Garhwa,320,GEN,Girinath Singh,Rashtriya Janata Dal,188639,103125,54.7 %,12182,11.8%
321,Bhawanathpur,321,GEN,Ram Chandra Pd. Keshri,Samata Party,203757,123175,60.5 %,8355,6.8%
322,Bishrampur,322,GEN,Chandrashekhar Dubey,Indian National Congress,184830,104937,56.8 %,12797,12.2%
323,Chhatarpur,323,SC,Manoj Kumar,Rashtriya Janata Dal,152709,70746,46.3 %,6165,8.7%
324,Hussainabad,324,GEN,Sanjay Kumar Singh Yadav,Rashtriya Janata Dal,163844,89360,54.5 %,5972,6.7%
