#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
265,Mahbubabad,265,GEN,Janarreddy Janardhan Reddy,Indian National Congress,94887,71998,75.9 %,13541,18.8%
266,Narsampet,266,GEN,Omkar Maddikayala,Communist Party Of India (MARXIST),98441,78361,79.6 %,3575,4.6%
267,Wardhannapet,267,GEN,Jagannadham Macherla,Indian National Congress,94191,70867,75.2 %,6272,8.9%
268,Ghanpur,268,SC,Goka Ramaswamy,Indian National Congress,95655,59038,61.7 %,774,1.3%
269,Warangal,269,GEN,Bandaru Nagabhushan Rao,Independent,102844,64853,63.1 %,8836,13.6%
270,Hanamkonda,270,GEN,Sangam Reddy Satyanarayana,Independent,122398,68167,55.7 %,17697,26.0%
271,Shyampet,271,GEN,Chandupatla Janga Reddy,Bharatiya Janta Party,91560,64968,71.0 %,4664,7.2%
272,Parkal,272,SC,Sammaiah Bochu,Indian National Congress,96370,66845,69.4 %,7295,10.9%
273,Mulug,273,ST,Porika Jagan Naik,Indian National Congress,94443,64474,68.3 %,1718,2.7%
274,Bhadrachalam,274,ST,Yerraiah Reddi Murla,Communist Party Of India (MARXIST),108925,62545,57.4 %,2745,4.4%
275,Burgampahad,275,ST,Vooke Abbiah,Communist Party Of India,94486,63704,67.4 %,1721,2.7%
276,Kothagudem,276,GEN,Nageswara Rao Koneru,Independent,105310,74503,70.7 %,8885,11.9%
277,Sathupalli,277,GEN,Jalagam Prasada Rac,Indian National Congress,109008,82608,75.8 %,6216,7.5%
278,Madhira,278,GEN,Seelam Siddha Reddy,Indian National Congress,111876,85463,76.4 %,11187,13.1%
279,Palair,279,SC,Bheemapaka Bhupathi Rao,Communist Party Of India,100021,75981,76.0 %,8289,10.9%
280,Khammam,280,GEN,Manchikanti Ramkrishna Rao,Communist Party Of India (MARXIST),119728,88741,74.1 %,8450,9.5%
281,Shujatnagar,281,GEN,Mohd. Rajabali,Communist Party Of India,91009,65330,71.8 %,11304,17.3%
282,Yellandu,282,ST,Narasaiah Gummadi,Independent,91458,62948,68.8 %,2466,3.9%
283,Tungaturthi,283,GEN,Swarajyam Mallu,Communist Party Of India (MARXIST),100231,72249,72.1 %,1897,2.6%
284,Suryapet,284,SC,Eda Deviah,Independent,104998,71521,68.1 %,342,0.5%
285,Kodad,285,GEN,Veerapalli Laxminarayana Rao,Independent,113359,83178,73.4 %,1255,1.5%
286,Miryalguda,286,GEN,Sreenivasa Rao Chankilam,Indian National Congress,133451,95382,71.5 %,6889,7.2%
287,Chalakurthi,287,GEN,Kunduru Jana Reddy,Independent,112537,75432,67.0 %,5930,7.9%
288,Nakrekal,288,GEN,Narra Raghava Reddy,Communist Party Of India (MARXIST),102700,73098,71.2 %,646,0.9%
289,Nalgonda,289,GEN,Gutha Mohan Reddy,Independent,111099,70798,63.7 %,6639,9.4%
290,Ramannapet,290,GEN,Papaiah Kommu,Indian National Congress,109172,73024,66.9 %,1589,2.2%
291,Alair,291,SC,Mothkupalli Narsimhulu,Independent,102256,69193,67.7 %,7675,11.1%
292,Bhongir,292,GEN,Kommidi Narasimha Reddy,Indian National Congress,109088,78532,72.0 %,6040,7.7%
293,Mungode,293,GEN,Goverdhan Reddy Palvai,Indian National Congress,102086,71791,70.3 %,10311,14.4%
294,Deverkonda,294,ST,D. Ravindra Naik,Indian National Congress,103020,69051,67.0 %,3160,4.6%
