#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
245,Luxettipet,245,GEN,Nadipelli Diwakar Rao,Indian National Congress,223016,154907,69.5 %,166,0.1%
246,Sirpur,246,GEN,Konappa,Indian National Congress,155946,116387,74.6 %,4319,3.7%
247,Chinnur,247,SC,G. Vinod,Indian National Congress,179673,127420,70.9 %,36781,28.9%
248,Manthani,248,GEN,Duddilla Sridhar Babu,Indian National Congress,190557,133874,70.3 %,42560,31.8%
249,Peddapalli,249,GEN,Geetla Mukunda Reddy,Telangana Rashtra Samithi,181028,123361,68.1 %,23764,19.3%
250,Myadaram,250,SC,Koppula Eshwar,Telangana Rashtra Samithi,266958,161978,60.7 %,56563,34.9%
251,Huzurabad,251,GEN,Capt. V. Laxmikantha Rao,Telangana Rashtra Samithi,183645,128658,70.1 %,44670,34.7%
252,Kamalapur,252,GEN,Etala Rajender,Telangana Rashtra Samithi,183644,130415,71.0 %,19619,15.0%
253,Indurthi,253,GEN,Chada Venkat Reddy,Communist Party Of India,161666,108339,67.0 %,11060,10.2%
254,Karimnagar,254,GEN,Meneni Satyanarayana,Indian National Congress,254255,152186,59.9 %,16577,10.9%
255,Choppadandi,255,GEN,Sana Maruthi,Telugu Desam,182702,121632,66.6 %,4115,3.4%
256,Jagtial,256,GEN,T. Jeevan Reddy,Indian National Congress,177626,124723,70.2 %,8134,6.5%
257,Buggaram,257,GEN,Juvvadi Rathnakar Rao,Indian National Congress,195000,125494,64.4 %,9788,7.8%
258,Metpalli,258,GEN,Komoreddi Ramlu,Jharkhand Party,167242,109722,65.6 %,5598,5.1%
259,Sircilla,259,GEN,Chennamaneny Rajeshwar Rao,Telugu Desam,202361,131833,65.1 %,17008,12.9%
260,Narella,260,SC,Lingaiah Kashipet,Telangana Rashtra Samithi,165600,108772,65.7 %,14273,13.1%
261,Cheriyal,261,GEN,Pratap Reddy Kommuri,Telangana Rashtra Samithi,142505,100536,70.5 %,25250,25.1%
262,Jangaon,262,GEN,Ponnala Lakshmaiah,Indian National Congress,150692,106524,70.7 %,23293,21.9%
263,Chennur,263,GEN,Dr.Dugyala Srinivasa Rao,Telangana Rashtra Samithi,179700,134343,74.8 %,8091,6.0%
264,Dornakal,264,GEN,Dharamsoth Redya Naik,Indian National Congress,162241,126197,77.8 %,19140,15.2%
265,Mahbubabad,265,GEN,Vem Narender Reddy,Telugu Desam,180566,143898,79.7 %,3263,2.3%
266,Narsampet,266,GEN,Kammampati Laxma Reddy,Telangana Rashtra Samithi,180362,148132,82.1 %,14908,10.1%
267,Wardhannapet,267,GEN,Errabelli Dayakar Rao,Telugu Desam,157408,129809,82.5 %,25094,19.3%
268,Ghanpur,268,SC,Gunde Vijaya Rama Rao,Telangana Rashtra Samithi,152032,113344,74.6 %,19720,17.4%
269,Warangal,269,GEN,Baswaraju Saraiah,Indian National Congress,185196,120685,65.2 %,41167,34.1%
270,Hanamkonda,270,GEN,Mandadi Satyanarayana Reddy,Telangana Rashtra Samithi,258165,152744,59.2 %,3148,2.1%
271,Shyampet,271,GEN,Konda Surekha,Indian National Congress,150931,113337,75.1 %,44024,38.8%
272,Parkal,272,SC,Bandari Shara Rani,Telangana Rashtra Samithi,169120,114447,67.7 %,34597,30.2%
273,Mulug,273,ST,Podem Veeraiah,Indian National Congress,169694,118354,69.7 %,14594,12.3%
274,Bhadrachalam,274,ST,Sunnam Rajaiah,Communist Party Of India (MARXIST),186917,134265,71.8 %,14585,10.9%
275,Burgampahad,275,ST,Venkateswarlu Payam,Communist Party Of India,185699,135309,72.9 %,15801,11.7%
276,Kothagudem,276,GEN,Vanama Venkateswara Rao,Indian National Congress,185174,127228,68.7 %,27772,21.8%
277,Sathupalli,277,GEN,Jalagam Venkat Rao,Indian National Congress,207007,174869,84.5 %,9536,5.5%
278,Madhira,278,GEN,Katta Venkata Narasaiah,Communist Party Of India (MARXIST),179058,148511,82.9 %,21433,14.4%
279,Palair,279,SC,Chandrasekher Sambhani,Indian National Congress,174097,141311,81.2 %,23922,16.9%
280,Khammam,280,GEN,Thammineni Veerabhadram,Communist Party Of India (MARXIST),210058,157677,75.1 %,9820,6.2%
281,Shujatnagar,281,GEN,Ramreddy Venkata Reddy,Indian National Congress,172098,142064,82.5 %,6639,4.7%
282,Yellandu,282,ST,Gummadi Narasaiah,Independent,171122,128682,75.2 %,11926,9.3%
283,Tungaturthi,283,GEN,Ramreddy Damodar Reddy,Indian National Congress,157300,126657,80.5 %,13184,10.4%
284,Suryapet,284,SC,Vedas Venkaiah,Indian National Congress,183809,127873,69.6 %,11518,9.0%
285,Kodad,285,GEN,Uttam Kumar Reddy Nalamada,Indian National Congress,199742,154890,77.5 %,23787,15.4%
286,Miryalguda,286,GEN,Julakanti Ranga Reddy,Communist Party Of India (MARXIST),254245,182735,71.9 %,31155,17.0%
287,Chalakurthi,287,GEN,Kunduru Jana Reddy,Indian National Congress,184662,136916,74.1 %,28772,21.0%
288,Nakrekal,288,GEN,Nomula Narsimhaiah,Communist Party Of India (MARXIST),156092,118204,75.7 %,24222,20.5%
289,Nalgonda,289,GEN,Komatireddy Venkat Reddy,Indian National Congress,220345,151497,68.8 %,22738,15.0%
290,Ramannapet,290,GEN,Uppunuthula Purushotham Reddy,Indian National Congress,153492,113948,74.2 %,21890,19.2%
291,Alair,291,SC,Dr. Kududula Nagesh,Telangana Rashtra Samithi,158280,118266,74.7 %,24825,21.0%
292,Bhongir,292,GEN,Smt Alimineti Uma Madhava Reddy,Telugu Desam,193850,146790,75.7 %,17536,11.9%
293,Mungode,293,GEN,Palla Venkat Reddy,Communist Party Of India,165448,115386,69.7 %,11285,9.8%
294,Deverkonda,294,ST,Ravindra Kumar Ramavath,Communist Party Of India,176288,113370,64.3 %,17187,15.2%
