#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
264,Chatra,264,SC,Mahendra Prasad Signh Bhogta,Bharatiya Janta Party,134999,48807,36.2 %,3967,8.1%
265,Simaria,265,SC,Ishwari Ram Paswan,Indian National Congress,123494,43052,34.9 %,5590,13.0%
266,Barkagaon,266,GEN,Ramendra Kumar,Communist Party Of India,161000,76134,47.3 %,5436,7.1%
267,Ramgarh,267,GEN,Jamuna Prasad Sharma,Indian National Congress,129750,71642,55.2 %,461,0.6%
268,Mandu,268,GEN,Tek Lal Mahto,Independent,146258,57752,39.5 %,6573,11.4%
269,Hazaribagh,269,GEN,H.H.Rahman,Indian National Congress,142851,70883,49.6 %,14485,20.4%
270,Barkatha,270,GEN,Lambodar Pathak,Indian National Congress,131491,72943,55.5 %,4758,6.5%
271,Dhanwar,271,GEN,Harihar Narayan Prabhakar,Bharatiya Janta Party,130006,60773,46.7 %,2768,4.6%
272,Bagodar,272,GEN,Gautam Sagar Rana,Lok Dal,131411,55136,42.0 %,456,0.8%
273,Jamua,273,SC,Baldeo Hazra,Communist Party Of India,128203,62139,48.5 %,18492,29.8%
274,Gandey,274,GEN,Salkhan Soren,Jharkhand Mukti Morcha,113103,59542,52.6 %,4242,7.1%
275,Giridih,275,GEN,Om Lal Azad,Communist Party Of India,118832,52385,44.1 %,5696,10.9%
276,Dumri,276,GEN,Shiva Mahto,Independent,116166,55255,47.6 %,6973,12.6%
277,Gomia,277,GEN,Madhava Lal Singh,Independent,117550,62726,53.4 %,6215,9.9%
278,Bermo,278,GEN,Rajendra Prasad Singh,Indian National Congress,145759,74836,51.3 %,9696,13.0%
279,Bokaro,279,GEN,Samaresh Singh,Bharatiya Janta Party,203169,81218,40.0 %,18367,22.6%
280,Tundi,280,GEN,Satya Narayan Dudani,Bharatiya Janta Party,121642,57299,47.1 %,24,0.0%
281,Baghmara,281,GEN,Om Prakash Lal,Indian National Congress,134701,61112,45.4 %,20718,33.9%
282,Sindri,282,GEN,Vinod Vihari Mahato,Independent,148657,68512,46.1 %,1779,2.6%
283,Nirsa,283,GEN,Kripa Shanker Chatterjee,Indian National Congress,145848,64602,44.3 %,15407,23.8%
284,Dhanbad,284,GEN,Surendra Prasad Roy,Indian National Congress,194744,68302,35.1 %,10721,15.7%
285,Jharia,285,GEN,Suryadeo Singh,Janta Party,157157,64216,40.9 %,12555,19.6%
286,Chandankiyari,286,SC,Lata Devi (Mali),Indian National Congress,116436,41008,35.2 %,428,1.0%
287,Baharagora,287,GEN,Devi Pada Upadhyay,Communist Party Of India,119997,71360,59.5 %,1224,1.7%
288,Ghatsila,288,ST,Karan Chandra Mardi,Indian National Congress,118693,64412,54.3 %,1820,2.8%
289,Potka,289,ST,Sonatan Sardar,Indian National Congress,133067,43343,32.6 %,6007,13.9%
290,Jugsalai,290,SC,Trilochan Kalindi,Indian National Congress,146311,56543,38.6 %,16788,29.7%
291,Jamshedpur East,291,GEN,Darayus Nariman,Indian National Congress,130898,68481,52.3 %,7798,11.4%
292,Jamshedpur West,292,GEN,Mrigendra Pratap Singh,Bharatiya Janta Party,125871,65792,52.3 %,1456,2.2%
293,Ichagarh,293,GEN,Prabhat K. A. Deo,Indian National Congress,123521,68648,55.6 %,6234,9.1%
294,Seraikella,294,ST,Krishna Madri,Jharkhand Mukti Morcha,126446,48338,38.2 %,701,1.5%
295,Chaibasa,295,ST,Radhey Munda,Bharatiya Janta Party,105403,37019,35.1 %,1658,4.5%
296,Majhgaon,296,ST,Devendra Nath Champia,Indian National Congress,95831,35463,37.0 %,7338,20.7%
297,Jaganathpur,297,ST,Ankura Ho Doreiburu,Indian National Congress,90777,30023,33.1 %,5443,18.1%
298,Manoharpur,298,ST,Devendra Manjhi,Independent,99719,46011,46.1 %,7069,15.4%
299,Chakradharpur,299,ST,Jagarnath Bakira,Bharatiya Janta Party,99412,42747,43.0 %,505,1.2%
300,Kharasawan,300,ST,Vijay Singh Soy,Independent,104968,39239,37.4 %,12150,31.0%
301,Tamar,301,ST,Tirumuchi Rai Munda,Indian National Congress,117256,55153,47.0 %,23222,42.1%
302,Torpa,302,ST,Niral Enem Horo,Independent,94518,44333,46.9 %,39,0.1%
303,Khunti,303,ST,Sushila Kerketta,Indian National Congress,97266,41802,43.0 %,5438,13.0%
304,Silli,304,GEN,Keshav Mahto Kamlesh,Indian National Congress,109556,55930,51.1 %,11811,21.1%
305,Khijri,305,ST,Gomeshri Manki,Indian National Congress,131815,40385,30.6 %,5742,14.2%
306,Ranchi,306,GEN,Jai Prakash Gupta,Indian National Congress,131685,45578,34.6 %,6437,14.1%
307,Hatia,307,GEN,Subodh Kant Sahay,Janta Party,122445,46174,37.7 %,10779,23.3%
308,Kanke,308,SC,Hari Ram,Indian National Congress,132476,39894,30.1 %,8551,21.4%
309,Mandar,309,ST,Ganga Bhagat,Indian National Congress,139328,52730,37.8 %,9803,18.6%
310,Sisai,310,ST,Bandi Oraon,Indian National Congress,117656,44589,37.9 %,13388,30.0%
311,Kolebira,311,ST,Birsing Munda,Independent,105073,41267,39.3 %,4748,11.5%
312,Simdega,312,ST,Nirmal Kumar Besra,Bharatiya Janta Party,109754,47288,43.1 %,3291,7.0%
313,Gumla,313,ST,Bairagi Oraon,Indian National Congress,107861,43209,40.1 %,6811,15.8%
314,Bishnupur,314,ST,Bhukhala Bhagat,Indian National Congress,120149,32261,26.9 %,20467,63.4%
315,Lohardaga,315,ST,Indra Nath Bhagat,Indian National Congress,109543,39738,36.3 %,21761,54.8%
316,Latehar,316,SC,Haridarshan Ram,Indian National Congress,104924,23996,22.9 %,1312,5.5%
317,Manika,317,ST,Yamuna Singh,Bharatiya Janta Party,89755,32667,36.4 %,11569,35.4%
318,Panki,318,GEN,Sankteshwar Singh,Indian National Congress,112924,52385,46.4 %,20766,39.6%
319,Daltonganj,319,GEN,Ishwar Chandra Pandey,Indian National Congress,143921,58228,40.5 %,4053,7.0%
320,Garhwa,320,GEN,Gopi Nath Singh,Bharatiya Janta Party,127110,53906,42.4 %,806,1.5%
321,Bhawanathpur,321,GEN,Raj Rajendra Pratap Deo,Indian National Congress,136662,58490,42.8 %,6086,10.4%
322,Bishrampur,322,GEN,Chandrashekhar Dubey,Indian National Congress,125654,70960,56.5 %,11383,16.0%
323,Chhatarpur,323,SC,Radha Krishana Kishor,Indian National Congress,108762,39474,36.3 %,16542,41.9%
324,Hussainabad,324,GEN,Harihar Singh,Indian National Congress,117664,57760,49.1 %,2326,4.0%
,,,,,,,,,,
