#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
241,Goh,241,GEN,Ram Saran Yadav,Communist Party Of India,127923,85095,66.5 %,17694,20.8%
242,Arwal,242,GEN,Krishnandan Pd. Singh,Independent,145477,98635,67.8 %,1437,1.5%
243,Kurtha,243,GEN,Sakdeo Prasad Yadav,Janata Party (SECULAR) - CH. CHARAN SINGH,139579,101417,72.7 %,5761,5.7%
244,Makhdumpur,244,GEN,Rameshrey Pradhan Singh,Indian National Congress (I),143085,106001,74.1 %,28348,26.7%
245,Jahanabad,245,GEN,Tara Gupta,Indian National Congress (U),146224,115506,79.0 %,9583,8.3%
246,Ghosi,246,GEN,Jagdish Sharma,Bharatiya Janta Party,138555,116006,83.7 %,7354,6.3%
247,Belaganj,247,GEN,Shatrughna Sharan Singh,Indian National Congress (U),126919,96164,75.8 %,2515,2.6%
248,Konch,248,GEN,Raj Kumari Devi,Indian National Congress (I),131930,89520,67.9 %,22731,25.4%
249,Gaya Muffasil,249,GEN,Awadhesh Kumar Singh,Indian National Congress (I),141036,95602,67.8 %,14536,15.2%
250,Gaya Town,250,GEN,Jai Kumar Palit,Indian National Congress (I),130691,67165,51.4 %,3111,4.6%
251,Imamganj,251,SC,Shrichand Singh,Indian National Congress (I),107841,44333,41.1 %,19201,43.3%
252,Gurua,252,GEN,Md. Shahjan,Indian National Congress (I),117986,78443,66.5 %,3103,4.0%
253,Bodh Gaya,253,SC,Balik Ram,Communist Party Of India,102244,63019,61.6 %,115,0.2%
254,Barachatti,254,SC,G. S. Ramchandra Dass,Indian National Congress (I),113689,57846,50.9 %,2373,4.1%
255,Fatehpur,255,SC,Jitan Ram Manjhi,Indian National Congress (I),124507,63436,50.9 %,13324,21.0%
256,Atri,256,GEN,Surendra Prasad,Indian National Congress (U),139997,114998,82.1 %,14007,12.2%
257,Nawada,257,GEN,Ganesh Shankar Vidyarthi,Communist Party Of India (MARXIST),159537,103382,64.8 %,13899,13.4%
258,Rajauli,258,SC,Banwari Ram,Janata Party (JP),141226,79100,56.0 %,2173,2.7%
259,Gobindpur,259,GEN,Gayatri Devi,Indian National Congress (I),144151,91230,63.3 %,24484,26.8%
260,Warsaliganj,260,GEN,Bandi Shankar Singh,Indian National Congress (I),138937,92061,66.3 %,11919,12.9%
261,Hisua,261,GEN,Atiya Singh,Independent,127543,57423,45.0 %,7949,13.8%
262,Kodarma,262,GEN,Rajendra Nath Dawn,Indian National Congress (I),112366,58032,51.6 %,14362,24.7%
263,Barhi,263,GEN,Niranjan Prasad Singh,Indian National Congress (I),93172,41503,44.5 %,2501,6.0%
264,Chatra,264,SC,Mahesh Ram,Indian National Congress (I),122206,37081,30.3 %,16870,45.5%
265,Simaria,265,SC,Ishwari Ram Paswan,Indian National Congress (I),112632,34119,30.3 %,14460,42.4%
266,Barkagaon,266,GEN,Ramendra Kumar,Communist Party Of India,136506,62022,45.4 %,14820,23.9%
267,Ramgarh,267,GEN,Arjun Ram,Jharkhand Mukti Morcha,112495,59275,52.7 %,9886,16.7%
268,Mandu,268,GEN,Ramnika Gupta,Janata Party (SECULAR) - CH. CHARAN SINGH,136848,53473,39.1 %,990,1.9%
269,Hazaribagh,269,GEN,Raghunandan Prasad,Indian National Congress (I),123544,49184,39.8 %,7386,15.0%
270,Barkatha,270,GEN,Bhuwaneshwar Prasad Mehta,Communist Party Of India,116255,58823,50.6 %,1389,2.4%
271,Dhanwar,271,GEN,Tilakdhari Prasad Singh,Indian National Congress (I),114962,54656,47.5 %,3935,7.2%
272,Bagodar,272,GEN,Kharagdhari Narayan Singh,Independent,119522,48191,40.3 %,9918,20.6%
273,Jamua,273,SC,Taneshwar Azad,Indian National Congress (I),113687,46629,41.0 %,2008,4.3%
274,Gandey,274,GEN,Sarfaraz Ahmad,Indian National Congress (I),103213,49980,48.4 %,8393,16.8%
275,Giridih,275,GEN,Urmila Debi,Indian National Congress (I),102997,53082,51.5 %,16798,31.6%
276,Dumri,276,GEN,Shiba Mahto,Jharkhand Mukti Morcha,106711,46404,43.5 %,5263,11.3%
277,Gomia,277,GEN,Chhatru Ram Mahto,Bharatiya Janta Party,103321,43937,42.5 %,9952,22.7%
278,Bermo,278,GEN,Ramdas Singh,Bharatiya Janta Party,131597,64122,48.7 %,5985,9.3%
279,Bokaro,279,GEN,Aklu Ram Mahto,Janata Party (SECULAR) - CH. CHARAN SINGH,176208,96273,54.6 %,9824,10.2%
280,Tundo,280,GEN,Binod Bihari Mahto,Jharkhand Mukti Morcha,110936,57285,51.6 %,12161,21.2%
281,Baghmara,281,GEN,Shankar Dayal Singh,Indian National Congress (I),125416,64397,51.3 %,20949,32.5%
282,Sindri,282,GEN,Anand Mahto,Independent,133736,65893,49.3 %,25705,39.0%
283,Nirsa,283,GEN,Kripa Shankar Chatterjee,Independent,131830,59724,45.3 %,31514,52.8%
284,Dhanbad,284,GEN,Yogeshwar Prasad Yogesh,Indian National Congress (I),153940,70114,45.5 %,24061,34.3%
285,Jharia,285,GEN,Suryadeo Singh,Janata Party (JP),146745,69026,47.0 %,18054,26.2%
286,Chandankiyari,286,SC,Haru Rajiwar,Independent,104026,40306,38.7 %,9611,23.8%
287,Baharagora,287,GEN,Devi Pada Upadhyaya,Communist Party Of India,110702,63393,57.3 %,6902,10.9%
288,Ghatsila,288,ST,Tikaram Majhi,Communist Party Of India,106994,33322,31.1 %,4055,12.2%
289,Potka,289,ST,Sanatan Sardar,Bharatiya Janta Party,119936,36413,30.4 %,2612,7.2%
290,Jugsalai,290,SC,Tulsi Rajak,Communist Party Of India,123313,48223,39.1 %,12275,25.5%
291,Jamshedpur East,291,GEN,Dinanath Pandey,Bharatiya Janta Party,122111,54096,44.3 %,115,0.2%
292,Jamshedpur West,292,GEN,Md. Samsuddin Khan,Indian National Congress (I),108766,49716,45.7 %,58,0.1%
293,Ichagarh,293,GEN,Ghanshyam Mahato,Independent,110071,52777,47.9 %,11367,21.5%
294,Seraikella,294,ST,Kade Majhi,Bharatiya Janta Party,115441,31876,27.6 %,4959,15.6%
295,Chaibasa,295,ST,Muktidani Sambrui,Independent,98702,30016,30.4 %,5705,19.0%
296,Majhgaon,296,ST,Devendra Nath Champia,Indian National Congress (I),92634,23299,25.2 %,8917,38.3%
297,Jagannathpur,297,ST,Mangal Singh Lamai,Independent,82059,29183,35.6 %,1537,5.3%
298,Manoharpur,298,ST,Ratnakar Nayak,Bharatiya Janta Party,92226,25602,27.8 %,862,3.4%
299,Chakradharpur,299,ST,Devendra Manjhi,Jharkhand Mukti Morcha,90646,37371,41.2 %,12761,34.1%
300,Kharswan,300,ST,Debi Lal Matisoy,Bharatiya Janta Party,98983,28948,29.2 %,4442,15.3%
301,Tamar,301,ST,Tiru Muchirai Munda,Indian National Congress (I),109757,39214,35.7 %,4661,11.9%
302,Torpa,302,ST,Leyandar Tiru,Indian National Congress (I),90063,14674,16.3 %,1983,13.5%
303,Khunti,303,ST,Samu Pahan,Indian National Congress (I),92323,21366,23.1 %,4585,21.5%
304,Silli,304,GEN,Rajendra Singh,Communist Party Of India (MARXIST),103104,52747,51.2 %,2149,4.1%
305,Khijri,305,ST,Umraon Sadho Kujur,Indian National Congress (I),125846,47884,38.0 %,4354,9.1%
306,Ranchi,306,GEN,Gyan Rangan,Indian National Congress (I),126777,56535,44.6 %,5782,10.2%
307,Hatia,307,GEN,Subodh Kant Sahay,Janata Party (JP),112477,48388,43.0 %,605,1.3%
308,Kanke,308,SC,Ram Ratan Ram,Indian National Congress (I),134030,40342,30.1 %,813,2.0%
309,Mandar,309,ST,Karam Chand Bhagat,Indian National Congress (I),130834,49509,37.8 %,18174,36.7%
310,Sisai,310,ST,Bandi Oraon,Indian National Congress (I),109293,37536,34.3 %,6348,16.9%
311,Kolebira,311,ST,S. K. Bage,Indian National Congress (I),97787,23141,23.7 %,5733,24.8%
312,Simdega,312,ST,Mirmal Kumar Desra,Bharatiya Janta Party,105964,29951,28.3 %,2929,9.8%
313,Gumla,313,ST,Bairagi Oraon,Indian National Congress (I),101140,37310,36.9 %,8786,23.5%
314,Bishnupur,314,ST,Dhukhla Bhagat,Indian National Congress (I),112994,33114,29.3 %,9344,28.2%
315,Lohardaga,315,ST,Indra Nath Bhagat,Indian National Congress (I),104594,36988,35.4 %,18270,49.4%
316,Latehar,316,SC,Indra Nath Bhahgat,Indian National Congress (I),91173,25909,28.4 %,1881,7.3%
317,Manika,317,ST,Yamuna Singh,Bharatiya Janta Party,81602,28993,35.5 %,1462,5.0%
318,Panki,318,GEN,Sankteshwar Singh,Indian National Congress (I),100677,43977,43.7 %,5642,12.8%
319,Daltonganj,319,GEN,Inder Singh Namdhari,Bharatiya Janta Party,122562,55389,45.2 %,4648,8.4%
320,Garhwa,320,GEN,Yugal Kishore Pandey,Indian National Congress (I),113840,48528,42.6 %,3201,6.6%
321,Bhawanathpur,321,GEN,Shankar Pratap Deo,Indian National Congress (I),121789,57488,47.2 %,22233,38.7%
322,Bishrampur,322,GEN,Vinodh Singh,Janata Party (JP),112918,59579,52.8 %,8971,15.1%
323,Chhatarpur,323,SC,Radha Krishna Kishore,Indian National Congress (I),96630,35843,37.1 %,14172,39.5%
324,Hussainabad,324,GEN,Harihar Singh,Indian National Congress (I),106678,51635,48.4 %,17798,34.5%
