#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
249,Peddapalli,249,GEN,Kalva Ramachandra Reddy,Telugu Desam,126237,76775,60.8 %,4389,5.7%
250,Mydaram,250,SC,Mala Mallesha,Telugu Desam,155879,70534,45.2 %,28331,40.2%
251,Huzurabad,251,GEN,Duggirala Venkatarao,Telugu Desam,120436,75908,63.0 %,36892,48.6%
252,Kamalapur,252,GEN,Muddasani Damodhar Reddy,Telugu Desam,120738,80429,66.6 %,15118,18.8%
253,Indurthi,253,GEN,Deshini China Mallaiah,Communist Party Of India,110456,71780,65.0 %,14930,20.8%
254,Karimnagar,254,GEN,C. Anand Rao,Telugu Desam,131708,83105,63.1 %,7707,9.3%
255,Choppadandi,255,GEN,Nyalakonda Ramkishan Rao,Telugu Desam,124308,72251,58.1 %,41437,57.4%
256,Jagtial,256,GEN,Godisela Rajesham Gowd,Telugu Desam,115673,76452,66.1 %,15122,19.8%
257,Buggaram,257,GEN,Shikari Vishwanath,Telugu Desam,125026,76939,61.5 %,39892,51.8%
258,Metpalli,258,GEN,Chennamaneni Vidyasagar Rao,Bharatiya Janta Party,112317,67367,60.0 %,372,0.6%
259,Sircilla,259,GEN,Ch. Rajeshwar Rao,Communist Party Of India,129556,77829,60.1 %,23563,30.3%
260,Narella,260,SC,Uppari Sambiah,Janta Party,116840,66093,56.6 %,3686,5.6%
261,Cheriyal,261,GEN,Nimma Raja Reddy,Telugu Desam,101962,65644,64.4 %,29611,45.1%
262,Jangaon,262,GEN,Asireddy Narsimha Reddy,Communist Party Of India (MARXIST),107565,74798,69.5 %,22217,29.7%
263,Chennur,263,GEN,N. Yethiraja Rao,Telugu Desam,114765,89510,78.0 %,8764,9.8%
264,Dornakal,264,GEN,Surender Reddy Samashayam,Indian National Congress,97347,76470,78.6 %,15283,20.0%
265,Mahbubabad,265,GEN,Janna Reddy Janardhan Reddy,Indian National Congress,111480,86763,77.8 %,7684,8.9%
266,Narsampet,266,GEN,Omkar Maddikayala,Independent,114299,87233,76.3 %,21398,24.5%
267,Wardhannapet,267,GEN,Vannala Sreeramulu,Bharatiya Janta Party,108200,75836,70.1 %,13526,17.8%
268,Ghanpur,268,SC,Bojappaly Rajaiah,Telugu Desam,106564,59810,56.1 %,19213,32.1%
269,Warangal,269,GEN,Bhandaru Nagabhushan Rao,Telugu Desam,109037,67924,62.3 %,7888,11.6%
270,Hanamkonda,270,GEN,Venkateswar Rao V.,Telugu Desam,134656,69748,51.8 %,7859,11.3%
271,Shyampet,271,GEN,Narsimha Reddy Namidi,Indian National Congress,99563,67442,67.7 %,5428,8.0%
272,Parkal,272,SC,Jayapal V.,Bharatiya Janta Party,107431,58429,54.4 %,17132,29.3%
273,Mulug,273,ST,Ajmeera Chandu Lal,Telugu Desam,109692,74599,68.0 %,7632,10.2%
274,Bhadrachalam,274,ST,Kunja Bojji,Communist Party Of India (MARXIST),120732,73712,61.1 %,6703,9.1%
275,Burgampahad,275,ST,Chanda Lingaiah,Indian National Congress,105939,73363,69.3 %,2228,3.0%
276,Kothagudem,276,GEN,Nageswara Rao Koneru,Telugu Desam,119950,83212,69.4 %,10166,12.2%
277,Sathupalli,277,GEN,Nageswa Rao Tummala,Telugu Desam,126763,98776,77.9 %,3818,3.9%
278,Madhira,278,GEN,Bodepudi Venkateswar Rao,Communist Party Of India (MARXIST),130081,97101,74.6 %,9068,9.3%
279,Palair,279,SC,Baji Hanumanthu,Communist Party Of India (MARXIST),117442,84517,72.0 %,968,1.1%
280,Khammam,280,GEN,Manchikanti Rama Kishan Rao,Communist Party Of India (MARXIST),133573,97176,72.8 %,2765,2.8%
281,Shujatnagar,281,GEN,Mohammad Rajabali,Communist Party Of India,102967,74414,72.3 %,4817,6.5%
282,Yellandu,282,ST,Gummadi Narsaiah,Independent,110120,75049,68.2 %,5796,7.7%
283,Tungaturthi,283,GEN,Damodar Reddy Ram Reddy,Indian National Congress,111081,82345,74.1 %,12095,14.7%
284,Suryapet,284,SC,Daida Sundaraiah,Telugu Desam,118516,76485,64.5 %,20723,27.1%
285,Kodad,285,GEN,Chandra Rao Venepalli,Telugu Desam,124834,101411,81.2 %,12027,11.9%
286,Miryalguda,286,GEN,Aribandi Laxminarayana,Communist Party Of India (MARXIST),155876,102249,65.6 %,30397,29.7%
287,Chalakurthi,287,GEN,Kunduru Jana Reddy,Telugu Desam,130766,93180,71.3 %,28868,31.0%
288,Nakrekal,288,GEN,Narra Raghava Reddy,Communist Party Of India (MARXIST),115449,81798,70.9 %,29700,36.3%
289,Nalgonda,289,GEN,N. T. Rama Rao,Telugu Desam,123542,76380,61.8 %,31587,41.4%
290,Ramannapet,290,GEN,Gurram Yadagiri Reddy,Communist Party Of India,122010,81269,66.6 %,32475,40.0%
291,Alair,291,SC,Mothukupalli Narsimhulu,Telugu Desam,114507,73109,63.8 %,36146,49.4%
292,Bhongir,292,GEN,Alimineti Madhava Reddy,Telugu Desam,123200,88869,72.1 %,34284,38.6%
293,Mungode,293,GEN,Ujjini Narayana Rao,Communist Party Of India,119603,79192,66.2 %,20783,26.2%
294,Deverkonda,294,ST,Moodu Baddu Chowhan,Communist Party Of India,116915,71591,61.2 %,25121,35.1%
