#,AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
260,Warsaliganj,260,GEN,Ramashray Prasad Singh,Indian National Congress,191160,114831,60.1 %,12268,10.7%
261,Hisua,261,GEN,Aditya Singh,Indian National Congress,170940,98468,57.6 %,12524,12.7%
262,Kodarma,262,GEN,Ramesh Prasad Yadav,Janata Dal,197708,130089,65.8 %,19975,15.4%
263,Barhi,263,GEN,Manoj Kr. Yadav,Indian National Congress,153229,94829,61.9 %,23643,24.9%
264,Chatra,264,SC,Janardan Paswan,Janata Dal,195965,82558,42.1 %,19455,23.6%
265,Simaria,265,SC,Upendra Nath Das,Bharatiya Janta Party,178466,81895,45.9 %,2134,2.6%
266,Barkagaon,266,GEN,Lok Nath Mahto,Bharatiya Janta Party,234071,140896,60.2 %,17136,12.2%
267,Ramgarh,267,GEN,Shankar Choudhary,Bharatiya Janta Party,192620,138106,71.7 %,1644,1.2%
268,Mandu,268,GEN,Teklal Mahto,Jharkhand Mukti Morcha (MARDI),237651,149742,63.0 %,19043,12.7%
269,Hazaribagh,269,GEN,Deo Dayal,Bharatiya Janta Party,205926,125937,61.2 %,27345,21.7%
270,Barkatha,270,GEN,Khagendra Prasad,Bharatiya Janta Party,189618,120444,63.5 %,18124,15.0%
271,Dhanwar,271,GEN,Guru Sahay Mahto,Janata Dal,189422,122931,64.9 %,15622,12.7%
272,Bagodar,272,GEN,Mahendra Prasad Singh,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),188108,119600,63.6 %,9979,8.3%
273,Jamua,273,SC,Sukar Rabidas,Bharatiya Janta Party,183197,112856,61.6 %,17936,15.9%
274,Gandey,274,GEN,Laxaman Swarnkar,Bharatiya Janta Party,157921,110971,70.3 %,10758,9.7%
275,Giridih,275,GEN,Chandra Mohan Prasad,Bharatiya Janta Party,170731,92315,54.1 %,5264,5.7%
276,Dumri,276,GEN,Shiva Mahto,Jharkhand Mukti Morcha (MARDI),164555,109964,66.8 %,12986,11.8%
277,Gomia,277,GEN,Chhatru Ram Mahto,Bharatiya Janta Party,176612,120958,68.5 %,4176,3.5%
278,Bermo,278,GEN,Rajendra Prasad Singh,Indian National Congress,217175,142557,65.6 %,811,0.6%
279,Bokaro,279,GEN,Aklu Ram Mahto,Janata Dal,353142,217972,61.7 %,30315,13.9%
280,Tundi,280,GEN,Saba Ahmad,Jharkhand Mukti Morcha (MARDI),171415,110739,64.6 %,2333,2.1%
281,Baghmara,281,GEN,Om Prakas Lal,Indian National Congress,196865,127547,64.8 %,1205,0.9%
282,Sindri,282,GEN,Anand Mahto,Marxist Co-Ordination,197623,134451,68.0 %,5268,3.9%
283,Nirsa,283,GEN,Gurudas Chatterji,Marxist Co-Ordination,202892,134101,66.1 %,16244,12.1%
284,Dhanbad,284,GEN,Pasupatinath Singh,Bharatiya Janta Party,270031,160187,59.3 %,4006,2.5%
285,Jharia,285,GEN,Abo Devi,Janata Dal,231011,140602,60.9 %,3847,2.7%
286,Chandankiyari,286,SC,Gaur Harijan,Independent,157770,97957,62.1 %,174,0.2%
287,Baharagora,287,GEN,Devipada Upadhayay,Communist Party Of India,156833,120687,77.0 %,4118,3.4%
288,Ghatsila,288,ST,Pradeep Kumar Balmuchu,Indian National Congress,167602,121317,72.4 %,15730,13.0%
289,Potka,289,ST,Hari Ram Sardar,Jharkhand Mukti Morcha,185313,121503,65.6 %,4744,3.9%
290,Jugsalai,290,SC,Dulal Bhuiyan,Jharkhand Mukti Morcha,198632,134964,67.9 %,16486,12.2%
291,Jamshedpur East,291,GEN,Raghuwar Das,Bharatiya Janta Party,195310,123560,63.3 %,1101,0.9%
292,Jamshedpur West,292,GEN,Mrigendra Pratap Singh,Bharatiya Janta Party,207373,129732,62.6 %,3997,3.1%
293,Ichagarh,293,GEN,Arvind Kumar Singh,Independent,160944,112633,70.0 %,16305,14.5%
294,Seraikella,294,ST,Champai Soren,Jharkhand Mukti Morcha,186429,120084,64.4 %,15680,13.1%
295,Chaibasa,295,ST,Jawaharlal Banra,Bharatiya Janta Party,134469,84705,63.0 %,1418,1.7%
296,Majhgaon,296,ST,Gobardhan Nayak,Janata Dal,124795,61998,49.7 %,761,1.2%
297,Jaganathpur,297,ST,Mangal Singh Bobonga,Jammu & Kashmir Panthers Party,120429,67756,56.3 %,7004,10.3%
298,Manoharpur,298,ST,Joba Majhi,Jammu & Kashmir Panthers Party,127989,74423,58.1 %,5691,7.6%
299,Chakradharpur,299,ST,Laxman Giluwa,Bharatiya Janta Party,126928,86029,67.8 %,1746,2.0%
300,Kharasawan,300,ST,Arjun Munda,Jharkhand Mukti Morcha,134775,83323,61.8 %,5166,6.2%
301,Tamar,301,ST,Kali Charan Munda,Indian National Congress,150653,94592,62.8 %,5594,5.9%
302,Torpa,302,ST,N.E. Horo,Jharkhand Party,118816,76092,64.0 %,7842,10.3%
303,Khunti,303,ST,Sushila Kerketta,Indian National Congress,127354,77394,60.8 %,11718,15.1%
304,Silli,304,GEN,Keshavmahto Kamlesh,Indian National Congress,143017,101103,70.7 %,16726,16.5%
305,Khijri,305,ST,Duti Pahan,Bharatiya Janta Party,185245,120183,64.9 %,93,0.1%
306,Ranchi,306,GEN,Yaswant Sinha,Bharatiya Janta Party,200610,121604,60.6 %,20143,16.6%
307,Hatia,307,GEN,Ramji Lal Sharda,Bharatiya Janta Party,207904,125944,60.6 %,13176,10.5%
308,Kanke,308,SC,Ram Chandra Baitha,Bharatiya Janta Party,208216,122606,58.9 %,12004,9.8%
309,Mandar,309,ST,Vishwanath Bhagat,Jharkhand Mukti Morcha,195296,117668,60.3 %,9262,7.9%
310,Sisai,310,ST,Bandi Oraon,Indian National Congress,157637,91512,58.1 %,12228,13.4%
311,Kolebira,311,ST,Basant Kumar Longa,Jharkhand Mukti Morcha,134318,94143,70.1 %,11695,12.4%
312,Simdega,312,ST,Neil Tirkey,Jharkhand Mukti Morcha,150057,95923,63.9 %,8081,8.4%
313,Gumla,313,ST,Bernard Minj,Jharkhand Mukti Morcha,145189,94936,65.4 %,15089,15.9%
314,Bishnupur,314,ST,Bhukhla Bhagat,Indian National Congress,157958,88644,56.1 %,15141,17.1%
315,Lohardaga,315,ST,Sadhnu Bhagat,Bharatiya Janta Party,145610,94761,65.1 %,2558,2.7%
316,Latehar,316,SC,Baljit Ram,Janata Dal,146950,56448,38.4 %,1042,1.8%
317,Manika,317,ST,Ram Chandra Singh (MONGRA),Janata Dal,128790,71216,55.3 %,947,1.3%
318,Panki,318,GEN,Sankteshwar Singh,Independent,153875,91592,59.5 %,10406,11.4%
319,Daltonganj,319,GEN,Inder Singh Namdhari,Janata Dal,197928,112521,56.8 %,20676,18.4%
320,Garhwa,320,GEN,Girinath Singh,Janata Dal,184455,109093,59.1 %,8470,7.8%
321,Bhawanathpur,321,GEN,Giriwar Pandey,Janata Dal,195950,125837,64.2 %,10041,8.0%
322,Bishrampur,322,GEN,Ramchander Chandervanshi,Janata Dal,175204,98782,56.4 %,8475,8.6%
323,Chhatarpur,323,SC,Radha Krishna Kishore,Indian National Congress,149652,76570,51.2 %,5476,7.2%
324,Hussainabad,324,GEN,Awadesh Kr. Singh,Janata Dal,159727,88582,55.5 %,13802,15.6%
