AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Parner,237,GEN,Babasaheb Prabhakar Appasaheb Thube,Communist Party Of India,96180,56807,59.1 %,7692.0,13.5%
Sangamner,238,GEN,Khatal Bhikaji Jijaba,Indian National Congress (I),117986,75105,63.7 %,2040.0,2.7%
Nagar-Akola,239,ST,Pichad Madhukar Kashinath,Indian National Congress (I),125218,58197,46.5 %,8872.0,15.2%
Junnar,240,GEN,Dilip Dhamdhere,Indian National Congress (U),111887,46716,41.8 %,11896.0,25.5%
Ambegaon,241,GEN,Bankhele Kisanrao Baburao,Janata Party (JP),94058,53773,57.2 %,7043.0,13.1%
Khed-Alandi,242,GEN,Kandge Ram Janardan,Indian National Congress (U),124031,43252,34.9 %,5624.0,13.0%
Mawal,243,GEN,Gade Patil B. S.,Indian National Congress (I),113057,63243,55.9 %,1532.0,2.4%
Mulshi,244,GEN,Navale Vidura Vithoba,Indian National Congress (U),115816,60807,52.5 %,19184.0,31.5%
Haveli,245,GEN,Motiram Pawar,Indian National Congress (I),177098,77207,43.6 %,1008.0,1.3%
Bopodi,246,GEN,Kadam Shashikant Rajaram,Indian National Congress (I),98711,49677,50.3 %,11771.0,23.7%
Shivajinagar,247,GEN,Anna Joshi,Bharatiya Janta Party,145823,72860,50.0 %,773.0,1.1%
Parwati,248,SC,Chavan Vasant Chhotelal,Indian National Congress (I),145707,70629,48.5 %,13353.0,18.9%
Kasba Peth,249,GEN,Arvind Lele,Bharatiya Janta Party,121622,67692,55.7 %,3602.0,5.3%
Bhawani Peth,250,GEN,Amminuddin A. A. Penwale,Indian National Congress (I),122541,59587,48.6 %,7634.0,12.8%
Puna Cantonment,251,GEN,Tupe Vithal Baburao,Janata Party (JP),124345,69235,55.7 %,2314.0,3.3%
Shirur,252,GEN,Palande Suryakant Gulabrao,Indian National Congress (U),98685,57796,58.6 %,23751.0,41.1%
Daund,253,GEN,Jagadale Krishnarao Bajirao,Indian National Congress (U),133720,59123,44.2 %,13963.0,23.6%
Indapur,254,GEN,Gholap Rajendra Kumar Baburao,Indian National Congress (I),120248,78914,65.6 %,5793.0,7.3%
Baramati,255,GEN,Pawar Sharadchandra Govindrao,Indian National Congress (U),118074,83846,71.0 %,28369.0,33.8%
Purandhar,256,GEN,Kunjir Sambhajirao Ramchandra,Indian National Congress (U),125669,66179,52.7 %,726.0,1.1%
Bhor,257,GEN,Thopate Anantrao Narayan,Indian National Congress (I),97854,65203,66.6 %,5313.0,8.1%
Phaltan,258,GEN,Kadam Suryajirao Shankarrao Alias Chimanrao,Indian National Congress (U),109835,73226,66.7 %,23302.0,31.8%
Man,259,SC,Sonavane Vishnu Tatoba,Indian National Congress (U),119050,67107,56.4 %,4206.0,6.3%
Khatav,260,GEN,Patil Keshavrao Shankarrao,Indian National Congress (I),107553,72617,67.5 %,10800.0,14.9%
Koregaon,261,GEN,Jagatap Shankarao Chimaji,Indian National Congress (U),109324,65037,59.5 %,11602.0,17.8%
Wai,262,GEN,Bhosale Pratap Baburao,Indian National Congress (U),99996,64877,64.9 %,23524.0,36.3%
Jaoli,263,GEN,Kadam Dhondiram Bhikoba,Indian National Congress (U),114325,74250,64.9 %,1261.0,1.7%
Satara,264,GEN,Raje Bhonsle Abhaysinh Shahumaharaj,Indian National Congress (I),116574,73864,63.4 %,7855.0,10.6%
Patan,265,GEN,Desai Daulatrao Shripatrao,Indian National Congress (I),113481,75991,67.0 %,6823.0,9.0%
Karad North,266,GEN,Patil Pandurang Dadasaheb,Indian National Congress (U),117205,77218,65.9 %,23943.0,31.0%
Karad South,267,GEN,Patil Vilasrao Balkrishna,Indian National Congress (U),118310,79675,67.3 %,20762.0,26.1%
Shirala,268,GEN,Deshmukh Shivajirao Bapusahab,Indian National Congress (I),119126,84509,70.9 %,26347.0,31.2%
Walwa,269,GEN,Patil Vishwasrao Atmaram,Janata Party (JP),122618,86492,70.5 %,7923.0,9.2%
Bhilwadi Wangi,270,GEN,Chavan Sampartrao Annasaheb,Indian National Congress (I),116768,80182,68.7 %,86.0,0.1%
Sangli,271,GEN,Patil Shalinitai Vasantrao,Indian National Congress (I),110683,68223,61.6 %,29542.0,43.3%
Miraj,272,GEN,Shinde Mohanrao Alias Ramsing Ganpatrao,Indian National Congress (I),105408,60953,57.8 %,18976.0,31.1%
Tasgaon,273,GEN,Patil Dinkarrao Krishnaji,Independent,106959,71528,66.9 %,1528.0,2.1%
Khanapur Atpadi,274,GEN,Patil Hanumantrao Yashwantrao,Indian National Congress (U),121549,78732,64.8 %,1033.0,1.3%
Kavathe Mahankal,275,GEN,Patil Vithal Shripati,Indian National Congress (I),112411,56679,50.4 %,31480.0,55.5%
Jat,276,SC,Sohani Jayant Ishawar,Indian National Congress (I),113224,46375,41.0 %,16436.0,35.4%
Shirol,277,GEN,Yadav Dinkarrao Bhauso,Peasants & Workers Party,120253,92357,76.8 %,2678.0,2.9%
Ichalkaranji,278,GEN,Awade Kallappa Baburao,Indian National Congress (U),131983,93199,70.6 %,11199.0,12.0%
Vadgaon,279,SC,Awale Jaywant Gangaram,Indian National Congress (I),115380,46850,40.6 %,24175.0,51.6%
Shahuwadi,280,GEN,Babasaheb Yeshwant Rao Patil,Indian National Congress (I),107988,58048,53.8 %,33291.0,57.4%
Panhala,281,GEN,Patil Yeshwant Eknath,Independent,96650,61761,63.9 %,21887.0,35.4%
Sangrul,282,GEN,Bandre Shripatrao Shankarrao,Indian National Congress (U),104359,83217,79.7 %,3663.0,4.4%
Radhanagari,283,GEN,Kadav Haribhau Ramchandra,Indian National Congress (I),116990,87563,74.8 %,11655.0,13.3%
Kolhapur,284,GEN,Yadav Lalasaheb Balasaheb,Indian National Congress (I),113815,59352,52.1 %,6978.0,11.8%
Karvir,285,GEN,Khanvikar Digvijay Bhausaheb,Indian National Congress (I),122318,72371,59.2 %,2999.0,4.1%
Kagal,286,GEN,Ghatage Vikramsinh Jayasingrao,Indian National Congress (I),101477,83223,82.0 %,6607.0,7.9%
Gadhinglaj,287,GEN,Ghali Shivlinga Shivyogi,Indian National Congress (I),105253,75622,71.8 %,6281.0,8.3%
Chandgad,288,GEN,V. K. Chavan Patil,Indian National Congress (I),107851,79523,73.7 %,6490.0,8.2%
